,trans_prev,ci_lower,ci_upper
0,0.0,0.0,0.0
1,0.0,0.0,0.0
2,0.0,0.0,0.0
3,0.0,0.0,0.0
4,0.0,0.0,0.0
5,0.0,0.0,0.0
6,0.0,0.0,0.0
7,0.0,0.0,0.0
8,0.0,0.0,0.0
9,0.0,0.0,0.0
10,0.0,0.0,0.0
11,0.0,0.0,0.0
12,0.0,0.0,0.0
13,0.0,0.0,0.0
14,0.0,0.0,0.0
15,0.0,0.0,0.0
16,0.0,0.0,0.0
17,0.0,0.0,0.0
18,0.0,0.0,0.0
19,0.0,0.0,0.0
20,0.0,0.0,0.0
21,0.0,0.0,0.0
22,0.0,0.0,0.0
23,0.0,0.0,0.0
24,0.0,0.0,0.0
25,0.0,0.0,0.0
26,0.0,0.0,0.0
27,0.0,0.0,0.0
28,0.0,0.0,0.0
29,0.0,0.0,0.0
30,0.0,0.0,0.0
31,0.0,0.0,0.0
32,0.0,0.0,0.0
33,0.0,0.0,0.0
34,0.0,0.0,0.0
35,0.0,0.0,0.0
36,0.0,0.0,0.0
37,0.0,0.0,0.0
38,0.0,0.0,0.0
39,0.0,0.0,0.0
40,0.0,0.0,0.0
41,0.0,0.0,0.0
42,0.0,0.0,0.0
43,0.0,0.0,0.0
44,0.0,0.0,0.0
45,0.0,0.0,0.0
46,0.0,0.0,0.0
47,0.0,0.0,0.0
48,0.0,0.0,0.0
49,0.0,0.0,0.0
50,0.0,0.0,0.0
51,0.0,0.0,0.0
52,0.0,0.0,0.0
53,0.0,0.0,0.0
54,0.0,0.0,0.0
55,0.0,0.0,0.0
56,0.0,0.0,0.0
57,0.0,0.0,0.0
58,8.4745762711864e-05,0.0,0.0
59,8.4745762711864e-05,0.0,0.0
60,4.1322314049586e-05,0.0,0.0
61,0.0,0.0,0.0
62,0.000264521737586349,0.0,0.004417985807860237
63,0.000510412294707537,0.0,0.0044481981981981935
64,0.001096151465101893,0.0,0.008566266828069347
65,0.0015427649970319879,0.0,0.009117988956698601
66,0.002466492417037045,0.0,0.01287582599118942
67,0.0026335144627322882,0.0,0.013586377785058924
68,0.003834981967210394,0.0,0.01848319327731088
69,0.005508130282504317,0.0,0.025975421580513497
70,0.007106208908811295,0.0,0.025537809647979106
71,0.00799186564858609,0.0,0.028883928571428498
72,0.010600941462516715,0.0,0.03272331883573099
73,0.013090455186045524,0.0,0.040417768635517645
74,0.015617930849899243,0.0,0.046254966010417516
75,0.017000517522180417,0.0,0.04303885291396853
76,0.01969074876952645,0.003966103830645148,0.046699604743082934
77,0.02121838129973363,0.00372222993612878,0.055665575559192465
78,0.023659501461846446,0.00408744769874475,0.05591369251887438
79,0.025798748169511204,0.004200211864406735,0.0620325203252031
80,0.0281233217399278,0.0038512108156291153,0.062123971335196954
81,0.02966600187522749,0.005980214288159348,0.06357241251868892
82,0.03140892932780334,0.007447592304270448,0.0603736089030206
83,0.0323394601744942,0.0072844907838390755,0.0616049021248117
84,0.033652092706812214,0.007795257637938854,0.06910449604743076
85,0.03441844361844238,0.009103172007848218,0.06741521668800017
86,0.03513317286096887,0.011271161271161184,0.06797293359076165
87,0.037177204970963926,0.014336917562724,0.0645723844282238
88,0.03889082622188781,0.013437104358835205,0.07247200263504601
89,0.03876434754256731,0.013325330132052797,0.06747704770477042
90,0.04000198870096315,0.012231119142572237,0.06984739729225017
91,0.039195003142922846,0.013652714192282447,0.06524684019521958
92,0.037092290828188525,0.013439329220060041,0.06645082162419619
93,0.036239026362764666,0.013085585585585528,0.06373259448707012
94,0.03518332314350073,0.01259301148877906,0.06556539951439211
95,0.035117338598277544,0.015502711382035643,0.06288082787988843
96,0.033078223014343454,0.014082215598608987,0.0584011743630573
97,0.03190529758013458,0.01319308954166437,0.058642857142857094
98,0.03287771153348024,0.01383513746527441,0.05505633583714827
99,0.03136532651275064,0.01156006674082308,0.05524916943521584
100,0.03197148426765867,0.009878966573271598,0.05837431435596743
101,0.03213981790419963,0.010285547785547742,0.06289507078558111
102,0.03320348872758073,0.010992005813953412,0.060050675675675624
103,0.03300500490129834,0.009930921052631539,0.06865281100478461
104,0.0315080150669423,0.00972649338613187,0.06518463497453304
105,0.031100626666913347,0.009481455149900855,0.061663722188483316
106,0.02909730748560325,0.009817793159609062,0.06266522623284178
107,0.027912926405119647,0.00979780276150982,0.05977421945938389
108,0.027997820768442715,0.007050276408187618,0.05653962703962695
109,0.02781258971042999,0.008236434108527117,0.06004658093584256
110,0.028117739819530155,0.007732228978821535,0.05596833640475783
111,0.027559766754669323,0.007206732271165185,0.06382446460301114
112,0.027576306801317518,0.00533349483204129,0.060505347831051645
113,0.02610168547493806,0.0037368972746330852,0.05664439905040564
114,0.023887299734190716,0.0038377936278698975,0.05322580645161285
115,0.023323674816255077,0.003975763612217751,0.0537671232876712
116,0.02268245464992099,0.004022527775078535,0.05147257855713774
117,0.022006268146775768,0.0036878040802975952,0.047916666666666635
118,0.02156594587154822,0.0,0.049263769077637624
119,0.02142902227591472,0.00380766104450312,0.05364184288487065
120,0.020976799292771017,0.0018269230769230554,0.05064750211429254
121,0.01949649708620052,0.0,0.05081533879374529
122,0.018527244402640364,0.0,0.04565085493656916
123,0.017051903880906005,0.0,0.042935823754789236
124,0.016426239075352764,0.0,0.039296742318974794
125,0.015518580239884094,0.0,0.03766544117647055
126,0.015322097779850073,0.0,0.03778724047571049
127,0.01529227958081135,0.0,0.03958313584225986
128,0.014363228776241799,0.0,0.037119013062409216
129,0.0127605214670431,0.0,0.02926250456370932
130,0.012687675706959662,0.0,0.028693409455128174
131,0.012366597679358906,0.0,0.03196701547957751
132,0.0113970594049087,0.0,0.0295467945137466
133,0.01099030456346068,0.0,0.03214648633175892
134,0.01048037686694232,0.0,0.0311284046692607
135,0.010222991109798242,0.0,0.027421171171171113
