,num_contacts_traced,num_positive_contacts,contact_tracing_time,num_sympt_patients_traced,hcw_time_of_infection,hcw_current_ward,num_sympt_hcws_traced,day,sim,prevalence,n_total,n_pos,pos_rate
0,8,0,78.86111111111111,1.0,75.0,11.0,0.0,78.0,0.0,0.0448979591836734,1115.0,35.0,0.0
1,9,0,141.625,1.0,136.0,1.0,0.0,141.0,0.0,0.0493827160493827,1117.0,33.0,0.0
2,5,1,105.86111111111111,0.0,100.83333333333331,15.0,1.0,105.0,0.0,0.2086092715231788,1196.0,116.0,20.0
3,12,3,102.55555555555556,0.0,99.68055555555556,28.0,2.0,102.0,0.0,0.2285714285714285,1162.0,122.0,25.0
4,2,0,76.9375,0.0,74.0,2.0,0.0,76.0,0.0,0.0204918032786885,1116.0,25.0,0.0
5,8,0,103.34722222222224,0.0,96.67361111111111,28.0,0.0,103.0,0.0,0.2398523985239852,1156.0,126.0,0.0
6,9,0,94.28472222222224,0.0,88.0,20.0,1.0,94.0,0.0,0.2584615384615384,1211.0,144.0,0.0
7,13,2,122.55555555555556,1.0,114.0,9.0,0.0,122.0,0.0,0.1003861003861003,1134.0,56.0,15.384615384615385
8,4,0,81.40277777777777,1.0,75.0,4.0,2.0,81.0,0.0,0.0705394190871369,1121.0,46.0,0.0
9,15,1,97.75,0.0,90.03472222222223,20.0,0.0,97.0,0.0,0.220125786163522,1200.0,128.0,6.666666666666667
10,8,1,79.54861111111111,0.0,74.0,10.0,0.0,79.0,0.0,0.0551181102362204,1125.0,41.0,12.5
11,19,0,102.67361111111111,8.0,97.0,22.0,0.0,102.0,0.0,0.2285714285714285,1155.0,125.0,0.0
12,12,2,88.32638888888889,0.0,83.35416666666667,20.0,0.0,88.0,0.0,0.1827956989247312,1148.0,91.0,16.666666666666664
13,9,0,97.75694444444444,3.0,90.0,5.0,0.0,97.0,0.0,0.220125786163522,1206.0,129.0,0.0
14,12,1,91.32638888888889,0.0,86.85416666666667,23.0,0.0,91.0,0.0,0.2251655629139073,1175.0,115.0,8.333333333333332
15,10,0,111.95138888888889,0.0,108.0,23.0,0.0,111.0,0.0,0.1573770491803278,1192.0,94.0,0.0
16,7,0,146.29861111111111,0.0,139.66666666666666,24.0,0.0,146.0,0.0,0.0256410256410256,1114.0,27.0,0.0
17,19,2,145.22222222222223,1.0,139.375,6.0,0.0,145.0,0.0,0.0355555555555555,1092.0,27.0,10.526315789473683
18,8,0,111.8125,8.0,105.0,3.0,0.0,111.0,0.0,0.1573770491803278,1194.0,94.0,0.0
19,8,1,96.72222222222224,0.0,91.0,21.0,0.0,96.0,0.0,0.2347266881028939,1196.0,134.0,12.5
20,7,0,154.47222222222223,1.0,143.0,4.0,0.0,154.0,0.0,0.0074074074074074,1143.0,8.0,0.0
21,9,1,108.18055555555556,12.0,102.0,4.0,1.0,108.0,0.0,0.1872909698996655,1194.0,109.0,11.11111111111111
22,5,0,76.66666666666667,1.0,69.0,3.0,0.0,76.0,0.0,0.0204918032786885,1113.0,25.0,0.0
23,7,1,130.42361111111111,0.0,124.52083333333331,25.0,1.0,130.0,0.0,0.0727969348659003,1136.0,30.0,14.285714285714285
24,6,1,101.83333333333331,0.0,98.0,28.0,2.0,101.0,0.0,0.2371134020618556,1175.0,129.0,16.666666666666664
25,9,0,127.27777777777776,2.0,121.625,5.0,1.0,127.0,0.0,0.0692307692307692,1138.0,38.0,0.0
26,8,0,215.86111111111111,0.0,213.0,25.0,0.0,215.0,0.0,0.0,1128.0,2.0,0.0
27,10,1,110.3125,2.0,108.0,8.0,0.0,110.0,0.0,0.1442622950819672,1196.0,90.0,10.0
28,5,0,97.97222222222224,0.0,93.375,21.0,3.0,97.0,0.0,0.220125786163522,1210.0,129.0,0.0
29,8,1,87.59027777777777,1.0,80.0,5.0,0.0,87.0,0.0,0.1734317343173431,1146.0,90.0,12.5
30,9,0,69.5,1.0,66.0,14.0,0.0,69.0,0.0,0.008130081300813,1107.0,5.0,0.0
31,14,0,140.88194444444446,0.0,134.0,10.0,0.0,140.0,0.0,0.0555555555555555,1120.0,35.0,0.0
32,20,1,123.30555555555556,0.0,119.08333333333331,11.0,1.0,123.0,0.0,0.089605734767025,1148.0,54.0,5.0
33,8,0,91.28472222222224,0.0,87.0,27.0,1.0,91.0,0.0,0.2251655629139073,1179.0,116.0,0.0
34,10,0,104.09722222222224,1.0,101.16666666666669,18.0,0.0,104.0,0.0,0.2352941176470588,1173.0,122.0,0.0
35,10,1,120.65277777777776,2.0,116.70833333333331,27.0,1.0,120.0,0.0,0.1278195488721804,1145.0,69.0,10.0
36,11,1,110.66666666666669,0.0,105.72916666666669,15.0,2.0,110.0,0.0,0.1442622950819672,1195.0,90.0,9.090909090909092
37,8,0,94.57638888888889,0.0,91.23611111111111,27.0,0.0,94.0,0.0,0.2584615384615384,1212.0,144.0,0.0
38,16,0,126.52777777777776,2.0,114.39583333333331,17.0,0.0,126.0,0.0,0.0930232558139534,1130.0,47.0,0.0
39,7,0,105.70833333333331,0.0,99.89583333333331,28.0,3.0,105.0,0.0,0.2086092715231788,1194.0,117.0,0.0
