,transmission_time,incubation_time,infection_time,disease_state
0,11000,162,10800,State.EXPOSED
1,11306,316,11088,State.EXPOSED
2,11346,982,11232,State.EXPOSED
3,11451,171,11088,State.EXPOSED
4,11496,510,11346,State.EXPOSED
5,11497,831,11232,State.EXPOSED
6,11498,830,11232,State.EXPOSED
7,11608,700,11306,State.EXPOSED
8,11609,533,11451,State.EXPOSED
9,11619,274,11232,State.EXPOSED
10,11621,707,11232,State.EXPOSED
11,11632,374,11346,State.EXPOSED
12,11633,835,11497,State.EXPOSED
13,11634,372,11346,State.EXPOSED
14,11646,682,11232,State.EXPOSED
15,11737,356,11520,State.EXPOSED
16,11792,689,11634,State.EXPOSED
17,11808,660,11497,State.EXPOSED
18,11808,1000,11520,State.EXPOSED
19,11841,,11619,State.ASYMPTOMATIC
20,11864,604,11497,State.EXPOSED
21,11864,229,11520,State.EXPOSED
22,11897,196,11520,State.EXPOSED
23,11952,856,11520,State.EXPOSED
24,12025,242,11808,State.EXPOSED
25,12049,218,11808,State.EXPOSED
26,12108,700,11520,State.EXPOSED
27,12192,597,11808,State.EXPOSED
28,12221,,12049,State.ASYMPTOMATIC
29,12222,445,11952,State.EXPOSED
30,12233,1238,11952,State.EXPOSED
31,12243,989,11808,State.EXPOSED
32,12270,962,11808,State.EXPOSED
33,12384,66,12108,State.EXPOSED
34,12408,42,12108,State.EXPOSED
35,12414,36,12108,State.EXPOSED
36,12496,0,12140,State.MILD
37,12537,210,12222,State.EXPOSED
38,12544,203,12222,State.EXPOSED
39,12602,,12270,State.ASYMPTOMATIC
40,12696,445,12240,State.EXPOSED
41,12724,815,12528,State.EXPOSED
42,12744,536,12602,State.EXPOSED
43,12747,896,12384,State.EXPOSED
44,12762,777,12528,State.EXPOSED
45,12868,775,12384,State.EXPOSED
46,12889,537,12724,State.EXPOSED
47,12890,439,12384,State.EXPOSED
48,12920,521,12747,State.EXPOSED
49,13001,696,12960,State.EXPOSED
50,13058,383,12747,State.EXPOSED
51,13080,,12696,State.ASYMPTOMATIC
52,13081,345,12724,State.EXPOSED
53,13130,311,12747,State.EXPOSED
54,13169,257,12724,State.EXPOSED
55,13170,475,12889,State.EXPOSED
56,13185,95,12602,State.EXPOSED
57,13185,460,12889,State.EXPOSED
58,13193,233,12724,State.EXPOSED
59,13200,0,12800,State.SEVERE
60,13200,158,12890,State.EXPOSED
61,13241,717,13170,State.EXPOSED
62,13248,110,12890,State.EXPOSED
63,13308,1012,13193,State.EXPOSED
64,13313,305,13104,State.EXPOSED
65,13337,,12960,State.ASYMPTOMATIC
66,13395,743,13130,State.EXPOSED
67,13400,685,13104,State.EXPOSED
68,13417,721,13130,State.EXPOSED
69,13417,668,13104,State.EXPOSED
70,13440,178,13104,State.EXPOSED
71,13466,,12960,State.ASYMPTOMATIC
72,13496,,13200,State.ASYMPTOMATIC
73,13536,549,13104,State.EXPOSED
74,13536,,13248,State.ASYMPTOMATIC
75,13569,516,13104,State.EXPOSED
76,13624,563,13417,State.EXPOSED
77,13640,546,13241,State.EXPOSED
78,13641,545,13241,State.EXPOSED
79,13664,522,13241,State.EXPOSED
80,13665,790,13417,State.EXPOSED
81,13672,192,13536,State.EXPOSED
82,13704,,13248,State.ASYMPTOMATIC
83,13706,749,13417,State.EXPOSED
84,13752,342,13640,State.EXPOSED
85,13756,845,13569,State.EXPOSED
86,13776,679,13417,State.EXPOSED
87,13824,270,13640,State.EXPOSED
88,13824,283,13536,State.EXPOSED
89,13832,262,13640,State.EXPOSED
90,13833,622,13417,State.EXPOSED
91,13864,164,13337,State.EXPOSED
92,13889,191,13536,State.EXPOSED
93,13890,451,13680,State.EXPOSED
94,13944,479,13664,State.EXPOSED
95,13952,,13440,State.MILD
96,13971,255,13706,State.EXPOSED
97,13976,447,13664,State.EXPOSED
98,14016,,13440,State.MILD
99,14016,407,13664,State.EXPOSED
100,14032,391,13664,State.EXPOSED
101,14091,319,13824,State.EXPOSED
102,14104,319,13664,State.EXPOSED
103,14152,228,13776,State.EXPOSED
104,14224,169,13889,State.EXPOSED
105,14226,388,13952,State.EXPOSED
106,14313,164,13824,State.EXPOSED
107,14320,253,14016,State.EXPOSED
108,14328,53,13824,State.EXPOSED
109,14332,437,14091,State.EXPOSED
110,14337,44,13824,State.EXPOSED
111,14364,707,13824,State.EXPOSED
112,14769,0,14234,State.SEVERE
113,14772,465,14544,State.EXPOSED
114,14985,180,14544,State.EXPOSED
115,15024,748,14832,State.EXPOSED
116,15138,,14985,State.ASYMPTOMATIC
117,15168,,14772,State.ASYMPTOMATIC
118,15209,563,14832,State.EXPOSED
119,15297,,15138,State.ASYMPTOMATIC
120,15440,,15138,State.ASYMPTOMATIC
121,15465,,15297,State.ASYMPTOMATIC
122,15553,436,15264,State.EXPOSED
123,15576,413,15264,State.EXPOSED
124,15616,663,15465,State.EXPOSED
125,15701,288,15264,State.EXPOSED
126,15769,510,15465,State.EXPOSED
127,15793,,15297,State.ASYMPTOMATIC
128,15866,1424,15616,State.EXPOSED
129,15873,628,15769,State.EXPOSED
130,15888,1402,15616,State.EXPOSED
131,15952,754,15793,State.EXPOSED
132,16033,246,15465,State.EXPOSED
133,16154,,15866,State.ASYMPTOMATIC
134,16155,,15866,State.ASYMPTOMATIC
135,16176,306,15888,State.EXPOSED
136,16192,1098,15616,State.EXPOSED
137,16249,536,15984,State.EXPOSED
138,16288,462,15873,State.EXPOSED
139,16392,393,15984,State.EXPOSED
140,16408,446,16288,State.EXPOSED
141,16416,152,16249,State.EXPOSED
142,16440,128,16249,State.EXPOSED
143,16624,568,16192,State.EXPOSED
144,16632,471,16154,State.EXPOSED
145,17250,357,16992,State.EXPOSED
146,17454,717,17280,State.EXPOSED
147,18978,349,18576,State.EXPOSED
148,18990,337,18576,State.EXPOSED
149,19265,,19008,State.ASYMPTOMATIC
150,19266,61,18576,State.EXPOSED
151,19282,,19008,State.ASYMPTOMATIC
152,19490,675,19282,State.EXPOSED
153,19506,659,19282,State.EXPOSED
154,19672,748,19506,State.EXPOSED
155,19802,618,19506,State.EXPOSED
156,22105,630,21888,State.EXPOSED
157,22107,628,21888,State.EXPOSED
158,22289,330,22107,State.EXPOSED
159,22393,226,22107,State.EXPOSED
160,22417,202,22107,State.EXPOSED
161,22538,197,21888,State.EXPOSED
162,22588,769,22417,State.EXPOSED
163,22744,961,22289,State.EXPOSED
164,22872,485,22417,State.EXPOSED
165,22924,680,22744,State.EXPOSED
166,23091,513,22744,State.EXPOSED
167,23185,419,22744,State.EXPOSED
168,23190,772,22924,State.EXPOSED
169,23211,393,22744,State.EXPOSED
170,23329,633,22924,State.EXPOSED
171,26214,606,26064,State.EXPOSED
172,26361,459,26064,State.EXPOSED
173,26497,941,26208,State.EXPOSED
174,26665,644,26361,State.EXPOSED
175,26673,636,26361,State.EXPOSED
176,26721,588,26361,State.EXPOSED
177,26736,306,26497,State.EXPOSED
178,26793,,26214,State.ASYMPTOMATIC
179,26856,186,26497,State.EXPOSED
180,26928,114,26497,State.EXPOSED
181,26936,627,26665,State.EXPOSED
182,26952,486,26208,State.EXPOSED
183,26960,82,26497,State.EXPOSED
184,26968,74,26497,State.EXPOSED
185,27088,346,26960,State.EXPOSED
186,27096,467,26665,State.EXPOSED
187,27114,449,26665,State.EXPOSED
188,27184,605,27088,State.EXPOSED
189,27222,212,26960,State.EXPOSED
190,27256,209,26968,State.EXPOSED
191,27384,81,26968,State.EXPOSED
192,27890,604,27792,State.EXPOSED
193,28032,462,27792,State.EXPOSED
194,28035,459,27792,State.EXPOSED
195,28145,1250,27890,State.EXPOSED
196,28288,1107,27890,State.EXPOSED
197,28288,764,28035,State.EXPOSED
198,28296,384,28032,State.EXPOSED
199,28440,190,28145,State.EXPOSED
200,28442,808,28296,State.EXPOSED
201,28560,690,28296,State.EXPOSED
202,28577,53,28145,State.EXPOSED
203,28586,664,28296,State.EXPOSED
204,28594,36,28145,State.EXPOSED
205,30444,,30096,State.ASYMPTOMATIC
206,32001,16,31536,State.EXPOSED
207,32328,609,32001,State.EXPOSED
