,count
0,0
1,0
2,0
3,0
4,0
5,0
6,0
7,0
8,0
9,0
10,0
11,0
12,0
13,0
14,0
15,0
16,0
17,0
18,0
19,0
20,0
21,0
22,0
23,0
24,0
25,0
26,0
27,0
28,0
29,0
30,0
31,0
32,0
33,0
34,0
35,0
36,0
37,0
38,0
39,0
40,0
41,0
42,0
43,0
44,0
45,0
46,0
47,0
48,0
49,0
50,0
51,0
52,0
53,0
54,0
55,0
56,0
57,0
58,0
59,0
60,0
61,0
62,0
63,0
64,0
65,0
66,0
67,0
68,0
69,0
70,1
71,1
72,1
73,2
74,2
75,4
76,7
77,9
78,10
79,12
80,14
81,16
82,17
83,18
84,23
85,25
86,27
87,29
88,30
89,30
90,32
91,32
92,34
93,34
94,35
95,35
96,35
97,36
98,37
99,38
100,39
101,40
102,45
103,47
104,50
105,52
106,52
107,55
108,56
109,56
110,57
111,58
112,59
113,59
114,59
115,62
116,63
117,64
118,65
119,65
120,66
121,67
122,67
123,68
124,69
125,71
126,71
127,71
128,71
129,71
130,73
131,74
132,74
133,75
134,76
135,76
136,77
137,77
138,77
139,78
140,79
141,80
142,80
143,80
144,80
145,80
146,80
147,80
148,81
149,82
150,83
151,83
152,83
153,83
154,83
155,83
156,83
157,83
158,83
159,83
160,83
161,83
162,83
163,83
164,83
165,83
166,83
167,83
168,83
169,83
170,83
171,83
172,83
173,83
174,83
175,83
176,83
177,83
178,83
179,83
180,83
181,83
182,83
183,83
184,83
185,83
186,83
187,83
188,83
189,83
190,83
191,83
192,83
193,83
194,83
195,83
196,83
197,83
198,83
199,83
200,83
201,83
202,83
203,83
204,83
205,83
206,83
207,83
208,83
209,83
210,83
211,83
212,83
213,83
214,83
215,83
216,83
217,84
218,85
219,85
220,85
221,85
222,85
223,85
224,85
225,85
226,85
227,85
228,85
229,85
230,85
231,85
232,85
233,85
234,85
235,85
236,85
237,85
238,85
