,Num_contacts,num_contacts_traced,num_positive_contacts,num_sympt_patients_traced,contact_tracing_time,tracing_round,hcw_id,hcw_time_of_infection,hcw_current_ward,num_sympt_hcws_traced,hcws_put_on_ppe,patients_put_in_isolation
0,31,13,0,0,70.0625,1,62,65.0,6,0,0,0
1,6,6,0,0,73.75,1,1285,70.0,7,0,0,0
2,29,12,3,0,74.81944444444444,1,40,68.86111111111111,24,0,0,0
3,20,13,0,0,74.84722222222223,1,1426,70.0,9,0,0,0
4,8,8,0,0,75.3125,1,183,70.0,5,0,0,0
5,30,15,3,1,75.50694444444444,1,1243,73.61111111111111,24,0,0,0
6,41,21,0,1,75.51388888888889,1,1035,68.5625,20,1,0,0
7,5,5,2,0,76.76388888888889,1,1253,72.875,7,0,0,0
8,36,32,4,0,76.77083333333333,1,1487,72.0,25,1,0,0
9,28,18,3,0,76.77083333333333,1,1545,74.70833333333333,19,1,0,0
10,4,4,0,0,76.97222222222223,1,28,72.0,3,0,0,0
11,34,17,0,0,77.03472222222223,1,1338,71.0,13,0,0,0
12,34,21,3,1,77.23611111111111,1,1324,73.0,24,0,0,0
13,30,15,0,0,77.52777777777777,1,1618,76.0,5,0,0,0
14,5,5,0,1,78.54861111111111,1,1623,72.0,1,0,0,0
15,4,4,0,0,78.88194444444444,1,1105,74.0,3,0,0,0
16,31,20,3,0,78.9375,1,176,76.0,15,0,0,0
17,31,20,2,0,78.9375,1,1543,77.41666666666667,15,1,0,0
18,28,17,2,0,79.03472222222223,1,24,69.0,23,0,0,0
19,30,17,1,0,79.03472222222223,1,1012,76.0,23,1,0,0
20,29,20,7,1,80.27777777777777,1,1015,75.18055555555556,14,0,0,0
21,27,19,5,1,80.27777777777777,1,1493,75.06944444444444,14,2,0,0
22,35,22,5,1,80.28472222222223,1,1591,79.0625,14,2,0,0
23,8,6,3,1,81.27083333333333,1,5,75.0,6,0,0,0
24,10,8,2,1,81.27083333333333,1,1613,78.54166666666667,6,1,0,0
25,7,6,2,0,81.27777777777777,1,1019,79.58333333333333,6,1,0,0
26,39,19,1,0,82.66666666666667,1,1471,75.0,27,0,0,0
27,25,17,1,1,82.99305555555556,1,1236,78.0,5,0,0,0
28,28,17,2,0,83.03472222222223,1,1124,81.0,25,0,0,0
29,27,16,0,0,83.04166666666667,1,1098,83.0,25,2,0,0
