,Num_contacts,num_contacts_traced,num_positive_contacts,num_sympt_patients_traced,contact_tracing_time,tracing_round,hcw_id,hcw_time_of_infection,hcw_current_ward,num_sympt_hcws_traced,hcws_put_on_ppe,patients_put_in_isolation
0,26,18,2,0,64.11805555555556,1,1588,61.0,26,0,0,0
1,26,13,2,0,64.47916666666667,1,1579,61.0,18,0,0,0
2,24,13,1,0,64.48611111111111,1,80,63.0,18,1,0,0
3,28,17,2,0,67.13888888888889,1,165,64.0,26,0,0,0
4,7,7,0,0,71.34027777777777,1,1095,69.0,3,0,0,0
5,28,17,1,0,71.6875,1,1152,68.0,11,0,0,0
6,30,17,0,0,71.69444444444444,1,198,70.625,11,1,0,0
7,26,15,2,1,72.65277777777777,1,1532,70.88888888888889,19,0,0,0
8,23,12,1,1,72.65972222222223,1,123,67.84027777777777,19,1,0,0
9,30,19,3,0,73.54166666666667,1,4,70.0,14,0,0,0
10,26,12,0,0,73.65277777777777,1,125,70.0,9,0,0,0
11,28,15,5,0,74.39583333333333,1,1524,71.00694444444444,19,0,0,0
12,39,18,3,0,74.40277777777777,1,109,71.02777777777777,19,1,0,0
13,18,8,2,0,74.40277777777777,1,1562,65.0,5,1,0,0
14,6,5,0,0,74.63888888888889,1,148,71.0,7,0,0,0
15,24,14,0,0,75.26388888888889,1,98,67.0,15,0,0,0
16,18,10,0,0,76.11805555555556,1,1039,71.0,9,0,0,0
17,25,15,1,0,78.17361111111111,1,137,74.0,26,0,0,0
18,24,14,0,0,78.17361111111111,1,1635,77.5,26,1,0,0
19,7,7,0,1,78.72222222222223,1,1600,74.0,3,0,0,0
20,3,3,1,0,79.04861111111111,1,1211,70.0,2,0,0,0
21,29,13,1,0,79.05555555555556,1,1000,79.0,2,1,0,0
22,25,18,1,0,80.24305555555556,1,60,75.0,15,0,0,0
23,27,11,0,0,80.41666666666667,1,1643,78.0,27,0,0,0
24,29,19,1,0,81.875,1,1547,77.0,13,0,0,0
25,8,8,0,2,83.21527777777777,1,88,80.0,2,0,0,0
26,38,26,3,0,83.39583333333333,1,1362,78.33333333333333,28,0,0,0
27,26,15,1,2,83.39583333333333,1,1090,76.0,9,2,0,0
28,26,16,1,0,83.40277777777777,1,27,77.625,18,2,0,0
29,24,21,2,1,85.89583333333333,1,1016,83.28472222222223,18,0,0,0
30,15,15,0,7,86.4375,1,44,80.0,4,0,0,0
31,35,20,0,0,86.61805555555556,1,84,82.0,9,0,0,0
32,28,19,2,0,87.40277777777777,1,1400,84.0,17,0,0,0
33,1,1,0,0,87.41666666666667,1,1643,78.0,27,0,0,0
34,29,20,3,1,88.11111111111111,1,1436,84.0,7,0,0,0
35,15,12,1,2,88.6875,1,1066,83.0,6,0,0,0
36,14,13,0,4,89.29166666666667,1,122,87.0,8,0,0,0
37,9,8,2,3,89.3125,1,29,86.0,8,0,0,0
38,32,23,2,5,89.3125,1,1228,87.75,8,2,0,0
39,12,11,0,3,89.3125,1,1449,85.88888888888889,8,2,0,0
40,9,9,0,5,89.40277777777777,1,66,85.33333333333333,2,0,0,0
41,31,16,2,0,89.51388888888889,1,1036,87.0,21,0,0,0
42,33,17,0,0,90.50694444444444,1,1361,83.0,11,0,0,0
43,28,15,0,0,91.59722222222223,1,1675,86.0,19,0,0,0
44,9,9,0,8,91.71527777777777,1,12,86.0,3,0,0,0
45,38,28,0,0,91.99305555555556,1,217,85.6875,19,0,0,0
46,30,19,0,2,92.09722222222223,1,8,84.52083333333333,28,0,0,0
47,16,14,0,10,92.71527777777777,1,127,85.0,3,0,0,0
48,28,14,3,0,93.04861111111111,1,160,86.0,13,0,0,0
49,18,10,0,3,93.79166666666667,1,1583,87.11111111111111,6,0,0,0
50,14,7,0,3,94.00694444444444,1,1690,89.0,6,0,0,0
51,17,14,0,5,94.34027777777777,1,57,88.0,5,0,0,0
52,15,8,1,4,94.94444444444444,1,1613,88.22222222222223,6,0,0,0
53,20,17,1,8,95.27777777777777,1,1429,92.0,8,0,0,0
54,19,19,0,12,96.23611111111111,1,1249,87.0,4,0,0,0
55,26,14,2,0,96.625,1,1475,95.0,21,0,0,0
56,13,12,0,8,96.71527777777777,1,1680,90.0,2,0,0,0
57,33,20,1,0,96.77777777777777,1,1545,92.0,19,0,0,0
58,33,19,1,0,96.77777777777777,1,1271,95.22222222222223,25,1,0,0
59,41,27,0,0,96.78472222222223,1,1377,96.0,25,1,0,0
60,38,25,1,0,97.19444444444444,1,189,86.33333333333333,10,0,0,0
61,23,16,0,7,97.19444444444444,1,1111,96.0,2,1,0,0
62,34,28,1,12,98.48611111111111,1,71,96.0,15,0,0,0
63,16,14,1,4,99.90277777777777,1,1046,96.0,5,0,0,0
64,17,15,0,8,102.0625,1,201,95.0,2,0,0,0
65,28,14,2,5,102.89583333333333,1,1059,98.61111111111111,3,0,0,0
66,12,9,0,1,103.75,1,1687,99.0,6,0,0,0
67,30,20,4,0,103.94444444444444,1,96,98.0,12,0,0,0
68,29,17,1,0,103.94444444444444,1,1189,101.18055555555556,12,3,0,0
69,31,19,1,0,103.94444444444444,1,1290,103.02083333333333,12,2,0,0
70,38,24,1,0,103.94444444444444,1,1149,103.1875,12,2,0,0
71,35,25,1,0,104.22916666666667,1,10,101.0,11,0,0,0
72,19,11,1,1,105.84722222222223,1,1108,100.0,5,0,0,0
73,16,11,0,2,106.19444444444444,1,22,103.16666666666667,8,0,0,0
74,22,19,1,11,107.40277777777777,1,188,103.0,3,0,0,0
75,16,14,0,9,107.40277777777777,1,1701,106.83333333333333,3,1,0,0
76,12,12,0,6,107.75694444444444,1,1456,102.0,2,0,0,0
77,33,26,2,9,107.98611111111111,1,83,103.0,23,0,0,0
78,27,18,8,0,108.11111111111111,1,1221,103.08333333333333,27,0,0,0
79,26,16,6,0,108.11805555555556,1,227,102.19444444444444,11,1,0,0
80,29,18,4,0,108.11805555555556,1,1124,105.00694444444444,27,1,0,0
81,17,15,0,10,108.20833333333333,1,1085,100.0,3,0,0,0
82,36,23,3,12,108.73611111111111,1,1706,102.0,1,0,0,0
83,28,14,2,0,108.92361111111111,1,169,102.0,12,0,0,0
84,33,27,1,8,108.92361111111111,1,1396,108.44444444444444,12,2,0,0
85,31,16,1,1,108.94444444444444,1,1521,103.73611111111111,12,0,0,0
86,11,11,1,1,109.40277777777777,1,97,106.0,6,0,0,0
87,28,17,5,6,109.61805555555556,1,1555,101.84027777777777,1,0,0,0
88,27,18,4,1,109.61805555555556,1,1219,104.95138888888889,27,1,0,0
89,25,15,6,1,109.88194444444444,1,1629,105.39583333333333,19,0,0,0
90,24,15,4,1,109.88888888888889,1,1380,106.5625,19,1,0,0
91,25,12,3,0,110.1875,1,1127,107.0,26,0,0,0
92,24,12,1,0,110.19444444444444,1,180,108.66666666666667,6,1,0,0
93,18,17,0,11,110.61805555555556,1,1491,101.0,1,0,0,0
94,30,17,3,1,111.33333333333333,1,121,108.33333333333333,5,0,0,0
