,count
0,0
1,0
2,0
3,0
4,0
5,0
6,0
7,0
8,0
9,0
10,0
11,0
12,0
13,0
14,0
15,0
16,0
17,0
18,0
19,0
20,0
21,0
22,0
23,0
24,0
25,0
26,0
27,0
28,0
29,0
30,0
31,0
32,0
33,0
34,0
35,0
36,0
37,0
38,0
39,0
40,0
41,0
42,0
43,0
44,0
45,0
46,0
47,0
48,0
49,0
50,0
51,0
52,0
53,0
54,0
55,0
56,0
57,0
58,0
59,0
60,0
61,0
62,0
63,0
64,0
65,0
66,0
67,0
68,2
69,2
70,2
71,2
72,3
73,3
74,4
75,5
76,5
77,5
78,5
79,8
80,9
81,11
82,12
83,16
84,18
85,19
86,21
87,24
88,26
89,27
90,28
91,30
92,31
93,33
94,33
95,36
96,37
97,41
98,42
99,44
100,47
101,48
102,51
103,55
104,55
105,55
106,56
107,56
108,56
109,56
110,56
111,56
112,57
113,58
114,61
115,63
116,65
117,67
118,70
119,71
120,73
121,74
122,74
123,75
124,75
125,75
126,75
127,75
128,78
129,78
130,78
131,78
132,78
133,78
134,78
135,78
136,79
137,79
138,79
139,80
140,80
141,80
142,80
143,80
144,80
145,81
146,81
147,81
148,81
149,81
150,81
151,81
152,81
153,83
154,83
155,84
156,84
157,84
158,84
159,85
160,85
161,85
162,85
163,85
164,85
165,87
166,88
167,89
168,90
169,90
170,90
171,92
172,92
173,92
174,93
175,93
176,93
177,93
178,93
179,93
180,93
181,93
182,93
183,93
184,93
185,93
186,93
187,93
188,93
189,93
190,93
191,93
192,93
193,93
194,93
195,93
196,93
197,93
198,93
199,93
200,93
201,93
202,93
203,93
204,93
205,93
206,93
207,93
208,93
209,93
210,93
211,93
212,93
213,93
214,93
215,93
216,93
217,93
218,94
219,96
220,96
221,96
222,96
223,96
224,96
225,96
226,96
227,96
228,96
229,96
230,96
231,96
232,96
233,96
234,96
235,96
236,96
237,96
238,96
