,Total_transmission,P-N_count,P-HC_count,N-P_count,N-HC_count,N-N_count,HC-P_count,HC-N_count,HC-HC_count,HCW_community_trans_count,Total_trans_non_covid_wards,Total_trans_covid_wards,Asympt_patient_admission_count,Exposed_patient_admission_count,Total_patients_admitted,Num_susceptible_patients,num_replacement_hcw,trans_counts_from_pre_symptomatic,trans_counts_from_symptomatic,trans_counts_from_assymptomatic,Trans_count_patients,P-N,P-HC,N-P,N-HC,N-N,HC-P,HC-N,HC-HC
0,240.0,56.0,21.0,88.0,11.0,36.0,19.0,7.0,2.0,138.0,223.0,17.0,0.0,0.0,9897.0,9739.0,240.0,193.0,6.0,41.0,107.0,23.333333333333332,8.75,36.666666666666664,4.583333333333333,15.0,7.916666666666667,2.9166666666666665,0.8333333333333334
1,179.0,42.0,12.0,68.0,6.0,26.0,17.0,6.0,2.0,110.0,158.0,21.0,0.0,0.0,9972.0,9814.0,170.0,142.0,10.0,27.0,85.0,23.463687150837988,6.70391061452514,37.98882681564246,3.35195530726257,14.525139664804469,9.497206703910615,3.35195530726257,1.1173184357541899
2,216.0,52.0,12.0,72.0,9.0,32.0,29.0,9.0,1.0,124.0,201.0,15.0,1.0,3.0,9909.0,9747.0,220.0,186.0,4.0,26.0,101.0,24.074074074074073,5.555555555555555,33.333333333333336,4.166666666666667,14.814814814814815,13.425925925925926,4.166666666666667,0.46296296296296297
3,247.0,48.0,25.0,87.0,11.0,33.0,28.0,14.0,1.0,132.0,231.0,16.0,0.0,4.0,9993.0,9831.0,220.0,218.0,7.0,22.0,115.0,19.4331983805668,10.121457489878543,35.22267206477733,4.4534412955465585,13.360323886639677,11.336032388663968,5.668016194331984,0.4048582995951417
4,172.0,40.0,16.0,64.0,9.0,12.0,22.0,7.0,2.0,130.0,157.0,15.0,1.0,6.0,9826.0,9661.0,188.0,135.0,8.0,29.0,86.0,23.25581395348837,9.30232558139535,37.2093023255814,5.232558139534884,6.976744186046512,12.790697674418604,4.069767441860465,1.1627906976744187
5,246.0,61.0,18.0,74.0,13.0,34.0,29.0,16.0,1.0,146.0,234.0,12.0,0.0,5.0,9836.0,9673.0,280.0,201.0,2.0,43.0,103.0,24.796747967479675,7.317073170731708,30.08130081300813,5.284552845528455,13.821138211382113,11.788617886178862,6.504065040650406,0.4065040650406504
6,232.0,61.0,20.0,70.0,19.0,25.0,18.0,17.0,2.0,144.0,202.0,30.0,2.0,1.0,9906.0,9745.0,270.0,192.0,10.0,30.0,88.0,26.29310344827586,8.620689655172415,30.17241379310345,8.189655172413794,10.775862068965518,7.758620689655173,7.327586206896552,0.8620689655172413
7,200.0,42.0,18.0,80.0,5.0,22.0,20.0,11.0,2.0,124.0,186.0,14.0,0.0,2.0,9943.0,9783.0,203.0,162.0,7.0,31.0,100.0,21.0,9.0,40.0,2.5,11.0,10.0,5.5,1.0
8,193.0,36.0,16.0,56.0,11.0,35.0,27.0,11.0,1.0,129.0,174.0,19.0,2.0,4.0,9813.0,9649.0,203.0,148.0,7.0,38.0,83.0,18.65284974093264,8.290155440414507,29.015544041450777,5.699481865284974,18.134715025906736,13.989637305699482,5.699481865284974,0.5181347150259067
9,190.0,51.0,10.0,71.0,10.0,24.0,16.0,7.0,1.0,106.0,174.0,16.0,1.0,3.0,9940.0,9778.0,202.0,159.0,6.0,25.0,87.0,26.842105263157894,5.2631578947368425,37.36842105263158,5.2631578947368425,12.631578947368421,8.421052631578947,3.6842105263157894,0.5263157894736842
