exposed mean,exposed stdv,symptomatic mean,symptomatic stdv,asymptomatic mean,saymptomatic stdv
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.22,0.43992653197477594,0.0,0.0,0.13,0.3666666666666667
0.4,0.6030226891555273,0.0,0.0,0.25,0.5
0.66,0.912538915733062,0.02,0.14070529413628965,0.39,0.6012613005301035
0.98,1.0822722075860265,0.03,0.1714466079977653,0.51,0.6889459083603477
1.36,1.29115092342867,0.13,0.39325114703769737,0.71,0.8323630715188433
1.84,1.4544949486180956,0.24,0.5148305595538255,0.95,1.0187633620614691
2.29,1.897872280191476,0.46,0.6878454136877798,1.26,1.2522303334773552
2.95,2.392644452221741,0.62,0.8137703743822469,1.76,1.5962076268076117
3.61,2.7483512045286975,0.87,0.9603766096293851,2.25,2.0468009037016617
4.44,2.9723303105051215,1.18,1.1580199052736966,2.86,2.2919269824602386
5.46,3.2393414968683576,1.63,1.4747367510333784,3.55,2.599047999758855
6.57,3.8012624165658386,2.26,1.8835813727786725,4.26,3.1418324447861807
7.7,4.234299579540036,2.88,2.0999278486883712,5.0,3.5362480830748435
8.97,4.430051188796077,3.56,2.4876259421952542,6.07,3.851419782811832
10.52,5.15316907496266,4.47,2.9964794157292136,7.34,4.231245011038044
12.1,5.290548080293666,5.62,3.683926320016882,8.66,4.664978049468208
13.71,6.003862393190206,6.9,4.083719833285295,10.18,4.893574430523225
15.57,6.154993045807557,8.15,4.260163130560835,11.43,4.9974842155677175
17.61,6.8915040653567265,9.68,4.764939292860556,13.09,5.170028231953083
19.95,7.551005017060761,11.38,5.27195744989803,14.62,5.37442503384729
22.23,7.311061219933545,13.12,5.896891836665595,16.7,5.693341849401054
24.08,7.57545211505391,15.09,6.459031731543894,18.53,5.919416774437745
26.7,7.839939187560479,17.17,7.0008008199928184,20.87,6.411251158248397
29.46,8.029516256483408,19.81,7.575472115833955,23.01,6.778598228202785
31.23,8.06896411060192,22.24,8.122944184359646,25.24,6.928378182693569
33.83,8.949978838640973,24.4,8.36056157796771,28.05,7.377792229510002
35.95,10.168653556470254,27.11,8.444584661249486,30.64,7.773978870227747
37.41,10.117586449126865,30.26,9.03374146455857,33.19,7.7742062506909875
38.69,10.543507744368359,33.12,9.376825074877342,35.06,8.332509050142525
38.99,10.797020726369686,36.59,10.16042530725178,36.83,9.34420903149338
39.83,11.28336130876976,39.01,10.507808544317907,38.72,9.67562803014759
39.96,11.111846440314558,41.42,10.727271015236981,40.09,10.158436808084126
39.98,10.984819644685235,43.92,11.840420412956439,41.35,10.443087704701172
39.49,11.266733906917876,45.73,12.535891905189109,42.9,10.847426730181986
38.71,10.649887370770688,47.17,12.986438147451201,43.87,10.92366072506665
37.86,10.71110063287974,48.5,13.358688013968493,44.61,11.00587079331717
36.29,10.0917958478332,48.7,13.517291582161409,44.89,11.252739284909316
35.1,9.742648095830615,48.89,14.09842386777882,44.46,10.814711267434733
34.17,9.644232064877542,48.73,13.332465880873142,44.09,10.961912942253072
33.31,9.64175997178603,47.92,12.789421133471714,43.32,10.817942447058904
32.33,9.308467959743739,47.24,12.795295852757604,41.79,10.270380084042998
30.39,8.6746990749192,46.29,12.416423629917583,40.41,10.19119742966964
29.34,8.31722078678699,44.89,12.731012798229639,39.17,10.080539307362118
28.08,7.961625132312795,43.81,11.997217690916187,37.61,9.644064485370253
27.12,8.352438705146678,42.19,11.866849675129503,36.03,9.56155496419559
25.91,7.684557517672976,40.53,11.189330235144153,34.64,9.102691354703284
24.45,7.440504761849906,39.58,10.848991015786034,33.34,8.987331150687684
23.16,7.428745696701606,38.33,10.393330223336173,31.61,8.855626528491433
22.03,7.194912624679168,36.37,10.478120542397386,30.14,9.038659952524695
20.53,7.061712099609965,34.88,10.030539226368498,27.95,8.69502934747982
19.23,6.999069202184653,32.8,9.534625892455923,26.73,8.274159605163366
17.92,6.939391292840569,31.63,9.389070585773997,25.39,8.056486187971137
16.99,6.179952927152292,30.3,9.218448783813791,24.22,8.053583178946003
16.22,6.620415318535461,28.54,8.77026657277735,22.65,7.747759532779639
15.05,6.454776635495717,26.76,8.860444387697196,21.59,7.599966772920455
13.86,6.5751598667049365,25.4,8.188437277680341,20.4,7.319546268434785
12.72,6.067099551655385,23.85,8.27723542389766,19.3,7.303658969546316
11.77,5.693971648270927,22.59,8.272010735979592,18.05,7.054441970499971
11.24,5.70330402202765,20.72,8.099233035144486,16.88,7.002568071497741
10.67,5.460704435262262,19.57,7.570883886857785,15.87,6.934986690977886
9.84,5.038678678808843,18.21,7.679560961777474,14.89,6.795564507066133
9.18,5.031978545344573,17.11,7.4547727238083095,13.95,6.586449205096259
8.67,4.581594711561696,15.94,7.56629955056558,12.83,6.260433715249311
8.01,4.5825646738370205,14.93,7.135421671088713,12.07,6.070719591913002
7.42,4.486072723981242,13.79,6.415409164462914,11.24,5.773712633631638
6.89,4.5436046740824,13.34,6.549300217071541,10.61,5.762811813689564
6.7,4.578165130223675,12.27,5.938838100150397,9.69,5.586229461448894
6.2,4.245020850384838,11.57,5.948015542085351,8.99,5.347509568561667
6.12,4.2717772423291,10.44,5.634167053242066,8.51,5.1296228226868985
5.65,3.93988924625138,9.72,5.348614471774607,7.9,5.022173057773122
5.21,3.8410199613428646,9.08,5.084498127851088,7.52,4.877240484892533
4.77,3.510028921576435,8.64,5.048292040408571,7.14,4.614469994845923
4.5,3.4333480435107053,7.78,4.835850963941564,6.77,4.430963139480439
4.29,3.00267557456023,7.45,4.903873958206899,6.6,4.3298354180586065
4.01,2.746880691867329,7.09,4.729223567939621,6.05,4.117896393435696
3.76,2.395787548969645,6.76,4.675575911158977,5.68,4.009786009051336
3.63,2.290317784840251,6.48,4.200721438760324,5.42,3.9368243367701665
3.5,2.414183677412062,5.97,4.071221989138947,5.25,3.750757499250227
3.42,2.441973039006025,5.47,3.7724546573039337,5.02,3.601290453336544
3.32,2.436589767886604,5.23,3.662132182378474,4.67,3.3213572739791397
3.2,2.6014758825860307,5.08,3.480624581127283,4.44,3.2359096265364258
3.25,2.9657131596724833,4.6,3.1877289975178504,4.22,3.0996252624594427
3.17,2.9782206063013494,4.45,2.861711714934602,4.07,3.072376108079047
2.94,2.946732482468051,4.31,2.6994013552578053,3.86,3.0017503311409914
2.87,2.9255233495371162,4.23,2.859875677173553,3.87,3.0704028623901682
2.8,3.0117614564747774,4.08,2.823709144606316,3.75,3.07277060515737
2.64,2.8868213269506957,3.91,2.9851315048101483,3.7,3.1156172273035576
2.28,2.770989685723106,3.77,3.0644755017800516,3.38,2.8842308990071994
2.23,2.835044046831503,3.76,3.3215549480216753,3.24,2.8643401411921112
2.05,2.508067790232959,3.72,3.369740570897337,3.17,3.015297697080705
1.95,2.275805995530579,3.47,3.3316814088536453,2.98,2.912806969993797
1.8,2.136739704703539,3.33,3.333499995833542,2.8,2.788866755113585
1.7,2.162583565268098,3.2,3.330301651638946,2.71,2.857897086596324
1.53,2.0173740307136847,3.07,3.3462024306773057,2.65,2.8154515937532434
1.42,1.985706499720012,2.84,3.1195700299427758,2.52,2.7797245703250324
1.25,1.8715034738213159,2.72,3.1304306348481767,2.39,2.673835062114703
1.24,2.0405980505823296,2.43,2.778906841245894,2.3,2.6188901959772686
1.09,1.8645821694595996,2.32,2.631894505269671,2.13,2.600135971580538
0.94,1.7163503680363712,2.13,2.476781065101323,1.93,2.6600486059203106
0.8,1.3632996217214535,1.96,2.5972790735418836,1.74,2.484781965111107
0.79,1.4163190304305013,1.78,2.5048639552565395,1.57,2.332272486116266
0.7,1.3446489534747752,1.64,2.4350969117669568,1.45,2.3841861157098108
0.72,1.4360439485692011,1.37,2.172625837622076,1.34,2.207517001776275
0.66,1.4510184511075475,1.29,2.203280382621432,1.2,2.0694995247228936
0.64,1.4107810001212204,1.12,1.981123036272226,1.19,2.023573197304334
0.56,1.233538066545237,1.05,1.9968409394275093,1.11,1.979159090894592
0.59,1.1899834478095088,0.94,1.779910337090273,1.02,1.9173845822796314
0.54,1.2261461346162386,0.86,1.6331168687729323,0.91,1.9179903202797635
0.42,1.0068452580895308,0.82,1.6840307586144607,0.84,1.8019069584383893
0.33,0.9749902874419113,0.84,1.6800673387177856,0.77,1.6627529806761658
0.44,1.0947071929899055,0.73,1.5032288480790172,0.72,1.5768527662608984
0.48,1.0775955276503895,0.7,1.4459976109624426,0.64,1.45310534770028
0.52,1.0296611191076508,0.61,1.2382375875543121,0.68,1.4204850501775013
0.49,0.9373829893308648,0.59,1.206840770965518,0.72,1.3110255065359635
0.5,0.9587449708822046,0.61,1.3325376413657384,0.68,1.28613429086601
0.62,1.0897131491703433,0.55,1.1492202011394819,0.67,1.1464041278024188
0.61,1.1091447246423798,0.51,1.0963207522979723,0.66,1.102980351849323
0.54,1.1229470606444905,0.59,1.1642399003017143,0.66,1.102980351849323
0.5,1.1503183573395337,0.62,1.1527744310527055,0.63,1.0603506185896412
0.56,1.2087225078611308,0.64,1.1238462096880975,0.59,1.0550025132815102
0.55,1.1666666666666667,0.69,1.220158956360965,0.58,1.0365053952312233
0.45,0.9574271077563381,0.73,1.270130829179547,0.57,0.9455370981830401
0.43,0.794615719334913,0.7,1.2752500250000494,0.59,0.9649933270298408
0.45,0.9031370691409835,0.72,1.3339392562609214,0.62,0.9824726587811617
0.44,1.0082488068753945,0.73,1.4964942196664008,0.66,0.9663008712287151
0.42,0.9658826496678016,0.71,1.5653766449018076,0.64,0.9047573479037673
0.41,0.9438262980061959,0.69,1.4543213211152843,0.67,0.9217352980091191
0.44,0.868296835154542,0.64,1.3597385369580761,0.57,0.8791065253018446
0.42,0.9009534792191947,0.59,1.2151817422372122,0.55,0.9252354327740622
0.41,0.8999999999999998,0.61,1.1797534411130919,0.51,0.7848952835000386
0.43,0.9129262530097069,0.56,1.2087225078611306,0.57,0.8439325934114774
0.42,0.9009534792191947,0.56,1.0947071929899055,0.56,0.7954415583355403
0.43,0.8675403521602107,0.53,1.123261844681449,0.56,0.7954415583355403
0.5,0.9045340337332909,0.57,1.1742609969205693,0.58,0.8666666666666666
0.45,0.8333333333333334,0.58,1.207551993986933,0.61,0.8633385983225443
0.49,0.9044781965756874,0.56,1.085440840479949,0.61,0.8274946977156259
0.51,0.9586922911398156,0.55,1.07661084384791,0.58,0.8309663353620593
0.59,1.015983376941878,0.59,1.0739806066379147,0.59,0.8420153793072304
0.57,0.9975221827360556,0.58,1.0653400841747647,0.59,0.85392735006669
0.57,0.9455370981830401,0.62,1.0519822558706333,0.59,0.9857059204530334
0.55,0.9252354327740622,0.65,1.1666666666666667,0.56,0.9568466729604882
0.58,0.9967624358568863,0.63,1.069834311725631,0.58,1.036505395231223
0.59,1.0258773037864921,0.66,1.0465913889161975,0.62,1.0519822558706333
0.62,0.9076554323301237,0.66,1.102980351849323,0.68,1.1180791609277987
0.77,1.2214827882619557,0.66,1.1121005695384192,0.68,1.2216895074139142
0.85,1.313296415417127,0.67,1.101468257932258,0.66,1.1739598878078494
0.83,1.1811225614010195,0.7,1.1146408580454255,0.69,1.1865832452802452
0.89,1.0814785987692774,0.7,1.1763666026534347,0.78,1.2274635093014645
0.9,1.3295400586957762,0.79,1.1746050271035662,0.91,1.3565776904781497
0.99,1.3446113929235457,0.81,1.2608719125263994,0.96,1.3774519002033203
1.02,1.302522804624033,0.91,1.378734597705117,1.03,1.3443108707332976
1.02,1.3778918167206957,1.03,1.520599297060939,1.07,1.4160337266998675
1.04,1.4628048331195722,1.05,1.472817680227909,1.11,1.3772685601830483
1.11,1.569243528750478,1.05,1.4520970554979644,1.16,1.4955827214726964
1.06,1.462114146630754,1.09,1.4708961056224716,1.21,1.5718161662885581
1.06,1.4200583285786739,1.19,1.661780717036743,1.28,1.6272924777312798
1.15,1.4520970554979646,1.21,1.5846167047617858,1.37,1.6796764960292594
1.16,1.468318628894831,1.2,1.5439683882250905,1.4,1.7174093715520913
1.13,1.3755072526236283,1.21,1.6224124698183944,1.44,1.771377367411523
1.19,1.4681466362235571,1.27,1.7341198681670533,1.44,1.7074997966487595
1.15,1.4310764472870758,1.4,1.9796949055831603,1.42,1.676817572581219
1.07,1.4788406597634838,1.43,1.843662363094422,1.5,1.6847503786566835
1.0,1.2870763988845637,1.43,1.8545875416099797,1.46,1.713994684290992
1.04,1.3774519002033203,1.5,1.8613560821740864,1.45,1.7773831632742867
1.06,1.5230219826371383,1.52,1.9041687388092963,1.47,1.8282574360645312
1.16,1.6250563315799489,1.42,1.7819521697715501,1.43,1.7936757586790115
1.21,1.671477904083205,1.39,1.6930935167809418,1.44,1.8219758394654852
1.16,1.6558436465494506,1.32,1.6198266524040108,1.4,1.7752507291971888
1.19,1.5998421639321017,1.31,1.6124202274528152,1.39,1.7285189549952231
1.2,1.5569978883230458,1.32,1.6507115086678485,1.43,1.6221634139056835
1.23,1.448475339134501,1.29,1.6161745580289903,1.38,1.5940546104227737
1.26,1.38257555002074,1.31,1.7905193648658468,1.36,1.6667878743804858
1.4,1.5042028661807099,1.37,1.8071407183054604,1.4,1.6696942198734437
