,Total_transmission,P-N_count,P-HC_count,N-P_count,N-HC_count,N-N_count,HC-P_count,HC-N_count,HC-HC_count,HCW_community_trans_count,Total_trans_non_covid_wards,Total_trans_covid_wards,Asympt_patient_admission_count,Exposed_patient_admission_count,Total_patients_admitted,Num_susceptible_patients,num_replacement_hcw,trans_counts_from_pre_symptomatic,trans_counts_from_symptomatic,trans_counts_from_assymptomatic,Trans_count_patients,P-N,P-HC,N-P,N-HC,N-N,HC-P,HC-N,HC-HC
0,365.0,109.0,38.0,136.0,5.0,22.0,42.0,9.0,4.0,122.0,330.0,35.0,0.0,3.0,9850.0,9689.0,246.0,281.0,27.0,57.0,178.0,29.863013698630137,10.41095890410959,37.26027397260274,1.36986301369863,6.027397260273973,11.506849315068493,2.4657534246575343,1.095890410958904
1,317.0,90.0,35.0,116.0,10.0,20.0,38.0,7.0,1.0,134.0,279.0,38.0,0.0,2.0,9882.0,9722.0,220.0,241.0,26.0,50.0,154.0,28.391167192429023,11.041009463722398,36.59305993690852,3.1545741324921135,6.309148264984227,11.987381703470032,2.2082018927444795,0.31545741324921134
2,254.0,82.0,25.0,98.0,7.0,7.0,29.0,3.0,3.0,127.0,233.0,21.0,2.0,1.0,9982.0,9821.0,191.0,207.0,18.0,29.0,127.0,32.28346456692913,9.84251968503937,38.58267716535433,2.7559055118110236,2.7559055118110236,11.417322834645669,1.1811023622047243,1.1811023622047243
3,288.0,76.0,35.0,88.0,7.0,24.0,49.0,8.0,1.0,110.0,253.0,35.0,0.0,1.0,9702.0,9543.0,198.0,213.0,26.0,49.0,137.0,26.38888888888889,12.152777777777779,30.555555555555557,2.4305555555555554,8.333333333333334,17.01388888888889,2.7777777777777777,0.3472222222222222
4,357.0,124.0,33.0,137.0,11.0,18.0,26.0,8.0,0.0,124.0,317.0,40.0,2.0,2.0,9873.0,9711.0,254.0,284.0,29.0,44.0,163.0,34.73389355742297,9.243697478991596,38.37535014005602,3.081232492997199,5.042016806722689,7.282913165266106,2.2408963585434174,0.0
5,311.0,96.0,26.0,109.0,11.0,25.0,33.0,11.0,0.0,139.0,279.0,32.0,1.0,3.0,9838.0,9676.0,241.0,242.0,20.0,49.0,142.0,30.868167202572348,8.360128617363344,35.048231511254016,3.536977491961415,8.038585209003216,10.610932475884244,3.536977491961415,0.0
6,308.0,98.0,31.0,115.0,10.0,18.0,33.0,2.0,1.0,139.0,263.0,45.0,1.0,0.0,10008.0,9849.0,215.0,216.0,35.0,57.0,148.0,31.818181818181817,10.064935064935066,37.33766233766234,3.2467532467532467,5.8441558441558445,10.714285714285714,0.6493506493506493,0.3246753246753247
7,340.0,107.0,44.0,106.0,9.0,23.0,43.0,7.0,1.0,125.0,305.0,35.0,0.0,2.0,9850.0,9690.0,242.0,264.0,29.0,47.0,149.0,31.470588235294116,12.941176470588236,31.176470588235293,2.6470588235294117,6.764705882352941,12.647058823529411,2.0588235294117645,0.29411764705882354
8,388.0,124.0,43.0,154.0,6.0,19.0,35.0,6.0,1.0,136.0,345.0,43.0,3.0,1.0,10056.0,9894.0,257.0,306.0,32.0,50.0,189.0,31.95876288659794,11.082474226804123,39.69072164948454,1.5463917525773196,4.896907216494846,9.02061855670103,1.5463917525773196,0.25773195876288657
9,281.0,91.0,31.0,96.0,5.0,13.0,37.0,7.0,1.0,126.0,248.0,33.0,1.0,2.0,9934.0,9773.0,213.0,230.0,28.0,23.0,133.0,32.38434163701068,11.03202846975089,34.163701067615655,1.7793594306049823,4.6263345195729535,13.167259786476869,2.491103202846975,0.35587188612099646
