,n_contacts_traced,n_pos_contacts,positivity_rate
0,1005.0,79.0,7.8606965174129355
1,888.0,48.0,5.405405405405405
2,782.0,40.0,5.115089514066496
3,809.0,64.0,7.911001236093943
4,986.0,83.0,8.417849898580121
5,1038.0,77.0,7.418111753371869
6,824.0,50.0,6.067961165048544
7,948.0,72.0,7.594936708860759
8,1127.0,80.0,7.09849157054126
9,967.0,51.0,5.274043433298862
10,910.0,60.0,6.593406593406593
11,914.0,67.0,7.330415754923414
12,775.0,59.0,7.612903225806452
13,963.0,64.0,6.645898234683282
14,1001.0,72.0,7.192807192807193
15,850.0,71.0,8.352941176470589
16,1003.0,95.0,9.471585244267198
17,1022.0,85.0,8.317025440313111
18,805.0,52.0,6.459627329192546
19,990.0,67.0,6.767676767676767
20,751.0,50.0,6.657789613848203
21,1218.0,108.0,8.866995073891626
22,852.0,52.0,6.103286384976526
23,935.0,89.0,9.518716577540108
24,938.0,82.0,8.742004264392325
25,718.0,57.0,7.938718662952646
26,718.0,42.0,5.8495821727019495
27,972.0,86.0,8.847736625514404
28,1216.0,86.0,7.072368421052632
29,746.0,60.0,8.04289544235925
30,993.0,76.0,7.653575025176234
31,1076.0,87.0,8.085501858736059
32,863.0,69.0,7.995365005793743
33,886.0,70.0,7.900677200902934
34,646.0,25.0,3.869969040247678
35,1063.0,64.0,6.020696142991533
36,904.0,70.0,7.743362831858407
37,980.0,83.0,8.46938775510204
38,726.0,47.0,6.473829201101928
39,769.0,53.0,6.8920676202860855
40,893.0,82.0,9.182530795072788
41,740.0,56.0,7.5675675675675675
42,816.0,50.0,6.127450980392157
43,908.0,48.0,5.286343612334802
44,994.0,63.0,6.338028169014085
45,853.0,65.0,7.620164126611958
46,844.0,54.0,6.398104265402844
47,883.0,74.0,8.380520951302378
48,952.0,59.0,6.197478991596639
49,932.0,58.0,6.223175965665236
50,930.0,74.0,7.956989247311828
51,1133.0,92.0,8.120035304501323
52,1266.0,103.0,8.135860979462874
53,1032.0,95.0,9.205426356589147
54,928.0,86.0,9.267241379310345
55,802.0,42.0,5.236907730673317
56,1028.0,61.0,5.933852140077821
57,821.0,60.0,7.3081607795371495
58,1019.0,79.0,7.75269872423945
59,988.0,56.0,5.668016194331984
60,822.0,58.0,7.0559610705596105
61,822.0,55.0,6.690997566909975
62,729.0,43.0,5.8984910836762685
63,856.0,67.0,7.827102803738318
64,1075.0,88.0,8.186046511627907
65,716.0,43.0,6.005586592178771
66,892.0,85.0,9.52914798206278
67,743.0,46.0,6.191117092866756
68,991.0,86.0,8.678102926337033
69,1009.0,75.0,7.433102081268583
70,1108.0,82.0,7.40072202166065
71,868.0,51.0,5.875576036866359
72,873.0,83.0,9.507445589919817
73,951.0,117.0,12.302839116719243
74,777.0,65.0,8.365508365508365
75,567.0,28.0,4.938271604938271
76,946.0,80.0,8.456659619450317
77,918.0,67.0,7.298474945533769
78,963.0,78.0,8.09968847352025
79,829.0,44.0,5.307599517490953
80,763.0,34.0,4.456094364351245
81,896.0,67.0,7.477678571428571
82,1042.0,98.0,9.404990403071018
83,831.0,72.0,8.664259927797834
84,774.0,46.0,5.943152454780361
85,820.0,54.0,6.585365853658536
86,879.0,68.0,7.736063708759954
87,832.0,75.0,9.014423076923077
88,1085.0,66.0,6.082949308755761
89,842.0,50.0,5.938242280285036
90,920.0,85.0,9.23913043478261
91,983.0,86.0,8.748728382502543
92,1032.0,77.0,7.461240310077519
93,1075.0,67.0,6.232558139534884
94,1043.0,57.0,5.465004793863854
95,845.0,78.0,9.23076923076923
96,881.0,59.0,6.696935300794552
97,957.0,92.0,9.61337513061651
98,816.0,71.0,8.700980392156863
99,696.0,75.0,10.775862068965518
