,mean,ci_lower,ci_upper
0,0.0,0.0,0.0
1,0.0,0.0,0.0
2,0.0,0.0,0.0
3,0.0,0.0,0.0
4,0.0,0.0,0.0
5,0.0,0.0,0.0
6,0.0,0.0,0.0
7,0.0,0.0,0.0
8,0.0,0.0,0.0
9,0.0,0.0,0.0
10,0.0,0.0,0.0
11,0.0,0.0,0.0
12,0.0,0.0,0.0
13,0.0,0.0,0.0
14,0.0,0.0,0.0
15,0.0,0.0,0.0
16,0.0,0.0,0.0
17,0.0,0.0,0.0
18,0.0,0.0,0.0
19,0.0,0.0,0.0
20,0.0,0.0,0.0
21,0.0,0.0,0.0
22,0.0,0.0,0.0
23,0.0,0.0,0.0
24,0.0,0.0,0.0
25,0.0,0.0,0.0
26,0.0,0.0,0.0
27,0.0,0.0,0.0
28,0.0,0.0,0.0
29,0.0,0.0,0.0
30,0.0,0.0,0.0
31,0.0,0.0,0.0
32,0.0,0.0,0.0
33,0.0,0.0,0.0
34,0.0,0.0,0.0
35,0.0,0.0,0.0
36,0.0,0.0,0.0
37,0.0,0.0,0.0
38,0.0,0.0,0.0
39,0.0,0.0,0.0
40,0.0,0.0,0.0
41,0.0,0.0,0.0
42,0.0,0.0,0.0
43,0.0,0.0,0.0
44,0.0,0.0,0.0
45,0.0,0.0,0.0
46,0.0,0.0,0.0
47,0.0,0.0,0.0
48,0.0,0.0,0.0
49,0.0,0.0,0.0
50,0.0,0.0,0.0
51,0.0,0.0,0.0
52,0.01,0.0,0.0
53,0.03,0.0,0.0
54,0.0,0.0,0.0
55,0.0,0.0,0.0
56,0.01,0.0,0.0
57,0.0,0.0,0.0
58,0.0,0.0,0.0
59,0.01,0.0,0.0
60,0.11,0.0,1.0
61,0.09,0.0,1.0
62,0.05,0.0,1.0
63,0.07,0.0,1.0
64,0.13,0.0,1.0
65,0.28,0.0,2.4749999999999943
66,0.3,0.0,2.4749999999999943
67,0.32,0.0,2.0
68,0.5,0.0,3.0
69,0.55,0.0,3.0
70,0.61,0.0,3.0
71,0.9,0.0,4.0
72,0.96,0.0,4.0
73,1.08,0.0,3.4749999999999943
74,1.39,0.0,5.0
75,1.55,0.0,6.0
76,1.94,0.0,6.474999999999994
77,1.98,0.0,5.0
78,3.04,0.0,7.474999999999994
79,2.88,0.0,8.0
80,3.16,0.0,9.474999999999994
81,3.18,0.0,8.0
82,3.34,0.0,8.0
83,4.17,0.0,9.474999999999994
84,4.54,0.0,10.0
85,4.23,0.0,10.0
86,4.48,0.5,10.474999999999994
87,4.45,1.0,9.474999999999994
88,4.8,1.0,9.474999999999994
89,4.54,1.0,9.0
90,5.14,0.5,11.0
91,4.23,0.0,11.0
92,4.48,0.5,9.0
93,4.9,1.0,10.0
94,4.47,0.5,9.0
95,4.16,1.0,10.0
96,3.68,0.0,9.474999999999994
97,3.55,0.5,9.0
98,3.24,0.0,8.0
99,3.05,0.0,8.474999999999994
100,3.01,0.0,6.0
101,2.93,0.0,6.474999999999994
102,3.01,0.0,8.474999999999994
103,2.32,0.0,6.474999999999994
104,2.15,0.0,7.0
105,2.46,0.0,6.0
106,2.29,0.0,6.0
107,2.12,0.0,7.0
108,1.82,0.0,5.474999999999994
109,1.62,0.0,5.0
110,1.61,0.0,5.0
111,1.73,0.0,6.0
112,1.73,0.0,5.474999999999994
113,1.67,0.0,5.474999999999994
114,1.6,0.0,5.0
115,1.16,0.0,5.0
116,1.28,0.0,4.474999999999994
117,1.23,0.0,5.0
118,1.23,0.0,4.0
119,1.05,0.0,4.474999999999994
120,1.01,0.0,4.0
121,0.98,0.0,4.474999999999994
122,0.94,0.0,4.474999999999994
123,0.83,0.0,3.0
124,0.92,0.0,3.0
125,0.65,0.0,3.4749999999999943
126,0.74,0.0,4.0
127,0.72,0.0,3.0
128,0.64,0.0,3.0
129,0.57,0.0,3.4749999999999943
130,0.59,0.0,3.0
131,0.37,0.0,3.0
132,0.46,0.0,3.0
133,0.35,0.0,2.0
134,0.39,0.0,2.4749999999999943
135,0.45,0.0,3.0
136,0.46,0.0,3.0
137,0.37,0.0,2.4749999999999943
138,0.36,0.0,2.0
139,0.5,0.0,2.0
140,0.35,0.0,2.0
141,0.38,0.0,2.0
142,0.32,0.0,2.0
143,0.19,0.0,2.0
144,0.29,0.0,2.0
145,0.34,0.0,2.0
146,0.28,0.0,2.0
147,0.35,0.0,2.0
148,0.26,0.0,2.0
149,0.44,0.0,3.4749999999999943
150,0.29,0.0,2.0
151,0.4,0.0,2.4749999999999943
152,0.2,0.0,1.4749999999999943
153,0.3,0.0,2.4749999999999943
154,0.2,0.0,2.0
155,0.23,0.0,2.0
156,0.27,0.0,2.0
157,0.18,0.0,1.4749999999999943
158,0.12,0.0,1.4749999999999943
159,0.13,0.0,1.4749999999999943
160,0.11,0.0,1.4749999999999943
161,0.09,0.0,1.0
162,0.1,0.0,1.0
163,0.06,0.0,1.0
164,0.05,0.0,1.0
165,0.04,0.0,1.0
166,0.03,0.0,0.49074999999999447
167,0.03,0.0,0.49074999999999447
168,0.09,0.0,1.0
169,0.05,0.0,1.0
170,0.02,0.0,0.009499999999999887
171,0.03,0.0,0.49074999999999447
172,0.07,0.0,1.0
173,0.01,0.0,0.0
174,0.15,0.0,1.9499999999999886
175,0.08,0.0,1.0
176,0.17,0.0,2.0
177,0.11,0.0,1.4749999999999943
178,0.08,0.0,1.0
179,0.06,0.0,1.0
180,0.04,0.0,0.4959999999999945
181,0.08,0.0,1.0
182,0.06,0.0,1.0
183,0.11,0.0,1.0
184,0.06,0.0,1.0
185,0.11,0.0,1.4749999999999943
186,0.13,0.0,1.0
187,0.11,0.0,1.4749999999999943
188,0.12,0.0,1.4749999999999943
189,0.06,0.0,1.0
190,0.11,0.0,1.0
191,0.05,0.0,1.0
192,0.07,0.0,1.0
