,infect_symptomatic,infect_asymptomatic,trans_counts_to_pat,trans_counts_to_hcw
0,,1,1,0
1,,0,0,0
2,0,,0,0
3,0,,0,0
4,1,,1,0
5,1,,1,0
6,0,,0,0
7,0,,0,0
8,,3,3,0
9,,0,0,0
10,,0,0,0
11,,0,0,0
12,1,,1,0
13,2,,2,0
14,1,,1,0
15,,0,0,0
16,1,,1,0
17,2,,2,0
18,,2,1,1
19,1,,0,1
20,,0,0,0
21,,0,0,0
22,0,,0,0
23,1,,1,0
24,0,,0,0
25,,0,0,0
26,0,,0,0
27,1,,1,0
28,,0,0,0
29,,1,1,0
30,,1,1,0
31,0,,0,0
32,,0,0,0
33,1,,1,0
34,0,,0,0
35,,0,0,0
36,1,,0,1
37,,1,1,0
38,1,,1,0
39,2,,2,0
40,1,,1,0
41,0,,0,0
42,0,,0,0
43,,0,0,0
44,0,,0,0
45,1,,1,0
46,3,,3,0
47,0,,0,0
48,1,,1,0
49,,0,0,0
50,,0,0,0
51,0,,0,0
52,,0,0,0
53,0,,0,0
54,1,,1,0
55,,0,0,0
56,,1,1,0
57,1,,1,0
58,1,,1,0
59,2,,2,0
60,1,,1,0
61,0,,0,0
62,,1,0,1
63,0,,0,0
64,,2,2,0
65,0,,0,0
66,1,,1,0
67,,1,1,0
68,0,,0,0
69,0,,0,0
70,2,,2,0
71,1,,1,0
72,0,,0,0
73,0,,0,0
74,,0,0,0
75,,1,1,0
76,,0,0,0
77,0,,0,0
78,3,,3,0
79,1,,1,0
80,1,,1,0
81,4,,4,0
82,,0,0,0
83,0,,0,0
84,2,,2,0
85,1,,1,0
86,,1,1,0
87,,0,0,0
88,0,,0,0
89,1,,1,0
90,1,,1,0
91,0,,0,0
92,0,,0,0
93,,0,0,0
94,1,,1,0
95,1,,1,0
96,1,,1,0
97,2,,2,0
98,,0,0,0
99,,0,0,0
100,1,,1,0
101,1,,1,0
102,2,,2,0
103,,0,0,0
104,0,,0,0
105,,0,0,0
106,0,,0,0
107,,0,0,0
108,1,,1,0
109,,0,0,0
110,0,,0,0
111,,0,0,0
112,2,,1,1
113,0,,0,0
114,0,,0,0
115,,0,0,0
116,0,,0,0
117,1,,1,0
118,0,,0,0
119,0,,0,0
120,1,,0,1
121,1,,0,1
122,0,,0,0
123,0,,0,0
124,1,,1,0
125,0,,0,0
126,4,,4,0
127,2,,2,0
128,,0,0,0
129,,0,0,0
130,2,,1,1
131,2,,1,1
132,,0,0,0
133,0,,0,0
134,,0,0,0
135,0,,0,0
136,1,,1,0
137,1,,1,0
138,,0,0,0
139,,0,0,0
140,2,,1,1
141,2,,1,1
142,0,,0,0
143,0,,0,0
144,0,,0,0
145,2,,2,0
146,,0,0,0
147,,0,0,0
148,0,,0,0
149,3,,3,0
150,,0,0,0
151,0,,0,0
152,,0,0,0
153,,0,0,0
154,,0,0,0
155,1,,1,0
156,1,,1,0
157,1,,1,0
158,2,,1,1
159,4,,4,0
160,0,,0,0
161,,0,0,0
162,0,,0,0
163,2,,2,0
164,1,,1,0
165,0,,0,0
166,3,,3,0
167,0,,0,0
168,,0,0,0
169,1,,1,0
170,,1,1,0
171,1,,1,0
172,3,,3,0
173,2,,2,0
174,,1,1,0
175,3,,2,1
176,,0,0,0
177,0,,0,0
178,1,,1,0
179,,1,1,0
180,0,,0,0
181,1,,1,0
182,1,,1,0
183,,1,1,0
184,,0,0,0
185,1,,1,0
186,1,,0,1
187,1,,1,0
188,,0,0,0
189,2,,2,0
190,,1,1,0
191,0,,0,0
192,1,,1,0
193,1,,1,0
194,0,,0,0
195,,0,0,0
196,0,,0,0
197,0,,0,0
198,1,,0,1
199,1,,1,0
200,2,,2,0
201,2,,2,0
202,,0,0,0
203,0,,0,0
204,,1,1,0
205,2,,2,0
206,3,,2,1
207,0,,0,0
208,,2,2,0
209,5,,3,2
210,,0,0,0
211,,2,2,0
212,1,,1,0
213,,0,0,0
214,,0,0,0
215,,1,1,0
216,2,,2,0
217,1,,0,1
218,0,,0,0
219,,1,1,0
220,2,,1,1
221,1,,1,0
222,,1,1,0
223,0,,0,0
224,1,,1,0
225,,1,1,0
226,0,,0,0
227,1,,1,0
228,0,,0,0
229,,0,0,0
230,6,,6,0
231,3,,3,0
232,,0,0,0
233,2,,2,0
234,,0,0,0
235,,0,0,0
236,0,,0,0
237,4,,3,1
238,,0,0,0
239,0,,0,0
240,,0,0,0
241,1,,1,0
242,2,,2,0
243,1,,1,0
244,1,,1,0
245,2,,0,2
246,1,,1,0
247,0,,0,0
248,2,,2,0
249,0,,0,0
250,2,,2,0
251,0,,0,0
252,0,,0,0
253,,1,1,0
254,3,,2,1
255,,1,1,0
256,2,,2,0
257,,0,0,0
258,1,,1,0
259,1,,1,0
260,,0,0,0
261,,0,0,0
262,1,,1,0
263,1,,0,1
264,,0,0,0
265,0,,0,0
266,1,,1,0
267,2,,2,0
268,0,,0,0
269,1,,0,1
270,1,,1,0
271,0,,0,0
272,5,,5,0
273,1,,1,0
274,,0,0,0
275,,1,1,0
276,2,,1,1
277,1,,1,0
278,2,,2,0
279,0,,0,0
280,0,,0,0
281,0,,0,0
282,,0,0,0
283,0,,0,0
284,,2,1,1
285,5,,5,0
286,2,,1,1
287,0,,0,0
288,2,,2,0
289,1,,0,1
290,0,,0,0
291,0,,0,0
292,,0,0,0
293,0,,0,0
294,,0,0,0
295,0,,0,0
296,,0,0,0
297,,2,2,0
298,,1,1,0
299,1,,1,0
300,,1,1,0
301,1,,1,0
302,,1,1,0
303,2,,2,0
304,,0,0,0
305,,2,2,0
306,,1,1,0
307,,0,0,0
308,3,,3,0
309,0,,0,0
310,,0,0,0
311,,0,0,0
312,1,,1,0
313,3,,3,0
314,,0,0,0
315,0,,0,0
316,2,,1,1
317,1,,1,0
318,1,,1,0
319,1,,1,0
320,0,,0,0
321,2,,1,1
322,2,,2,0
323,0,,0,0
324,1,,0,1
325,1,,0,1
326,4,,4,0
327,,0,0,0
328,0,,0,0
329,0,,0,0
330,1,,1,0
331,2,,2,0
332,2,,1,1
333,0,,0,0
334,2,,2,0
335,,0,0,0
336,2,,1,1
337,0,,0,0
338,3,,3,0
339,0,,0,0
340,0,,0,0
341,0,,0,0
342,1,,1,0
343,,0,0,0
344,1,,1,0
345,0,,0,0
346,0,,0,0
347,,0,0,0
348,0,,0,0
349,1,,1,0
350,,3,3,0
351,,0,0,0
352,,2,2,0
