,Daily_infected_hcw
0,0.0
1,0.0
2,0.0
3,0.0
4,0.0
5,0.0
6,0.0
7,0.0
8,0.0
9,0.0
10,0.0
11,0.0
12,0.0
13,0.0
14,0.0
15,0.0
16,0.0
17,0.0
18,0.0
19,0.0
20,0.0
21,0.0
22,0.0
23,0.0
24,0.0
25,0.0
26,0.0
27,0.0
28,0.0
29,0.0
30,0.0
31,0.0
32,0.0
33,0.0
34,0.0
35,0.0
36,0.0
37,0.0
38,0.0
39,0.0
40,0.0
41,0.0
42,0.0
43,0.0
44,0.0
45,0.0
46,0.0
47,0.0
48,0.0
49,0.0
50,0.0
51,0.0
52,0.0
53,0.0
54,0.0
55,0.0
56,0.0
57,0.0
58,0.0
59,0.0
60,0.0
61,0.0
62,0.0
63,0.0
64,0.0
65,0.0
66,0.0
67,0.0
68,0.0
69,0.0
70,0.0
71,0.0
72,2.0
73,2.0
74,3.0
75,3.0
76,3.0
77,6.0
78,7.0
79,13.0
80,13.0
81,13.0
82,15.0
83,17.0
84,21.0
85,28.0
86,34.0
87,36.0
88,43.0
89,47.0
90,51.0
91,56.0
92,58.0
93,58.0
94,69.0
95,73.0
96,76.0
97,82.0
98,83.0
99,84.0
100,84.0
101,91.0
102,89.0
103,93.0
104,98.0
105,100.0
106,105.0
107,109.0
108,109.0
109,108.0
110,109.0
111,109.0
112,99.0
113,97.0
114,91.0
115,83.0
116,80.0
117,73.0
118,68.0
119,67.0
120,58.0
121,53.0
122,42.0
123,37.0
124,32.0
125,25.0
126,25.0
127,22.0
128,22.0
129,20.0
130,17.0
131,17.0
132,14.0
133,12.0
134,11.0
135,10.0
136,10.0
137,10.0
138,11.0
139,10.0
140,9.0
141,7.0
142,8.0
143,8.0
144,9.0
145,8.0
146,8.0
147,6.0
148,8.0
149,8.0
150,8.0
151,8.0
152,7.0
153,6.0
154,3.0
155,3.0
156,3.0
157,2.0
158,1.0
159,1.0
160,1.0
161,1.0
162,0.0
163,0.0
164,0.0
165,0.0
166,0.0
167,0.0
168,0.0
169,0.0
170,0.0
171,0.0
172,0.0
173,0.0
174,0.0
175,0.0
176,0.0
177,0.0
178,0.0
179,0.0
180,0.0
181,0.0
182,0.0
183,0.0
184,0.0
185,0.0
186,0.0
187,0.0
188,0.0
189,0.0
190,0.0
191,0.0
192,0.0
193,0.0
194,0.0
195,0.0
196,0.0
197,1.0
198,3.0
199,4.0
200,4.0
201,4.0
202,5.0
203,9.0
204,12.0
205,12.0
206,13.0
207,13.0
208,13.0
209,12.0
210,11.0
211,12.0
212,12.0
213,12.0
214,11.0
215,11.0
216,12.0
217,6.0
218,5.0
219,5.0
220,6.0
221,8.0
222,8.0
223,8.0
224,8.0
225,9.0
226,10.0
227,9.0
228,8.0
229,6.0
230,6.0
231,9.0
232,10.0
233,10.0
234,10.0
235,8.0
236,8.0
237,7.0
238,7.0
