,infect_symptomatic,infect_asymptomatic,trans_counts_to_pat,trans_counts_to_hcw
0,,0,0,0
1,0,,0,0
2,0,,0,0
3,0,,0,0
4,2,,2,0
5,4,,4,0
6,0,,0,0
7,1,,1,0
8,,0,0,0
9,1,,1,0
10,,0,0,0
11,,3,3,0
12,,1,1,0
13,,1,1,0
14,,3,3,0
15,0,,0,0
16,,0,0,0
17,1,,0,1
18,,1,0,1
19,,0,0,0
20,1,,0,1
21,0,,0,0
22,,3,2,1
23,0,,0,0
24,,0,0,0
25,2,,2,0
26,0,,0,0
27,1,,1,0
28,0,,0,0
29,0,,0,0
30,1,,1,0
31,3,,3,0
32,3,,3,0
33,,2,2,0
34,2,,2,0
35,,0,0,0
36,1,,1,0
37,,1,0,1
38,,0,0,0
39,3,,3,0
40,0,,0,0
41,,0,0,0
42,3,,3,0
43,1,,1,0
44,2,,1,1
45,1,,1,0
46,,0,0,0
47,0,,0,0
48,0,,0,0
49,,1,1,0
50,,1,0,1
51,0,,0,0
52,0,,0,0
53,,1,1,0
54,2,,2,0
55,3,,2,1
56,2,,0,2
57,0,,0,0
58,1,,1,0
59,,1,1,0
60,,0,0,0
61,1,,1,0
62,1,,1,0
63,2,,2,0
64,,1,1,0
65,0,,0,0
66,0,,0,0
67,2,,2,0
68,0,,0,0
69,,1,1,0
70,3,,3,0
71,0,,0,0
72,,0,0,0
73,0,,0,0
74,1,,1,0
75,0,,0,0
76,0,,0,0
77,0,,0,0
78,0,,0,0
79,1,,1,0
80,2,,2,0
81,,0,0,0
82,0,,0,0
83,0,,0,0
84,,0,0,0
85,1,,1,0
86,,0,0,0
87,2,,1,1
88,,0,0,0
89,1,,1,0
90,3,,3,0
91,,0,0,0
92,2,,1,1
93,0,,0,0
94,0,,0,0
95,2,,2,0
96,0,,0,0
97,0,,0,0
98,3,,3,0
99,0,,0,0
100,0,,0,0
101,1,,1,0
102,1,,0,1
103,1,,1,0
104,,0,0,0
105,1,,1,0
106,0,,0,0
107,,0,0,0
108,0,,0,0
109,0,,0,0
110,5,,5,0
111,0,,0,0
112,2,,1,1
113,0,,0,0
114,,1,1,0
115,0,,0,0
116,,0,0,0
117,2,,2,0
118,1,,1,0
119,0,,0,0
120,3,,3,0
121,,1,1,0
122,0,,0,0
123,,0,0,0
124,0,,0,0
125,0,,0,0
126,0,,0,0
127,,0,0,0
128,4,,4,0
129,1,,1,0
130,0,,0,0
131,,0,0,0
132,0,,0,0
133,2,,1,1
134,,0,0,0
135,,1,1,0
136,,0,0,0
137,,0,0,0
138,3,,3,0
139,0,,0,0
140,,1,1,0
141,0,,0,0
142,1,,1,0
143,,0,0,0
144,,0,0,0
145,,0,0,0
146,,0,0,0
147,0,,0,0
148,0,,0,0
149,,2,2,0
150,,0,0,0
151,2,,2,0
152,,0,0,0
153,1,,1,0
154,1,,1,0
155,,0,0,0
156,0,,0,0
157,0,,0,0
158,,0,0,0
159,1,,1,0
160,3,,2,1
161,,0,0,0
162,0,,0,0
163,,0,0,0
164,,0,0,0
165,1,,1,0
166,3,,2,1
167,1,,0,1
168,0,,0,0
169,0,,0,0
170,2,,2,0
171,,0,0,0
172,0,,0,0
173,0,,0,0
174,0,,0,0
175,,0,0,0
176,1,,1,0
177,0,,0,0
178,0,,0,0
179,2,,1,1
180,0,,0,0
181,3,,3,0
182,,0,0,0
183,,0,0,0
184,,0,0,0
185,,0,0,0
186,0,,0,0
187,0,,0,0
188,0,,0,0
189,0,,0,0
190,0,,0,0
191,,0,0,0
192,3,,3,0
193,,0,0,0
194,0,,0,0
195,2,,2,0
196,0,,0,0
197,0,,0,0
198,2,,2,0
199,0,,0,0
200,,0,0,0
201,1,,1,0
202,,0,0,0
203,0,,0,0
