,transmission_time,incubation_time,infection_time,disease_state
0,9218,909,8928,State.EXPOSED
1,9256,392,9072,State.EXPOSED
2,9360,288,9072,State.EXPOSED
3,9388,739,8928,State.EXPOSED
4,9438,189,9072,State.EXPOSED
5,9457,167,9256,State.EXPOSED
6,9730,271,9388,State.EXPOSED
7,9744,,9256,State.SEVERE
8,9778,223,9388,State.EXPOSED
9,9802,199,9388,State.EXPOSED
10,9818,183,9388,State.EXPOSED
11,9864,255,9457,State.EXPOSED
12,9888,899,9648,State.EXPOSED
13,10064,723,9648,State.EXPOSED
14,10072,855,9888,State.EXPOSED
15,10132,970,9864,State.EXPOSED
16,10176,477,9818,State.EXPOSED
17,10193,113,9778,State.EXPOSED
18,10232,1424,9792,State.EXPOSED
19,10240,,9802,State.ASYMPTOMATIC
20,10264,,10064,State.ASYMPTOMATIC
21,10274,828,9864,State.EXPOSED
22,10275,827,9864,State.EXPOSED
23,10278,28,9778,State.EXPOSED
24,10336,554,10072,State.EXPOSED
25,10352,,10176,State.ASYMPTOMATIC
26,10433,355,10278,State.EXPOSED
27,10440,662,9864,State.EXPOSED
28,10464,459,10232,State.EXPOSED
29,10480,443,10232,State.EXPOSED
30,10584,105,10352,State.EXPOSED
31,10584,339,10232,State.EXPOSED
32,10640,49,10352,State.EXPOSED
33,10648,291,10480,State.EXPOSED
34,10656,33,10352,State.EXPOSED
35,10657,266,10232,State.EXPOSED
36,10680,525,10336,State.EXPOSED
37,10698,,10275,State.ASYMPTOMATIC
38,10704,84,10278,State.EXPOSED
39,10729,1048,10274,State.EXPOSED
40,10737,634,10440,State.EXPOSED
41,10744,44,10278,State.EXPOSED
42,10769,,10176,State.ASYMPTOMATIC
43,10777,505,10512,State.EXPOSED
44,10777,,10464,State.ASYMPTOMATIC
45,10800,,10698,State.ASYMPTOMATIC
46,10817,960,10274,State.EXPOSED
47,10897,391,10737,State.EXPOSED
48,10945,668,10769,State.EXPOSED
49,10970,155,10680,State.EXPOSED
50,10974,457,10657,State.EXPOSED
51,10993,949,10744,State.EXPOSED
52,10993,291,10704,State.EXPOSED
53,11004,602,10800,State.EXPOSED
54,11009,275,10704,State.EXPOSED
55,11016,268,10704,State.EXPOSED
56,11028,762,10729,State.EXPOSED
57,11065,217,10512,State.EXPOSED
58,11072,870,10744,State.EXPOSED
59,11081,,10800,State.ASYMPTOMATIC
60,11096,846,10744,State.EXPOSED
61,11116,497,10769,State.EXPOSED
62,11118,7,10680,State.EXPOSED
63,11136,591,10800,State.EXPOSED
64,11137,469,10800,State.EXPOSED
65,11140,473,10769,State.EXPOSED
66,11192,600,11072,State.EXPOSED
67,11216,,10800,State.ASYMPTOMATIC
68,11232,710,10744,State.EXPOSED
69,11240,1019,10974,State.EXPOSED
70,11257,,11096,State.ASYMPTOMATIC
71,11273,,10993,State.ASYMPTOMATIC
72,11312,811,10970,State.EXPOSED
73,11337,104,10640,State.EXPOSED
74,11337,333,11081,State.EXPOSED
75,11384,558,10744,State.EXPOSED
76,11403,599,11116,State.EXPOSED
77,11425,136,10993,State.EXPOSED
78,11464,84,11065,State.EXPOSED
79,11464,508,11240,State.EXPOSED
80,11499,1180,11337,State.EXPOSED
81,11529,556,11384,State.EXPOSED
82,11545,457,11116,State.EXPOSED
83,11545,1118,11312,State.EXPOSED
84,11574,988,11520,State.EXPOSED
85,11576,558,11004,State.EXPOSED
86,11580,295,11232,State.EXPOSED
87,11594,,10993,State.ASYMPTOMATIC
88,11616,501,11216,State.EXPOSED
89,11640,477,11216,State.EXPOSED
90,11656,461,11216,State.EXPOSED
91,11681,982,11312,State.EXPOSED
92,11690,973,11312,State.EXPOSED
93,11697,,11403,State.ASYMPTOMATIC
94,11713,343,11464,State.EXPOSED
95,11745,592,11464,State.EXPOSED
96,11760,212,11240,State.EXPOSED
97,11762,350,11376,State.EXPOSED
98,11786,186,11240,State.EXPOSED
99,11787,325,11376,State.EXPOSED
100,11788,324,11376,State.EXPOSED
101,11816,847,11312,State.EXPOSED
102,11817,846,11312,State.EXPOSED
103,11850,361,11690,State.EXPOSED
104,11865,,11403,State.ASYMPTOMATIC
105,11865,191,11464,State.EXPOSED
106,11888,247,11545,State.EXPOSED
107,11904,590,11656,State.EXPOSED
108,11928,474,11786,State.EXPOSED
109,11930,182,11376,State.EXPOSED
110,11961,,11787,State.ASYMPTOMATIC
111,11977,,11787,State.ASYMPTOMATIC
112,12006,530,11865,State.EXPOSED
113,12012,108,11594,State.EXPOSED
114,12024,378,11786,State.EXPOSED
115,12025,186,11690,State.EXPOSED
116,12026,471,11808,State.EXPOSED
117,12027,93,11594,State.EXPOSED
118,12032,103,11545,State.EXPOSED
119,12041,170,11690,State.EXPOSED
120,12042,,11664,State.ASYMPTOMATIC
121,12057,660,11713,State.EXPOSED
122,12112,732,11904,State.EXPOSED
123,12120,,11961,State.ASYMPTOMATIC
124,12136,650,11977,State.EXPOSED
125,12145,257,11786,State.EXPOSED
126,12152,692,11904,State.EXPOSED
127,12160,759,12006,State.EXPOSED
128,12161,226,11788,State.EXPOSED
129,12171,326,11808,State.EXPOSED
130,12176,,12041,State.ASYMPTOMATIC
131,12186,216,11786,State.EXPOSED
132,12200,941,12120,State.EXPOSED
133,12219,773,11928,State.EXPOSED
134,12220,167,11788,State.EXPOSED
135,12225,269,11656,State.EXPOSED
136,12240,,12112,State.ASYMPTOMATIC
137,12245,142,11788,State.EXPOSED
138,12281,1049,12145,State.EXPOSED
139,12304,422,12096,State.EXPOSED
140,12313,184,11808,State.EXPOSED
