,Daily_infected_hcw
0,0.0
1,0.0
2,0.0
3,0.0
4,0.0
5,0.0
6,0.0
7,0.0
8,0.0
9,0.0
10,0.0
11,0.0
12,0.0
13,0.0
14,0.0
15,0.0
16,0.0
17,0.0
18,0.0
19,0.0
20,0.0
21,0.0
22,0.0
23,0.0
24,0.0
25,0.0
26,0.0
27,0.0
28,0.0
29,0.0
30,0.0
31,0.0
32,0.0
33,0.0
34,0.0
35,0.0
36,0.0
37,0.0
38,0.0
39,0.0
40,0.0
41,0.0
42,0.0
43,0.0
44,0.0
45,0.0
46,0.0
47,0.0
48,0.0
49,0.0
50,0.0
51,0.0
52,0.0
53,0.0
54,0.0
55,0.0
56,0.0
57,0.0
58,0.0
59,0.0
60,0.0
61,0.0
62,0.0
63,1.0
64,2.0
65,6.0
66,6.0
67,7.0
68,9.0
69,13.0
70,16.0
71,19.0
72,20.0
73,21.0
74,23.0
75,27.0
76,27.0
77,29.0
78,31.0
79,31.0
80,34.0
81,39.0
82,38.0
83,41.0
84,44.0
85,45.0
86,50.0
87,57.0
88,61.0
89,64.0
90,68.0
91,75.0
92,86.0
93,93.0
94,92.0
95,101.0
96,107.0
97,106.0
98,106.0
99,106.0
100,104.0
101,102.0
102,101.0
103,101.0
104,97.0
105,87.0
106,82.0
107,74.0
108,69.0
109,59.0
110,56.0
111,53.0
112,50.0
113,43.0
114,39.0
115,37.0
116,31.0
117,28.0
118,25.0
119,24.0
120,18.0
121,17.0
122,15.0
123,16.0
124,18.0
125,15.0
126,14.0
127,15.0
128,15.0
129,16.0
130,17.0
131,16.0
132,16.0
133,17.0
134,17.0
135,16.0
136,16.0
137,16.0
138,12.0
139,10.0
140,9.0
141,8.0
142,7.0
143,7.0
144,7.0
145,8.0
146,9.0
147,8.0
148,6.0
149,7.0
150,8.0
151,10.0
152,9.0
153,11.0
154,13.0
155,14.0
156,16.0
157,15.0
158,15.0
159,15.0
160,17.0
161,17.0
162,18.0
163,18.0
164,18.0
165,17.0
166,16.0
167,13.0
168,11.0
169,10.0
170,8.0
171,7.0
172,5.0
173,5.0
174,4.0
175,1.0
176,0.0
177,0.0
178,0.0
179,0.0
180,0.0
181,0.0
182,0.0
183,0.0
184,0.0
185,0.0
186,0.0
187,0.0
188,0.0
189,0.0
190,0.0
191,0.0
192,0.0
193,0.0
194,0.0
195,0.0
196,0.0
197,0.0
198,0.0
199,0.0
200,0.0
201,0.0
202,1.0
203,1.0
204,1.0
205,1.0
206,2.0
207,3.0
208,4.0
209,5.0
210,6.0
211,7.0
212,8.0
213,8.0
214,8.0
215,7.0
216,7.0
217,7.0
218,6.0
219,5.0
220,5.0
221,3.0
222,3.0
223,2.0
224,1.0
225,1.0
226,1.0
227,2.0
228,2.0
229,2.0
230,2.0
231,2.0
232,2.0
233,2.0
234,2.0
235,2.0
236,2.0
237,2.0
238,2.0
