,Daily_infected_hcw
0,0.0
1,0.0
2,0.0
3,0.0
4,0.0
5,0.0
6,0.0
7,0.0
8,0.0
9,0.0
10,0.0
11,0.0
12,0.0
13,0.0
14,0.0
15,0.0
16,0.0
17,0.0
18,0.0
19,0.0
20,0.0
21,0.0
22,0.0
23,0.0
24,0.0
25,0.0
26,0.0
27,0.0
28,0.0
29,0.0
30,0.0
31,0.0
32,0.0
33,0.0
34,0.0
35,0.0
36,0.0
37,0.0
38,0.0
39,0.0
40,0.0
41,0.0
42,0.0
43,0.0
44,0.0
45,0.0
46,0.0
47,0.0
48,0.0
49,0.0
50,0.0
51,0.0
52,0.0
53,0.0
54,0.0
55,0.0
56,0.0
57,0.0
58,0.0
59,0.0
60,0.0
61,0.0
62,0.0
63,0.0
64,0.0
65,0.0
66,0.0
67,0.0
68,0.0
69,0.0
70,0.0
71,2.0
72,3.0
73,5.0
74,7.0
75,12.0
76,16.0
77,22.0
78,27.0
79,29.0
80,33.0
81,40.0
82,43.0
83,45.0
84,50.0
85,54.0
86,55.0
87,53.0
88,57.0
89,57.0
90,61.0
91,63.0
92,63.0
93,65.0
94,70.0
95,70.0
96,75.0
97,80.0
98,80.0
99,83.0
100,87.0
101,92.0
102,89.0
103,90.0
104,89.0
105,88.0
106,84.0
107,81.0
108,76.0
109,69.0
110,65.0
111,59.0
112,57.0
113,52.0
114,48.0
115,43.0
116,39.0
117,34.0
118,32.0
119,26.0
120,22.0
121,20.0
122,18.0
123,14.0
124,11.0
125,10.0
126,9.0
127,6.0
128,5.0
129,5.0
130,5.0
131,4.0
132,4.0
133,5.0
134,3.0
135,4.0
136,4.0
137,3.0
138,4.0
139,4.0
140,4.0
141,5.0
142,5.0
143,7.0
144,6.0
145,6.0
146,7.0
147,7.0
148,8.0
149,8.0
150,8.0
151,9.0
152,8.0
153,8.0
154,7.0
155,7.0
156,8.0
157,8.0
158,7.0
159,6.0
160,5.0
161,4.0
162,4.0
163,4.0
164,3.0
165,3.0
166,2.0
167,2.0
168,2.0
169,2.0
170,1.0
171,1.0
172,1.0
173,1.0
174,0.0
175,0.0
176,0.0
177,0.0
178,0.0
179,0.0
180,0.0
181,0.0
182,0.0
183,0.0
184,0.0
185,0.0
186,1.0
187,1.0
188,1.0
189,2.0
190,3.0
191,3.0
192,3.0
193,4.0
194,4.0
195,4.0
196,4.0
197,5.0
198,4.0
199,4.0
200,3.0
201,3.0
202,4.0
203,4.0
204,4.0
205,4.0
206,6.0
207,5.0
208,6.0
209,6.0
210,6.0
211,8.0
212,8.0
213,8.0
214,8.0
215,8.0
216,7.0
217,6.0
218,6.0
219,6.0
220,5.0
221,5.0
222,3.0
223,3.0
224,3.0
225,3.0
226,3.0
227,3.0
228,3.0
229,4.0
230,6.0
231,7.0
232,7.0
233,9.0
234,8.0
235,9.0
236,9.0
237,10.0
238,10.0
