,infect_symptomatic,infect_asymptomatic,trans_counts_to_pat,trans_counts_to_hcw
0,0,,0,0
1,0,,0,0
2,,0,0,0
3,,0,0,0
4,,1,0,1
5,0,,0,0
6,,0,0,0
7,0,,0,0
8,2,,0,2
9,0,,0,0
10,4,,0,4
11,0,,0,0
12,0,,0,0
13,0,,0,0
14,1,,0,1
15,0,,0,0
16,1,,0,1
17,0,,0,0
18,2,,0,2
19,0,,0,0
20,0,,0,0
21,1,,0,1
22,0,,0,0
23,0,,0,0
24,2,,0,2
25,,0,0,0
26,0,,0,0
27,2,,0,2
28,0,,0,0
29,3,,0,3
30,0,,0,0
31,0,,0,0
32,1,,0,1
33,0,,0,0
34,0,,0,0
35,0,,0,0
36,0,,0,0
37,4,,0,4
38,,1,0,1
39,2,,0,2
40,4,,0,4
41,1,,0,1
42,1,,0,1
43,0,,0,0
44,1,,0,1
45,2,,0,2
46,0,,0,0
47,0,,0,0
48,0,,0,0
49,1,,0,1
50,4,,0,4
51,0,,0,0
52,2,,0,2
53,0,,0,0
54,0,,0,0
55,0,,0,0
56,2,,0,2
57,,0,0,0
58,1,,0,1
59,2,,0,2
60,0,,0,0
61,0,,0,0
62,0,,0,0
63,0,,0,0
64,0,,0,0
65,,0,0,0
66,1,,0,1
67,,0,0,0
68,,0,0,0
69,0,,0,0
70,,0,0,0
71,0,,0,0
72,2,,0,2
73,3,,0,3
74,,0,0,0
75,3,,0,3
76,0,,0,0
77,,1,0,1
78,0,,0,0
79,1,,0,1
80,3,,0,3
81,0,,0,0
82,0,,0,0
83,0,,0,0
84,0,,0,0
85,0,,0,0
86,2,,0,2
87,2,,0,2
88,0,,0,0
89,4,,0,4
90,,0,0,0
91,0,,0,0
92,0,,0,0
93,0,,0,0
94,0,,0,0
95,,0,0,0
96,0,,0,0
97,2,,0,2
98,0,,0,0
99,0,,0,0
100,,4,0,4
101,0,,0,0
102,1,,0,1
103,0,,0,0
104,0,,0,0
105,0,,0,0
106,1,,0,1
107,0,,0,0
108,0,,0,0
109,0,,0,0
110,0,,0,0
111,0,,0,0
112,0,,0,0
113,0,,0,0
114,2,,0,2
115,0,,0,0
116,0,,0,0
117,1,,0,1
118,0,,0,0
119,1,,0,1
120,0,,0,0
121,0,,0,0
122,1,,0,1
123,1,,0,1
124,0,,0,0
125,,0,0,0
126,0,,0,0
127,0,,0,0
128,0,,0,0
129,0,,0,0
130,0,,0,0
131,0,,0,0
132,0,,0,0
133,0,,0,0
134,0,,0,0
135,1,,0,1
136,1,,0,1
137,1,,0,1
138,0,,0,0
139,0,,0,0
140,0,,0,0
141,0,,0,0
142,0,,0,0
143,0,,0,0
144,0,,0,0
145,0,,0,0
146,1,,0,1
147,,0,0,0
148,0,,0,0
149,2,,0,2
150,0,,0,0
151,2,,0,2
152,2,,0,2
153,,2,0,2
154,,0,0,0
155,,1,0,1
156,0,,0,0
157,1,,0,1
158,0,,0,0
159,0,,0,0
160,0,,0,0
161,0,,0,0
162,2,,0,2
163,,0,0,0
164,,1,0,1
165,0,,0,0
166,2,,0,2
167,,2,0,2
168,3,,0,3
169,0,,0,0
170,0,,0,0
171,0,,0,0
172,0,,0,0
173,0,,0,0
174,0,,0,0
175,0,,0,0
176,0,,0,0
177,,0,0,0
178,6,,0,6
179,0,,0,0
180,,0,0,0
181,2,,0,2
182,0,,0,0
183,0,,0,0
184,,1,0,1
185,0,,0,0
186,0,,0,0
187,,1,0,1
188,,0,0,0
189,,3,0,3
190,,0,0,0
191,,0,0,0
192,,2,0,2
193,0,,0,0
194,1,,0,1
195,0,,0,0
196,0,,0,0
197,,0,0,0
198,,0,0,0
199,0,,0,0
200,0,,0,0
201,0,,0,0
202,0,,0,0
203,0,,0,0
