,Total_transmission,P-N_count,P-HC_count,N-P_count,N-HC_count,N-N_count,HC-P_count,HC-N_count,HC-HC_count,HCW_community_trans_count,Total_trans_non_covid_wards,Total_trans_covid_wards,Asympt_patient_admission_count,Exposed_patient_admission_count,Total_patients_admitted,Num_susceptible_patients,num_replacement_hcw,trans_counts_from_pre_symptomatic,trans_counts_from_symptomatic,trans_counts_from_assymptomatic,Trans_count_patients,P-N,P-HC,N-P,N-HC,N-N,HC-P,HC-N,HC-HC
0,24.0,5.0,0.0,10.0,3.0,5.0,0.0,1.0,0.0,130.0,18.0,6.0,3.0,5.0,9808.0,9642.0,97.0,17.0,4.0,3.0,10.0,20.833333333333332,0.0,41.666666666666664,12.5,20.833333333333332,0.0,4.166666666666667,0.0
1,18.0,3.0,1.0,1.0,3.0,7.0,0.0,2.0,1.0,126.0,10.0,8.0,1.0,4.0,9831.0,9668.0,101.0,12.0,3.0,3.0,1.0,16.666666666666668,5.555555555555555,5.555555555555555,16.666666666666668,38.888888888888886,0.0,11.11111111111111,5.555555555555555
2,17.0,2.0,3.0,3.0,1.0,3.0,1.0,2.0,2.0,122.0,10.0,7.0,0.0,2.0,10002.0,9842.0,96.0,12.0,3.0,2.0,4.0,11.764705882352942,17.647058823529413,17.647058823529413,5.882352941176471,17.647058823529413,5.882352941176471,11.764705882352942,11.764705882352942
3,26.0,2.0,0.0,6.0,3.0,7.0,5.0,3.0,0.0,148.0,23.0,3.0,1.0,2.0,9660.0,9499.0,105.0,18.0,1.0,7.0,11.0,7.6923076923076925,0.0,23.076923076923077,11.538461538461538,26.923076923076923,19.23076923076923,11.538461538461538,0.0
4,18.0,0.0,2.0,2.0,1.0,6.0,3.0,4.0,0.0,135.0,13.0,5.0,0.0,1.0,9862.0,9703.0,91.0,16.0,2.0,0.0,5.0,0.0,11.11111111111111,11.11111111111111,5.555555555555555,33.333333333333336,16.666666666666668,22.22222222222222,0.0
5,31.0,6.0,2.0,4.0,3.0,9.0,1.0,6.0,0.0,108.0,13.0,18.0,2.0,4.0,10081.0,9917.0,83.0,20.0,8.0,3.0,5.0,19.35483870967742,6.451612903225806,12.903225806451612,9.67741935483871,29.032258064516128,3.225806451612903,19.35483870967742,0.0
6,28.0,5.0,0.0,6.0,3.0,9.0,0.0,5.0,0.0,138.0,21.0,7.0,0.0,2.0,9842.0,9682.0,101.0,16.0,4.0,8.0,6.0,17.857142857142858,0.0,21.428571428571427,10.714285714285714,32.142857142857146,0.0,17.857142857142858,0.0
7,18.0,0.0,0.0,1.0,4.0,8.0,2.0,2.0,1.0,145.0,13.0,5.0,0.0,3.0,9888.0,9727.0,107.0,14.0,0.0,4.0,3.0,0.0,0.0,5.555555555555555,22.22222222222222,44.44444444444444,11.11111111111111,11.11111111111111,5.555555555555555
8,16.0,4.0,1.0,4.0,1.0,4.0,1.0,1.0,0.0,121.0,9.0,7.0,0.0,2.0,9888.0,9728.0,89.0,8.0,4.0,4.0,5.0,25.0,6.25,25.0,6.25,25.0,6.25,6.25,0.0
9,16.0,3.0,0.0,4.0,1.0,4.0,1.0,3.0,0.0,121.0,13.0,3.0,0.0,3.0,9754.0,9593.0,95.0,11.0,2.0,3.0,5.0,18.75,0.0,25.0,6.25,25.0,6.25,18.75,0.0
10,14.0,1.0,0.0,6.0,0.0,6.0,0.0,1.0,0.0,122.0,11.0,3.0,0.0,1.0,9920.0,9761.0,102.0,13.0,1.0,0.0,6.0,7.142857142857143,0.0,42.857142857142854,0.0,42.857142857142854,0.0,7.142857142857143,0.0
11,17.0,0.0,1.0,4.0,2.0,6.0,2.0,2.0,0.0,140.0,13.0,4.0,1.0,1.0,10049.0,9889.0,103.0,14.0,1.0,2.0,6.0,0.0,5.882352941176471,23.529411764705884,11.764705882352942,35.294117647058826,11.764705882352942,11.764705882352942,0.0
12,13.0,0.0,3.0,1.0,1.0,8.0,0.0,0.0,0.0,126.0,6.0,7.0,0.0,3.0,9880.0,9719.0,99.0,6.0,3.0,4.0,1.0,0.0,23.076923076923077,7.6923076923076925,7.6923076923076925,61.53846153846154,0.0,0.0,0.0
13,19.0,1.0,0.0,4.0,3.0,5.0,1.0,3.0,2.0,139.0,16.0,3.0,1.0,4.0,9905.0,9742.0,101.0,14.0,0.0,5.0,5.0,5.2631578947368425,0.0,21.05263157894737,15.789473684210526,26.31578947368421,5.2631578947368425,15.789473684210526,10.526315789473685
14,17.0,1.0,0.0,5.0,2.0,4.0,1.0,3.0,1.0,146.0,12.0,5.0,0.0,4.0,9972.0,9810.0,114.0,15.0,1.0,1.0,6.0,5.882352941176471,0.0,29.41176470588235,11.764705882352942,23.529411764705884,5.882352941176471,17.647058823529413,5.882352941176471
15,14.0,0.0,0.0,0.0,5.0,5.0,2.0,2.0,0.0,104.0,13.0,1.0,1.0,0.0,9943.0,9784.0,75.0,10.0,0.0,4.0,2.0,0.0,0.0,0.0,35.714285714285715,35.714285714285715,14.285714285714286,14.285714285714286,0.0
16,23.0,2.0,2.0,3.0,4.0,6.0,0.0,4.0,2.0,142.0,12.0,11.0,1.0,1.0,9968.0,9808.0,108.0,19.0,2.0,2.0,3.0,8.695652173913043,8.695652173913043,13.043478260869565,17.391304347826086,26.08695652173913,0.0,17.391304347826086,8.695652173913043
17,25.0,2.0,1.0,6.0,4.0,7.0,2.0,3.0,0.0,127.0,17.0,8.0,0.0,2.0,9911.0,9751.0,100.0,18.0,3.0,4.0,8.0,8.0,4.0,24.0,16.0,28.0,8.0,12.0,0.0
18,23.0,2.0,1.0,4.0,2.0,11.0,0.0,2.0,1.0,127.0,13.0,10.0,1.0,2.0,9778.0,9617.0,111.0,16.0,3.0,4.0,4.0,8.695652173913043,4.3478260869565215,17.391304347826086,8.695652173913043,47.82608695652174,0.0,8.695652173913043,4.3478260869565215
19,19.0,2.0,1.0,4.0,3.0,6.0,0.0,3.0,0.0,138.0,13.0,6.0,0.0,3.0,9847.0,9686.0,119.0,13.0,3.0,3.0,4.0,10.526315789473685,5.2631578947368425,21.05263157894737,15.789473684210526,31.57894736842105,0.0,15.789473684210526,0.0
20,22.0,2.0,0.0,5.0,5.0,7.0,1.0,1.0,1.0,129.0,16.0,6.0,0.0,1.0,9864.0,9705.0,93.0,18.0,2.0,2.0,6.0,9.090909090909092,0.0,22.727272727272727,22.727272727272727,31.818181818181817,4.545454545454546,4.545454545454546,4.545454545454546
