,mean,ci_lower,ci_upper
0,0.0,0.0,0.0
1,0.0,0.0,0.0
2,0.0,0.0,0.0
3,0.0,0.0,0.0
4,0.0,0.0,0.0
5,0.0,0.0,0.0
6,0.0,0.0,0.0
7,0.0,0.0,0.0
8,0.0,0.0,0.0
9,0.0,0.0,0.0
10,0.0,0.0,0.0
11,0.0,0.0,0.0
12,0.0,0.0,0.0
13,0.0,0.0,0.0
14,0.0,0.0,0.0
15,0.0,0.0,0.0
16,0.0,0.0,0.0
17,0.0,0.0,0.0
18,0.0,0.0,0.0
19,0.0,0.0,0.0
20,0.0,0.0,0.0
21,0.0,0.0,0.0
22,0.0,0.0,0.0
23,0.0,0.0,0.0
24,0.0,0.0,0.0
25,0.0,0.0,0.0
26,0.0,0.0,0.0
27,0.0,0.0,0.0
28,0.0,0.0,0.0
29,0.0,0.0,0.0
30,0.0,0.0,0.0
31,0.0,0.0,0.0
32,0.0,0.0,0.0
33,0.0,0.0,0.0
34,0.0,0.0,0.0
35,0.0,0.0,0.0
36,0.0,0.0,0.0
37,0.0,0.0,0.0
38,0.0,0.0,0.0
39,0.0,0.0,0.0
40,0.0,0.0,0.0
41,0.0,0.0,0.0
42,0.0,0.0,0.0
43,0.0,0.0,0.0
44,0.0,0.0,0.0
45,0.0,0.0,0.0
46,0.0,0.0,0.0
47,0.0,0.0,0.0
48,0.0,0.0,0.0
49,0.0,0.0,0.0
50,0.0,0.0,0.0
51,0.0,0.0,0.0
52,0.0,0.0,0.0
53,0.0,0.0,0.0
54,0.0,0.0,0.0
55,0.0,0.0,0.0
56,0.0,0.0,0.0
57,0.0,0.0,0.0
58,0.0,0.0,0.0
59,1.01,1.0,1.0
60,1.02,1.0,1.0
61,1.03,1.0,1.5249999999999915
62,1.03,1.0,1.5249999999999915
63,1.03,1.0,1.5249999999999915
64,1.04,1.0,2.0
65,1.03,1.0,1.5249999999999915
66,1.04,1.0,2.0
67,1.04,1.0,2.0
68,1.05,1.0,2.0
69,1.07,1.0,2.0
70,1.09,1.0,2.0
71,1.09,1.0,2.0
72,1.11,1.0,2.0
73,1.16,1.0,2.0
74,1.2,1.0,2.0
75,1.26,1.0,2.5249999999999915
76,1.24,1.0,2.0
77,6.25,6.0,8.0
78,7.26,7.0,9.0
79,11.27,11.0,13.0
80,14.32,14.0,16.0
81,17.36,17.0,19.0
82,18.37,18.0,20.0
83,24.4,24.0,26.0
84,28.42,28.0,30.0
85,33.48,33.0,35.0
86,38.52,38.0,40.0
87,45.54,45.0,47.0
88,51.57,51.0,53.0
89,59.55,59.0,61.0
90,59.59,59.0,61.52499999999999
91,65.61,65.0,67.0
92,72.62,72.0,74.0
93,76.62,76.0,78.0
94,83.59,83.0,85.52499999999999
95,84.56,84.0,86.0
96,79.56,79.0,81.0
97,75.53,75.0,77.0
98,73.55,73.0,75.0
99,72.5,72.0,74.0
100,74.46,74.0,76.0
101,73.49,73.0,75.0
102,69.5,69.0,71.0
103,61.52,61.0,63.0
104,62.51,62.0,64.52499999999999
105,61.55,61.0,64.0
106,61.56,61.0,64.0
107,61.57,61.0,63.52499999999999
108,59.53,59.0,61.0
109,56.53,56.0,58.52499999999999
110,53.52,53.0,55.0
111,52.5,52.0,54.0
112,52.48,52.0,54.0
113,45.44,45.0,47.0
114,40.47,40.0,42.0
115,38.45,38.0,40.0
116,38.45,38.0,40.0
117,34.4,34.0,36.0
118,35.38,35.0,37.0
119,34.39,34.0,36.0
120,34.36,34.0,36.0
121,32.36,32.0,34.0
122,31.35,31.0,33.0
123,29.34,29.0,31.0
124,27.34,27.0,29.0
125,25.32,25.0,27.0
126,25.34,25.0,27.0
127,22.32,22.0,24.0
128,19.33,19.0,21.0
129,18.31,18.0,20.0
130,17.31,17.0,19.0
131,16.33,16.0,18.0
132,16.27,16.0,18.0
133,16.29,16.0,18.0
134,15.29,15.0,17.0
135,15.27,15.0,16.52499999999999
136,15.27,15.0,16.52499999999999
137,15.26,15.0,16.52499999999999
138,15.23,15.0,16.0
139,14.22,14.0,15.0
140,14.22,14.0,15.0
141,14.22,14.0,15.0
142,11.21,11.0,12.0
143,10.21,10.0,11.0
144,11.21,11.0,12.0
145,11.2,11.0,12.0
146,10.2,10.0,11.0
147,10.2,10.0,11.0
148,11.21,11.0,12.0
149,11.23,11.0,12.0
150,10.24,10.0,11.0
151,9.21,9.0,10.0
152,9.2,9.0,10.0
153,8.21,8.0,9.0
154,8.22,8.0,9.0
155,8.22,8.0,9.0
156,8.2,8.0,9.0
157,8.19,8.0,9.0
158,8.19,8.0,9.0
159,7.21,7.0,8.0
160,6.2,6.0,7.0
161,6.18,6.0,7.0
162,6.18,6.0,7.0
163,6.17,6.0,7.0
164,6.17,6.0,7.0
165,5.16,5.0,6.0
166,5.15,5.0,6.0
167,5.13,5.0,6.0
168,4.13,4.0,5.0
169,4.12,4.0,5.0
170,4.12,4.0,5.0
171,4.12,4.0,5.0
172,4.12,4.0,5.0
173,4.11,4.0,5.0
174,4.11,4.0,5.0
175,4.11,4.0,5.0
176,4.1,4.0,5.0
177,4.1,4.0,5.0
178,4.1,4.0,5.0
179,4.1,4.0,5.0
180,4.1,4.0,5.0
181,4.1,4.0,5.0
182,4.09,4.0,5.0
183,4.09,4.0,5.0
184,4.08,4.0,5.0
185,4.08,4.0,5.0
186,4.08,4.0,5.0
187,4.08,4.0,5.0
188,4.08,4.0,5.0
189,4.08,4.0,5.0
190,4.07,4.0,5.0
191,4.07,4.0,5.0
192,4.07,4.0,5.0
193,4.06,4.0,5.0
194,4.06,4.0,5.0
195,4.06,4.0,5.0
196,4.06,4.0,5.0
197,4.07,4.0,5.0
198,4.07,4.0,5.0
199,4.05,4.0,5.0
200,4.05,4.0,5.0
201,4.05,4.0,5.0
202,4.03,4.0,4.5249999999999915
