exposed mean,exposed stdv,symptomatic mean,symptomatic stdv,asymptomatic mean,saymptomatic stdv
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.02,0.19999999999999998,0.0,0.0,0.0,0.0
0.02,0.19999999999999998,0.0,0.0,0.0,0.0
0.01,0.09999999999999999,0.01,0.09999999999999999,0.0,0.0
0.18,0.47947783045620573,0.02,0.19999999999999998,0.09,0.2876234912646614
0.42,0.7132228744837541,0.02,0.19999999999999998,0.14,0.348735088019777
0.71,0.9459643147859674,0.08,0.44221663871405315,0.23,0.4461960433384737
1.02,1.2307507768624302,0.09,0.45159649460485624,0.34,0.5167888418597165
1.42,1.6154556538936529,0.14,0.5863773391242058,0.52,0.6432242017658959
1.34,1.4786015779318735,0.69,1.2118522428851874,0.84,0.8005048911831086
1.83,1.9491256781159365,0.77,1.1794109127060426,1.07,0.9239244361073928
2.53,2.1483138795931396,0.85,1.1666666666666667,1.42,1.1562740578987738
2.5,1.7494587907710375,1.91,2.1134251007702303,1.84,1.4122122483335975
3.39,2.1690895543867006,2.04,2.126884191402147,2.3,1.6847503786566835
4.54,2.603106147693869,2.32,2.2602404448834355,2.96,2.09819547288241
4.11,2.550084173694918,4.33,3.2938724868452267,3.79,2.3880806713612697
5.58,3.058949446651859,4.02,2.943851665125576,4.65,2.782974936097969
7.16,3.7704861300057395,4.4,3.1333978072025612,5.75,3.14104466955846
6.08,3.280428649004901,7.66,4.48616278858186,6.76,3.5194122557982075
8.56,3.980558815649944,6.99,3.6776557091646733,7.45,3.9038313219065945
10.62,4.569950157763698,7.4,3.845501110112801,8.87,4.421378275898349
9.09,3.6627940982343805,12.03,5.377572205771191,10.38,4.815337448972267
12.44,4.942742869167591,10.62,4.925259568609742,11.29,4.8519391104292655
15.71,5.8952043512870995,11.34,5.2459123095602695,13.27,5.181269685661571
12.5,5.328596381218922,18.41,7.222432786363287,15.33,5.768347977006795
16.14,6.031935213863162,15.94,6.253596944757054,15.35,5.269264798351997
20.05,6.772456099242108,16.94,6.637542444080467,17.81,5.814810418407483
15.29,5.238349265780493,26.34,8.925301681232412,20.0,6.286107819243281
20.24,5.863980101114143,22.43,7.621414540356639,19.81,5.99106236679508
24.59,6.284653426153958,23.58,8.172607610274406,22.22,6.317492150427024
18.21,5.364106296824883,34.84,10.393976499624554,24.99,6.382575712615771
23.28,6.979160900042847,28.8,9.098784467602185,24.36,6.165266016199548
27.15,7.326960040449479,30.15,9.003226133341359,27.15,6.390294092282341
18.86,5.76127791660177,43.33,11.321790021587987,30.0,6.648459987246686
23.8,6.83573498076635,34.71,9.267402412475,27.48,6.555867138631925
27.04,7.549058406734104,36.28,9.761892513982392,29.78,6.920296601339067
18.34,6.231591070724014,49.37,12.166899126048278,32.5,7.375224701250762
22.9,7.380701015130438,38.53,9.971124978322823,28.51,6.855647233478323
26.1,7.838650677536565,39.44,10.089818850923162,30.72,7.271196808662451
17.64,6.143930239502951,51.58,12.68035942517069,33.07,7.976296956063831
22.69,7.513886134916129,38.29,10.44687861168458,28.5,7.338152686370382
25.38,8.683875688291316,39.39,10.829155371523951,30.72,7.80453118839992
16.37,5.856283856342741,50.78,13.728669405166825,33.0,8.08790092756714
20.03,6.927408599107599,37.38,11.327788304818727,27.12,7.475589906117406
22.45,7.221425752508288,38.29,11.528878978680039,29.01,7.6296802162358155
14.59,5.4162027773388,48.43,14.23557572287177,31.02,7.9860737372862864
17.86,6.124994331063136,35.13,11.253421477466084,25.07,7.257535269071601
20.06,6.7282308899955945,35.77,11.376792788014297,26.34,7.609430618872502
12.31,4.681135578364538,44.72,13.908125667966898,27.95,8.011828376806005
15.14,5.434681000367691,31.81,10.103199813160504,22.23,6.245572168918691
16.74,6.006091184217179,31.94,10.083309541669903,23.74,6.696327954992056
10.1,4.53159503214415,39.45,11.828210585568963,25.03,6.943429420769835
12.28,5.05541014331891,27.73,9.101953392297478,19.16,5.889075659321429
13.7,5.5423074361832105,28.14,9.17508704167008,20.29,6.164897371080852
9.08,4.186751591495355,33.87,10.85780918058612,21.29,6.3266232396248805
10.79,4.891334328703316,23.21,8.128134205127623,16.14,5.563263339974029
12.09,5.477400769700825,23.22,8.143386732480995,16.97,5.749756253068209
7.47,3.893675265184177,28.51,9.729155392245755,17.81,5.845994916663593
8.66,4.178395613030185,19.5,7.514968228458952,13.42,5.1486587446330985
9.52,4.883449683172829,19.8,7.543811431172634,14.05,5.234645656729321
5.77,3.0743480872562494,23.76,9.261760200966231,14.54,5.411211705451203
6.89,3.3811569354619166,16.6,7.353965466386695,10.33,4.245151720647112
7.67,3.8272151438840956,16.49,7.305034931712193,10.77,4.4491628993610135
4.61,2.6624777705715927,19.87,8.25558274530917,11.32,4.614163526632432
5.39,2.9055676265272563,13.42,6.263861396611486,8.35,3.898652966024925
5.86,3.2130416062722196,13.24,6.02540077882414,8.85,4.112987559751022
3.36,2.4721478822099523,15.57,7.058564537732395,9.17,4.194886256750081
4.11,2.967483714523063,10.47,4.920489012406401,6.57,3.5625861676625035
4.71,3.4795071054633153,10.43,4.669382326724951,6.9,3.729489363048366
3.25,2.622262882752724,12.15,5.668226166869833,7.26,3.9302504610862505
3.93,3.022658539508664,7.97,4.347192290212248,5.59,3.504960409868773
4.4,3.2628920678540148,7.92,4.43056418415296,5.85,3.6580477213006843
2.51,1.935813456243586,9.9,5.6702306083187795,6.06,3.7519557189779995
2.81,2.338500771559817,6.69,4.46240185360197,4.44,2.9035679896821893
3.13,2.669146574158758,6.68,4.614163526632433,4.62,3.0043066730709413
1.97,1.794801696932876,8.01,5.483667209140801,4.95,3.2702361450580972
2.53,2.2131608183954476,5.8,4.259273898379176,3.77,2.6009128156759647
2.86,2.365663466421976,5.77,4.373600786352571,4.02,2.7523360142528994
1.88,1.8601618263479176,6.91,5.0972264195067085,4.17,2.8214725004343157
2.12,1.9399052356319684,4.46,3.485670522281042,3.29,2.3582864863105906
2.47,2.1246746631525553,4.45,3.459360015547922,3.48,2.4719844398189625
1.64,1.6968181750535083,5.42,4.082928242120235,3.63,2.5491333445076596
2.02,2.150780924654714,3.81,2.9428736042353316,2.79,2.1286643984461526
2.35,2.4261829354695488,3.84,2.915372007033397,2.96,2.2782236567780236
1.73,1.7399349807891495,4.79,3.545647495397161,3.14,2.382681623123769
2.03,1.8556765217934277,3.39,2.8423030923332,2.39,1.9274466283273595
2.22,1.9621674266231741,3.47,2.9213771486140643,2.55,2.0169734302121625
1.28,1.3786246989685267,4.5,3.729489363048366,2.73,2.178197753773852
1.6,1.699673171197595,3.33,3.1367969251283943,2.26,2.1584693416840324
1.89,1.8904064017127014,3.36,3.192541813715716,2.41,2.225177328082897
1.32,1.575571084535459,4.2,3.730843325468375,2.65,2.324115993558659
1.46,1.5981049383377155,3.12,2.727636339397171,2.15,2.0169734302121625
1.62,1.796629841642064,3.16,2.805910068610773,2.24,2.0798212821433877
1.06,1.1265393508843395,3.82,3.232974050641485,2.32,2.19218077850723
1.34,1.603153458063516,2.65,2.5795426734288394,1.78,1.8344624622086234
1.51,1.6605645869627437,2.67,2.655487932869619,1.96,1.9223302357694776
0.91,1.2068407709655182,3.27,3.021321538397368,2.03,2.047195667494952
0.97,1.3062012158016147,2.32,2.3607908279501033,1.65,1.8822670620635353
1.12,1.616080806060505,2.37,2.3426437624999235,1.68,1.9326017424574302
0.64,1.0779704086941357,2.81,2.8201833882629592,1.71,1.9399833384684912
0.85,1.4097424365371631,1.96,2.107801765543497,1.24,1.6643620429765302
0.88,1.5060819460716035,1.94,2.1264092178167777,1.29,1.7073518984235514
0.53,1.039181884897437,2.35,2.6145474916051126,1.35,1.7487369179155587
0.67,1.2953296058836872,1.6,2.1555659689428777,0.92,1.4332276211898143
0.68,1.317174815637429,1.63,2.2637012687948546,0.89,1.4205917105490964
0.45,0.8572330399888264,1.85,2.7720648322763726,0.94,1.5163752633810468
0.57,1.0848357879737776,1.28,2.127643928590657,0.64,1.1850925889754118
0.66,1.2078865422670704,1.27,2.1218202591457205,0.68,1.2543258481484518
0.36,0.8706203523808743,1.59,2.651833747093174,0.78,1.4395566096278507
0.39,0.8864296789692773,1.09,1.959669112453179,0.61,1.1091447246423798
0.46,0.9787644241490381,1.08,1.9315561319591752,0.65,1.1492202011394816
0.34,0.7137891491854927,1.21,2.17095147413071,0.68,1.171030798618521
0.47,1.0096003809888987,0.85,1.4999999999999998,0.53,1.0866964115653879
0.57,1.182831733210988,0.8,1.4564381625088383,0.55,1.1135075167680684
0.4,0.8408749651825218,1.06,1.8953425105566624,0.56,1.131013668879346
0.5,1.039619199903542,0.69,1.3758009604693127,0.46,1.0863710324755627
0.55,1.1043989178267832,0.7,1.4319584667528071,0.52,1.2348475553073281
0.4,0.6666666666666666,1.0,2.0150945537631877,0.53,1.2906423113154069
0.5,0.8348471099367218,0.76,1.551278391026139,0.46,1.048519880304584
0.56,0.9568466729604883,0.79,1.5718161662885584,0.47,1.1142329879855253
0.32,0.6945676658355486,1.09,1.959669112453179,0.5,1.2018504251546631
0.35,0.6723244767373876,0.89,1.5301350042767898,0.4,1.034749762361447
0.44,0.7826399252052328,0.89,1.5102010034121518,0.43,1.05653330579903
0.33,0.6365151334819269,1.03,1.6663939170762379,0.48,1.0586822378825862
0.35,0.5924610544247622,0.71,1.085208167899951,0.42,0.9339824582524193
0.36,0.611671001553461,0.73,1.1534314198963198,0.46,0.9787644241490381
0.23,0.5659532050470518,0.88,1.3125655346794243,0.49,1.0492421507493352
0.33,0.6674994798166929,0.57,0.8905224887841424,0.38,0.813770374382247
0.38,0.7491409221315579,0.57,0.8905224887841424,0.43,0.8196451560389909
0.34,0.6391281940932104,0.72,1.1377809343390557,0.46,0.8338786094831402
0.41,0.7260659179246175,0.51,0.8468002757856818,0.4,0.7106690545187014
0.46,0.7577211981602561,0.5,0.8102873913406629,0.43,0.7142842712828137
0.27,0.5835281060112275,0.78,1.1062722919057422,0.45,0.7299508769967216
0.35,0.7017294652672371,0.58,0.9865765724632494,0.41,0.7398471040517342
0.43,0.8791065253018446,0.62,1.0325999352424085,0.46,0.8459051693633015
0.32,0.7089613971340489,0.74,1.2762001679544115,0.49,0.9155778657672039
0.4,0.8528028654224418,0.6,1.0150384378451043,0.38,0.8137703743822469
0.5,1.0777829844714388,0.63,1.060350618589641,0.43,0.819645156038991
0.31,0.706320670013903,0.88,1.5194363654615053,0.52,0.9585342345414058
0.36,0.7722458393307383,0.6,1.2390938363794468,0.46,0.9365744589575979
0.43,0.8558178792384757,0.64,1.3220736696110351,0.47,0.9582707489445916
0.33,0.7661394761854378,0.82,1.5723623094958847,0.53,0.9995453511926855
0.39,0.9308950835436057,0.66,1.304382666786914,0.5,0.8703882797784892
0.49,0.9586922911398155,0.64,1.314411186682755,0.53,0.9476712552783313
0.34,0.6849021164304496,0.86,1.6997920253057224,0.57,0.9975221827360556
0.41,0.7533762390570582,0.62,1.2931833714996617,0.5,1.020001980588293
0.46,0.8459051693633015,0.63,1.3231047050804634,0.52,1.0586822378825864
0.24,0.588097428882822,0.89,1.650803293900129,0.56,1.0666666666666667
0.31,0.6771150924952481,0.69,1.361037928356239,0.42,0.9339824582524193
0.44,0.9354953314429287,0.67,1.2953296058836872,0.45,0.9987365756167877
0.34,0.7550503361372738,0.84,1.5421354733556383,0.53,1.123261844681449
0.5,0.9692233691951198,0.6,1.1101005505463153,0.48,0.8816880045536161
0.63,1.0507813350747215,0.64,1.105724315833862,0.51,0.9373829893308651
0.48,0.810038033774721,0.87,1.397364040837699,0.57,0.9666666666666667
0.64,1.1679214031947547,0.6,1.1891767800211264,0.53,0.8814015468948797
0.69,1.0981619170047723,0.69,1.3234100428114266,0.59,0.9221735413706255
0.5,0.8468599159080072,0.99,1.5406610151608184,0.66,0.9869860253019866
0.62,1.1527744310527053,0.83,1.295329605883687,0.68,0.9731755787475902
0.68,1.1090081108355294,0.9,1.417780310944192,0.76,1.045625809423875
0.45,0.8087276451565163,1.22,1.6549893954312518,0.81,1.0702119114238708
0.54,0.9890307468333925,1.0,1.4907119849998598,0.74,0.9387289924211999
0.6,0.9211323729436766,1.08,1.6798268309019777,0.81,1.0415121097459572
0.58,0.8430344421831594,1.22,1.7149373460888013,0.91,1.0645338525534656
0.69,0.8954994092232512,0.91,1.4077347661108508,0.87,1.1690883956175755
0.72,1.0158342344689866,1.0,1.5374122295716148,0.97,1.3139115785940987
0.57,0.9770601131181563,1.26,1.7501515085929857,1.04,1.4136420474730647
0.79,1.1746050271035662,0.92,1.3975447445900662,0.96,1.5368865286741902
0.96,1.3847655966176216,0.97,1.4174596710989416,1.06,1.5427903357883792
0.78,1.251907635280146,1.32,1.7048949136725895,1.17,1.570273089547667
1.03,1.3666666666666665,1.11,1.4626321920745933,1.06,1.4826947893561366
1.25,1.844319698836173,1.16,1.4955827214726962,1.26,1.6914520687888561
0.76,1.2801515061850604,1.65,2.100384765136179,1.34,1.770807040803028
0.95,1.5787413475374117,1.41,1.990355533947428,1.22,1.7090371794692125
1.2,1.885618083164127,1.46,2.037130086641251,1.33,1.8805490279343013
0.84,1.4193468408199086,1.97,2.6834886083438314,1.5,2.0816659994661326
1.04,1.885189484889886,1.55,2.302282573991527,1.29,1.7540429489230493
