,trans_prev,ci_lower,ci_upper
0,0.0,0.0,0.0
1,0.0,0.0,0.0
2,0.0,0.0,0.0
3,0.0,0.0,0.0
4,0.0,0.0,0.0
5,0.0,0.0,0.0
6,0.0,0.0,0.0
7,0.0,0.0,0.0
8,0.0,0.0,0.0
9,0.0,0.0,0.0
10,0.0,0.0,0.0
11,0.0,0.0,0.0
12,0.0,0.0,0.0
13,0.0,0.0,0.0
14,0.0,0.0,0.0
15,0.0,0.0,0.0
16,0.0,0.0,0.0
17,0.0,0.0,0.0
18,0.0,0.0,0.0
19,0.0,0.0,0.0
20,0.0,0.0,0.0
21,0.0,0.0,0.0
22,0.0,0.0,0.0
23,0.0,0.0,0.0
24,0.0,0.0,0.0
25,0.0,0.0,0.0
26,0.0,0.0,0.0
27,0.0,0.0,0.0
28,0.0,0.0,0.0
29,0.0,0.0,0.0
30,0.0,0.0,0.0
31,0.0,0.0,0.0
32,0.0,0.0,0.0
33,0.0,0.0,0.0
34,0.0,0.0,0.0
35,0.0,0.0,0.0
36,0.0,0.0,0.0
37,0.0,0.0,0.0
38,0.0,0.0,0.0
39,0.0,0.0,0.0
40,0.0,0.0,0.0
41,0.0,0.0,0.0
42,0.0,0.0,0.0
43,0.0,0.0,0.0
44,0.0,0.0,0.0
45,0.0,0.0,0.0
46,0.0,0.0,0.0
47,0.0,0.0,0.0
48,0.0,0.0,0.0
49,0.0,0.0,0.0
50,0.0,0.0,0.0
51,0.0,0.0,0.0
52,0.0,0.0,0.0
53,0.0,0.0,0.0
54,0.0,0.0,0.0
55,0.0,0.0,0.0
56,0.0,0.0,0.0
57,0.0,0.0,0.0
58,8.2987551867219e-05,0.0,0.0
59,0.00017167381974248898,0.0,0.0
60,0.000133333333333333,0.0,0.0
61,9.1743119266055e-05,0.0,0.0
62,0.000263576410024294,0.0,0.0021604938271604277
63,0.0006773724026130581,0.0,0.0046990740740740266
64,0.0011908564747076691,0.0,0.008769415945434698
65,0.00232290971267976,0.0,0.01540796782225619
66,0.0028219982546721393,0.0,0.016348782872387974
67,0.004035573606708508,0.0,0.019058558558558533
68,0.0048243883032748095,0.0,0.021845261933367596
69,0.0062736844318985185,0.0,0.02515196636594544
70,0.007826080956770067,0.0,0.02935223605348081
71,0.010054714675214899,0.0,0.040395667550839905
72,0.011238662792502097,0.0,0.0364867854403869
73,0.013271438141160753,0.0,0.03767917900573364
74,0.016842237300092967,0.0,0.04826226069174625
75,0.019304934585839265,0.0,0.05511087049896189
76,0.023553527498764937,0.0,0.05740258672658513
77,0.026607802181121652,0.0,0.06517290454890995
78,0.028435683265641873,0.0039584117720883475,0.06754214729370003
79,0.032893834852246576,0.003935864585759695,0.07532224969747983
80,0.038851636124881274,0.00422715894868582,0.08697663907127215
81,0.04137937610997594,0.004104383182615703,0.08693060011532139
82,0.04699758524872091,0.009298593580959216,0.0866951638288739
83,0.050614959959697794,0.011585663595820129,0.09066113285643579
84,0.0521226101631124,0.013311937435443372,0.09287490911873872
85,0.0565268194840998,0.011404840388618975,0.10301655199468876
86,0.06283753540172472,0.018112897932392433,0.11071451371953164
87,0.06560335591415782,0.0222222222222222,0.11167945439045174
88,0.06991651604557042,0.022796452493177823,0.1169446393664477
89,0.07206964449639447,0.01952020843924756,0.12530808346885944
90,0.07019519859993537,0.024549003189301637,0.11361284163987134
91,0.07357217238962542,0.024717520286187913,0.11954566106315308
92,0.07562658954522959,0.027193906490559864,0.12517237507018522
93,0.07434173545852006,0.02484368095448517,0.13168652037617543
94,0.07533467130060409,0.029520013568521013,0.12459695229681969
95,0.07886387652246406,0.030480286988018905,0.12941299477221802
96,0.07851462851816983,0.028549265414941214,0.12728743931283434
97,0.08128434518302895,0.03440938511326858,0.12438485198000768
98,0.08459302989292555,0.03843918010752684,0.13844902066952303
99,0.08055647643557601,0.031036479444122717,0.1393352914764647
100,0.07969777679586441,0.030814383923849758,0.14118051780375093
101,0.07905799811623075,0.03188160224705374,0.13451445166204692
102,0.0776455218772013,0.02792814800338739,0.13240861898837353
103,0.07723128557066963,0.03468281430219142,0.1311817058573689
104,0.07640058396923277,0.030561950389912027,0.12998905223647164
105,0.0732289663029527,0.030661145379966802,0.12136104495922632
106,0.07091286746705566,0.032560137457044586,0.12036151960784308
107,0.07200923799318575,0.028298100080278284,0.1236545567951795
108,0.06967191895378627,0.029643834277897168,0.11914895414456117
109,0.06742987037878632,0.027536437966583706,0.11884469696969692
110,0.06697055382257779,0.02381773399014776,0.10819480953201753
111,0.0630999098168758,0.02138526652939827,0.11305128927715931
112,0.06336814879561438,0.019651837524177884,0.11079507527998216
113,0.06291819515797775,0.020120714140799294,0.10800095990651341
114,0.059652219468531636,0.01889401746099897,0.10254763877381935
115,0.05681302104995249,0.01830929218383088,0.10102941176470583
116,0.055512823880368295,0.015146645239051786,0.09670140575907742
117,0.051110635570793074,0.01571088876536341,0.09667544157608679
118,0.04921415453341469,0.01589108039094824,0.08868048418408127
119,0.0489772140394264,0.017602752464199362,0.09634615384615378
120,0.04555563595129554,0.012772552809233423,0.08855034148490844
121,0.04277919013841554,0.011399739583333327,0.09020260561356441
122,0.0410462901858339,0.011273269537930888,0.08148439548911603
123,0.038826571290505395,0.009403344984735124,0.0811278609868378
124,0.035971260349227804,0.0075424924133411075,0.07386280293367345
125,0.03440512233433339,0.005494180311698528,0.07904676258992803
126,0.03253648347985848,0.003967529093113663,0.06999266324284661
127,0.03035543417205127,0.004006410256410213,0.07322329957509331
128,0.02924776163436574,0.0041470765521398195,0.06315555555555553
129,0.02750504128211912,0.003660877268334505,0.06493613415272684
130,0.026792978767474204,0.0018627450980391778,0.060567031418929905
131,0.025605680942695604,0.0018482490272373128,0.06344227727991555
132,0.02379756105749951,0.0017657992565055728,0.06263752682622035
