,day,total_screened,positive_detected,prevalence,positivity_rate
0,60.0,870.0,0.0,0.0042016806722689,0.0
1,63.0,870.0,0.0,0.0085836909871244,0.0
2,66.0,870.0,0.0,0.0126582278481012,0.0
3,69.0,870.0,0.0,0.0239234449760765,0.0
4,72.0,870.0,5.0,0.028169014084507,0.5747126436781609
5,75.0,870.0,7.0,0.03125,0.8045977011494253
6,78.0,870.0,8.0,0.0524017467248908,0.9195402298850575
7,81.0,870.0,14.0,0.0946969696969697,1.6091954022988506
8,84.0,870.0,13.0,0.1555555555555555,1.4942528735632183
9,87.0,870.0,15.0,0.2379310344827586,1.7241379310344827
10,90.0,870.0,19.0,0.2394822006472491,2.1839080459770113
11,93.0,870.0,17.0,0.2766666666666666,1.9540229885057472
12,96.0,870.0,12.0,0.2733333333333333,1.3793103448275863
13,99.0,870.0,20.0,0.2618296529968454,2.2988505747126435
14,102.0,870.0,19.0,0.2258064516129032,2.1839080459770113
15,105.0,870.0,10.0,0.2208201892744479,1.1494252873563218
16,108.0,870.0,10.0,0.2218430034129692,1.1494252873563218
17,111.0,870.0,14.0,0.1979166666666666,1.6091954022988506
18,114.0,870.0,6.0,0.1541218637992831,0.6896551724137931
19,117.0,870.0,10.0,0.1272727272727272,1.1494252873563218
20,120.0,870.0,11.0,0.1172161172161172,1.264367816091954
21,123.0,870.0,10.0,0.0821428571428571,1.1494252873563218
22,126.0,870.0,5.0,0.0631970260223048,0.5747126436781609
23,129.0,870.0,4.0,0.0610687022900763,0.45977011494252873
24,132.0,870.0,3.0,0.037174721189591,0.3448275862068966
25,135.0,870.0,3.0,0.0285714285714285,0.3448275862068966
26,138.0,870.0,0.0,0.0341880341880341,0.0
27,141.0,870.0,0.0,0.0291666666666666,0.0
28,144.0,870.0,1.0,0.0275590551181102,0.11494252873563218
29,147.0,870.0,4.0,0.0368852459016393,0.45977011494252873
30,150.0,870.0,8.0,0.0308370044052863,0.9195402298850575
31,153.0,870.0,3.0,0.025531914893617,0.3448275862068966
32,156.0,870.0,0.0,0.0242914979757085,0.0
33,159.0,870.0,0.0,0.0167364016736401,0.0
34,162.0,870.0,0.0,0.0163265306122449,0.0
35,165.0,870.0,0.0,0.0116279069767441,0.0
36,168.0,870.0,0.0,0.0077519379844961,0.0
37,171.0,870.0,0.0,0.0073529411764705,0.0
38,174.0,870.0,1.0,0.0080321285140562,0.11494252873563218
39,177.0,870.0,1.0,0.0129870129870129,0.11494252873563218
40,180.0,870.0,0.0,0.0,0.0
41,183.0,870.0,0.0,0.0131004366812227,0.0
42,186.0,870.0,0.0,0.0125523012552301,0.0
43,189.0,870.0,1.0,0.0080645161290322,0.11494252873563218
44,192.0,870.0,2.0,0.00418410041841,0.22988505747126436
45,195.0,870.0,0.0,0.0,0.0
46,198.0,870.0,0.0,0.0042918454935622,0.0
47,201.0,870.0,0.0,0.0042735042735042,0.0
48,204.0,870.0,1.0,0.0042735042735042,0.11494252873563218
49,207.0,870.0,0.0,0.0043859649122807,0.0
50,210.0,870.0,1.0,0.0041322314049586,0.11494252873563218
51,213.0,870.0,0.0,0.0,0.0
52,216.0,870.0,0.0,0.0039682539682539,0.0
53,219.0,870.0,0.0,0.0036764705882352,0.0
54,222.0,870.0,0.0,0.003731343283582,0.0
55,225.0,870.0,0.0,0.0040160642570281,0.0
56,228.0,870.0,0.0,0.0,0.0
57,231.0,870.0,0.0,0.0,0.0
58,234.0,870.0,0.0,0.0,0.0
59,237.0,870.0,0.0,0.0,0.0
60,60.0,870.0,0.0,0.0041322314049586,0.0
61,63.0,870.0,0.0,0.0045662100456621,0.0
62,66.0,870.0,1.0,0.0045871559633027,0.11494252873563218
63,69.0,870.0,0.0,0.0046511627906976,0.0
64,72.0,870.0,2.0,0.0044843049327354,0.22988505747126436
65,75.0,870.0,6.0,0.0133333333333333,0.6896551724137931
66,78.0,870.0,5.0,0.0546875,0.5747126436781609
67,81.0,870.0,9.0,0.0996168582375478,1.0344827586206897
68,84.0,870.0,20.0,0.167910447761194,2.2988505747126435
69,87.0,870.0,18.0,0.2615384615384615,2.0689655172413794
70,90.0,870.0,25.0,0.2969924812030075,2.8735632183908044
71,93.0,870.0,13.0,0.2682926829268293,1.4942528735632183
