,transmission_time,incubation_time,infection_time,disease_state
0,9785,953,9504,State.EXPOSED
1,9968,1319,9792,State.EXPOSED
2,9977,1310,9792,State.EXPOSED
3,10073,665,9504,State.EXPOSED
4,10105,265,9936,State.EXPOSED
5,10373,98,10073,State.EXPOSED
6,10395,525,10105,State.EXPOSED
7,10473,447,10105,State.EXPOSED
8,10481,,10073,State.MILD
9,10489,431,10105,State.EXPOSED
10,10515,405,10105,State.EXPOSED
11,10578,1578,10481,State.EXPOSED
12,10649,444,10489,State.EXPOSED
13,10657,1195,10373,State.EXPOSED
14,10716,,10578,State.ASYMPTOMATIC
15,10803,1049,10373,State.EXPOSED
16,10803,788,10515,State.EXPOSED
17,10806,785,10515,State.EXPOSED
18,10905,188,10489,State.EXPOSED
19,10976,435,10803,State.EXPOSED
20,11009,594,10716,State.EXPOSED
21,11017,375,10806,State.EXPOSED
22,11018,393,10803,State.EXPOSED
23,11064,347,10803,State.EXPOSED
24,11088,323,10803,State.EXPOSED
25,11137,466,10716,State.EXPOSED
26,11148,455,10716,State.EXPOSED
27,11160,211,10657,State.EXPOSED
28,11240,4,10905,State.EXPOSED
29,11272,99,10657,State.EXPOSED
30,11305,298,10716,State.EXPOSED
31,11322,0,10879,State.SEVERE
32,11328,477,11064,State.EXPOSED
33,11376,16,10976,State.EXPOSED
34,11430,908,11088,State.EXPOSED
35,11466,872,11088,State.EXPOSED
36,11481,324,11064,State.EXPOSED
37,11496,0,10908,State.SEVERE
38,11520,608,11088,State.EXPOSED
39,11532,743,11240,State.EXPOSED
40,11544,0,10908,State.SEVERE
41,11562,0,10908,State.SEVERE
42,11580,71,11018,State.EXPOSED
43,11608,,11520,State.ASYMPTOMATIC
44,11617,8,11232,State.EXPOSED
45,11617,655,11466,State.EXPOSED
46,11649,200,11232,State.EXPOSED
47,11656,193,11232,State.EXPOSED
48,11657,192,11232,State.EXPOSED
49,11696,1048,11376,State.EXPOSED
50,11704,571,11240,State.EXPOSED
51,11776,,11520,State.ASYMPTOMATIC
52,11800,369,11704,State.EXPOSED
53,11809,,11617,State.ASYMPTOMATIC
54,11856,460,11430,State.EXPOSED
55,11865,407,11466,State.EXPOSED
56,11881,391,11466,State.EXPOSED
57,11883,718,11657,State.EXPOSED
58,11931,670,11657,State.EXPOSED
59,11944,1350,11800,State.EXPOSED
60,11964,600,11808,State.EXPOSED
61,11968,784,11656,State.EXPOSED
62,12002,703,11580,State.EXPOSED
63,12003,1219,11883,State.EXPOSED
64,12009,1370,11664,State.EXPOSED
65,12017,1362,11664,State.EXPOSED
66,12025,680,11580,State.EXPOSED
67,12030,,11520,State.ASYMPTOMATIC
68,12032,720,11656,State.EXPOSED
69,12033,,11617,State.ASYMPTOMATIC
70,12034,1345,11664,State.EXPOSED
71,12056,696,11656,State.EXPOSED
72,12097,403,12003,State.EXPOSED
73,12104,397,11808,State.EXPOSED
74,12114,158,11809,State.EXPOSED
75,12124,1032,12009,State.EXPOSED
76,12146,433,12002,State.EXPOSED
77,12152,617,11865,State.EXPOSED
78,12192,386,12056,State.EXPOSED
79,12193,210,11944,State.EXPOSED
80,12243,913,12009,State.EXPOSED
81,12256,245,11808,State.EXPOSED
82,12257,807,12025,State.EXPOSED
83,12304,99,11944,State.EXPOSED
84,12316,41,12146,State.EXPOSED
85,12328,424,11656,State.EXPOSED
86,12337,810,11931,State.EXPOSED
87,12360,860,12256,State.EXPOSED
88,12362,430,12017,State.EXPOSED
89,12376,351,12152,State.EXPOSED
90,12384,458,12124,State.EXPOSED
91,12388,454,12124,State.EXPOSED
92,12396,421,12097,State.EXPOSED
93,12401,100,11808,State.EXPOSED
94,12401,2,11944,State.EXPOSED
95,12416,,12114,State.ASYMPTOMATIC
96,12424,,12257,State.ASYMPTOMATIC
97,12432,295,12152,State.EXPOSED
98,12449,343,12017,State.EXPOSED
99,12474,435,12401,State.EXPOSED
100,12480,409,12376,State.EXPOSED
101,12480,466,12384,State.EXPOSED
102,12480,98,12056,State.EXPOSED
103,12497,81,12056,State.EXPOSED
104,12498,,12362,State.ASYMPTOMATIC
105,12508,,12316,State.ASYMPTOMATIC
106,12529,263,12017,State.EXPOSED
107,12561,256,12097,State.EXPOSED
108,12584,196,12304,State.EXPOSED
109,12624,251,12497,State.EXPOSED
110,12626,,12360,State.ASYMPTOMATIC
111,12626,488,12349,State.EXPOSED
112,12664,225,12376,State.EXPOSED
113,12672,293,12401,State.EXPOSED
114,12673,144,12097,State.EXPOSED
115,12673,107,12304,State.EXPOSED
116,12678,102,12304,State.EXPOSED
117,12713,252,12401,State.EXPOSED
118,12720,64,12474,State.EXPOSED
119,12752,489,12449,State.EXPOSED
120,12768,346,12349,State.EXPOSED
121,12774,329,12528,State.EXPOSED
122,12777,573,12626,State.EXPOSED
123,12792,311,12528,State.EXPOSED
124,12798,1054,12508,State.EXPOSED
125,12817,148,12401,State.EXPOSED
126,12824,865,12584,State.EXPOSED
127,12833,776,12673,State.EXPOSED
128,12834,131,12401,State.EXPOSED
129,12840,125,12401,State.EXPOSED
130,12864,,12432,State.ASYMPTOMATIC
131,12864,988,12508,State.EXPOSED
132,12864,787,12672,State.EXPOSED
133,12872,,12480,State.MILD
134,12880,0,12317,State.MILD
135,12881,360,12449,State.EXPOSED
136,12906,,12240,State.ASYMPTOMATIC
137,12912,777,12584,State.EXPOSED
138,12944,0,12413,State.MILD
139,12960,714,12864,State.EXPOSED
140,12960,0,12413,State.MILD
141,12963,294,12817,State.EXPOSED
142,12970,383,12673,State.EXPOSED
143,12993,0,12384,State.SEVERE
144,12993,264,12817,State.EXPOSED
145,13014,235,12384,State.EXPOSED
146,13048,796,12816,State.EXPOSED
147,13059,198,12817,State.EXPOSED
148,13064,610,12864,State.EXPOSED
149,13064,479,12774,State.EXPOSED
150,13080,594,12864,State.EXPOSED
151,13080,550,12752,State.EXPOSED
152,13084,,12626,State.ASYMPTOMATIC
153,13090,443,12777,State.EXPOSED
154,13096,437,12777,State.EXPOSED
155,13098,344,12624,State.EXPOSED
156,13136,721,13048,State.EXPOSED
157,13160,470,12752,State.EXPOSED
158,13176,0,12719,State.MILD
159,13184,,12864,State.ASYMPTOMATIC
160,13184,446,12752,State.EXPOSED
161,13192,,12864,State.ASYMPTOMATIC
162,13200,0,12719,State.MILD
163,13216,317,12777,State.EXPOSED
164,13225,32,12817,State.EXPOSED
165,13256,0,12844,State.MILD
166,13280,0,12719,State.MILD
167,13280,1307,13216,State.EXPOSED
168,13352,,12834,State.ASYMPTOMATIC
169,13352,181,12777,State.EXPOSED
170,13353,180,12777,State.EXPOSED
171,13360,0,12719,State.MILD
172,13368,489,13048,State.EXPOSED
173,13376,0,12844,State.MILD
174,13392,465,13048,State.EXPOSED
175,13397,90,12960,State.EXPOSED
176,13408,497,13104,State.EXPOSED
177,13425,0,12854,State.SEVERE
178,13432,473,13104,State.EXPOSED
179,13448,463,13160,State.EXPOSED
180,13456,675,13352,State.EXPOSED
181,13464,1123,13216,State.EXPOSED
