,Total_transmission,P-N_count,P-HC_count,N-P_count,N-HC_count,N-N_count,HC-P_count,HC-N_count,HC-HC_count,HCW_community_trans_count,Total_trans_non_covid_wards,Total_trans_covid_wards,Asympt_patient_admission_count,Exposed_patient_admission_count,Total_patients_admitted,Num_susceptible_patients,num_replacement_hcw,trans_counts_from_pre_symptomatic,trans_counts_from_symptomatic,trans_counts_from_assymptomatic,Trans_count_patients,P-N,P-HC,N-P,N-HC,N-N,HC-P,HC-N,HC-HC
0,111.0,26.0,7.0,47.0,3.0,8.0,17.0,2.0,1.0,126.0,109.0,2.0,0.0,2.0,9862.0,9702.0,121.0,93.0,2.0,16.0,64.0,23.423423423423422,6.306306306306307,42.34234234234234,2.7027027027027026,7.207207207207207,15.315315315315315,1.8018018018018018,0.9009009009009009
1,80.0,16.0,9.0,35.0,3.0,7.0,8.0,1.0,1.0,123.0,71.0,9.0,1.0,1.0,9915.0,9755.0,117.0,65.0,5.0,10.0,43.0,20.0,11.25,43.75,3.75,8.75,10.0,1.25,1.25
2,110.0,24.0,10.0,44.0,3.0,5.0,20.0,2.0,2.0,114.0,106.0,4.0,2.0,1.0,9895.0,9734.0,110.0,87.0,2.0,21.0,64.0,21.818181818181817,9.090909090909092,40.0,2.727272727272727,4.545454545454546,18.181818181818183,1.8181818181818181,1.8181818181818181
3,103.0,28.0,9.0,41.0,2.0,10.0,12.0,0.0,1.0,139.0,98.0,5.0,1.0,4.0,9913.0,9750.0,144.0,87.0,2.0,14.0,53.0,27.184466019417474,8.737864077669903,39.80582524271845,1.941747572815534,9.70873786407767,11.650485436893204,0.0,0.970873786407767
4,114.0,25.0,6.0,49.0,3.0,6.0,25.0,0.0,0.0,131.0,113.0,1.0,1.0,1.0,9771.0,9611.0,117.0,98.0,1.0,15.0,74.0,21.92982456140351,5.2631578947368425,42.98245614035088,2.6315789473684212,5.2631578947368425,21.92982456140351,0.0,0.0
5,85.0,21.0,4.0,33.0,0.0,9.0,14.0,3.0,1.0,117.0,78.0,7.0,1.0,2.0,10038.0,9877.0,104.0,75.0,1.0,9.0,47.0,24.705882352941178,4.705882352941177,38.8235294117647,0.0,10.588235294117647,16.470588235294116,3.5294117647058822,1.1764705882352942
6,83.0,20.0,7.0,31.0,0.0,8.0,13.0,3.0,1.0,152.0,79.0,4.0,0.0,3.0,9961.0,9800.0,132.0,73.0,1.0,9.0,44.0,24.096385542168676,8.433734939759036,37.34939759036145,0.0,9.63855421686747,15.662650602409638,3.6144578313253013,1.2048192771084338
7,123.0,27.0,8.0,56.0,3.0,6.0,16.0,6.0,1.0,136.0,114.0,9.0,0.0,2.0,9999.0,9839.0,135.0,103.0,5.0,15.0,72.0,21.951219512195124,6.504065040650406,45.52845528455285,2.4390243902439024,4.878048780487805,13.008130081300813,4.878048780487805,0.8130081300813008
8,148.0,36.0,16.0,60.0,4.0,14.0,13.0,2.0,3.0,135.0,137.0,11.0,0.0,1.0,9748.0,9589.0,155.0,125.0,4.0,19.0,73.0,24.324324324324323,10.81081081081081,40.54054054054054,2.7027027027027026,9.45945945945946,8.783783783783784,1.3513513513513513,2.027027027027027
9,67.0,15.0,1.0,35.0,4.0,4.0,4.0,2.0,2.0,132.0,55.0,12.0,0.0,1.0,9920.0,9761.0,113.0,53.0,5.0,9.0,39.0,22.388059701492537,1.492537313432836,52.23880597014925,5.970149253731344,5.970149253731344,5.970149253731344,2.985074626865672,2.985074626865672
10,111.0,22.0,8.0,50.0,6.0,3.0,19.0,3.0,0.0,122.0,108.0,3.0,0.0,0.0,9926.0,9768.0,125.0,93.0,2.0,16.0,69.0,19.81981981981982,7.207207207207207,45.04504504504504,5.405405405405405,2.7027027027027026,17.117117117117118,2.7027027027027026,0.0
11,114.0,30.0,7.0,47.0,3.0,9.0,14.0,4.0,0.0,120.0,104.0,10.0,2.0,2.0,9802.0,9640.0,124.0,91.0,4.0,19.0,61.0,26.31578947368421,6.140350877192983,41.228070175438596,2.6315789473684212,7.894736842105263,12.280701754385966,3.508771929824561,0.0
12,113.0,31.0,6.0,49.0,5.0,3.0,13.0,4.0,2.0,122.0,107.0,6.0,3.0,2.0,9935.0,9772.0,121.0,97.0,3.0,13.0,62.0,27.43362831858407,5.3097345132743365,43.36283185840708,4.424778761061947,2.6548672566371683,11.504424778761061,3.5398230088495577,1.7699115044247788
13,85.0,16.0,8.0,36.0,0.0,6.0,17.0,2.0,0.0,123.0,84.0,1.0,1.0,0.0,9964.0,9805.0,114.0,73.0,1.0,11.0,53.0,18.823529411764707,9.411764705882353,42.35294117647059,0.0,7.0588235294117645,20.0,2.3529411764705883,0.0
14,83.0,18.0,7.0,34.0,2.0,5.0,14.0,3.0,0.0,132.0,80.0,3.0,1.0,2.0,9933.0,9772.0,116.0,68.0,3.0,12.0,48.0,21.686746987951807,8.433734939759036,40.963855421686745,2.4096385542168677,6.024096385542169,16.867469879518072,3.6144578313253013,0.0
15,99.0,20.0,13.0,41.0,2.0,7.0,13.0,2.0,1.0,140.0,95.0,4.0,0.0,4.0,10072.0,9910.0,133.0,75.0,3.0,21.0,54.0,20.2020202020202,13.131313131313131,41.41414141414141,2.0202020202020203,7.070707070707071,13.131313131313131,2.0202020202020203,1.0101010101010102
16,107.0,24.0,10.0,49.0,0.0,6.0,14.0,3.0,1.0,138.0,102.0,5.0,0.0,4.0,10130.0,9968.0,136.0,94.0,4.0,9.0,63.0,22.429906542056074,9.345794392523365,45.794392523364486,0.0,5.607476635514018,13.08411214953271,2.803738317757009,0.9345794392523364
17,106.0,27.0,9.0,50.0,0.0,6.0,11.0,3.0,0.0,137.0,99.0,7.0,1.0,4.0,10018.0,9855.0,139.0,86.0,4.0,16.0,61.0,25.471698113207548,8.49056603773585,47.16981132075472,0.0,5.660377358490566,10.377358490566039,2.830188679245283,0.0
18,107.0,19.0,9.0,45.0,2.0,7.0,21.0,3.0,1.0,131.0,103.0,4.0,0.0,2.0,9865.0,9705.0,131.0,95.0,2.0,10.0,66.0,17.757009345794394,8.411214953271028,42.05607476635514,1.8691588785046729,6.542056074766355,19.626168224299064,2.803738317757009,0.9345794392523364
19,84.0,19.0,5.0,37.0,3.0,7.0,11.0,2.0,0.0,122.0,79.0,5.0,0.0,3.0,10017.0,9856.0,116.0,75.0,2.0,7.0,48.0,22.61904761904762,5.9523809523809526,44.04761904761905,3.5714285714285716,8.333333333333334,13.095238095238095,2.380952380952381,0.0
20,75.0,16.0,5.0,26.0,3.0,8.0,13.0,3.0,1.0,122.0,67.0,8.0,0.0,1.0,9789.0,9630.0,119.0,63.0,2.0,10.0,39.0,21.333333333333332,6.666666666666667,34.666666666666664,4.0,10.666666666666666,17.333333333333332,4.0,1.3333333333333333
21,128.0,32.0,8.0,44.0,4.0,14.0,24.0,2.0,0.0,151.0,117.0,11.0,0.0,5.0,9725.0,9562.0,157.0,108.0,4.0,16.0,68.0,25.0,6.25,34.375,3.125,10.9375,18.75,1.5625,0.0
22,93.0,25.0,7.0,37.0,4.0,6.0,12.0,2.0,0.0,131.0,86.0,7.0,0.0,2.0,9905.0,9745.0,123.0,78.0,3.0,12.0,49.0,26.881720430107528,7.526881720430108,39.784946236559136,4.301075268817204,6.451612903225806,12.903225806451612,2.150537634408602,0.0
23,67.0,8.0,5.0,23.0,3.0,11.0,17.0,0.0,0.0,140.0,60.0,7.0,0.0,1.0,9938.0,9779.0,127.0,58.0,1.0,8.0,40.0,11.940298507462687,7.462686567164179,34.32835820895522,4.477611940298507,16.417910447761194,25.37313432835821,0.0,0.0
24,103.0,23.0,9.0,46.0,3.0,7.0,12.0,2.0,1.0,124.0,95.0,8.0,0.0,5.0,9876.0,9713.0,118.0,83.0,5.0,15.0,58.0,22.33009708737864,8.737864077669903,44.66019417475728,2.912621359223301,6.796116504854369,11.650485436893204,1.941747572815534,0.970873786407767
25,102.0,21.0,5.0,43.0,3.0,7.0,18.0,4.0,1.0,125.0,96.0,6.0,0.0,4.0,10103.0,9941.0,105.0,79.0,2.0,21.0,61.0,20.58823529411765,4.901960784313726,42.15686274509804,2.9411764705882355,6.862745098039215,17.647058823529413,3.9215686274509802,0.9803921568627451
