,patient_symptomatic,patient_asymptomatic,hcw_symptomatic,hcw_asymptomatic,patient_symptomatic_sum,patient_asymptomatic_sum,patient_to_hcw_sum,patient_nrow,hcw_symptomatic_sum,hcw_asymptomatic_sum,hcw_to_pat_sum,hcw_to_hcw_sum,hcw_nrow,total_counts
0,0.1509433962264151,0.08333333333333333,0.5338983050847458,0.2727272727272727,32.0,1.0,33,224,63.0,15.0,64,14,173,111.0
1,0.10362694300518134,0.5,0.45045045045045046,0.10204081632653061,20.0,5.0,25,203,50.0,5.0,43,12,160,80.0
2,0.14485981308411214,0.2727272727272727,0.5576923076923077,0.32142857142857145,31.0,3.0,34,225,58.0,18.0,64,12,160,110.0
3,0.1715686274509804,0.16666666666666666,0.39705882352941174,0.22641509433962265,35.0,2.0,37,216,54.0,12.0,53,13,189,103.0
4,0.1278538812785388,0.2,0.6396396396396397,0.2,28.0,3.0,31,234,71.0,12.0,74,9,171,114.0
5,0.12,0.125,0.5148514851485149,0.14814814814814814,24.0,1.0,25,208,52.0,8.0,47,13,155,85.0
6,0.13333333333333333,0.1,0.39344262295081966,0.11594202898550725,26.0,1.0,27,205,48.0,8.0,44,12,191,83.0
7,0.136986301369863,0.38461538461538464,0.5909090909090909,0.18181818181818182,30.0,5.0,35,232,78.0,10.0,72,16,187,123.0
8,0.22119815668202766,0.26666666666666666,0.5364238410596026,0.2542372881355932,48.0,4.0,52,232,81.0,15.0,73,23,210,148.0
9,0.0851063829787234,0.0,0.38181818181818183,0.18,16.0,0.0,16,198,42.0,9.0,39,12,160,67.0
10,0.11737089201877934,0.35714285714285715,0.5833333333333334,0.25,25.0,5.0,30,227,70.0,11.0,69,12,164,111.0
11,0.1722488038277512,0.07142857142857142,0.5042735042735043,0.32142857142857145,36.0,1.0,37,223,59.0,18.0,61,16,173,114.0
12,0.17142857142857143,0.06666666666666667,0.5423728813559322,0.21818181818181817,36.0,1.0,37,225,64.0,12.0,62,14,173,113.0
13,0.11734693877551021,0.0625,0.4636363636363636,0.2222222222222222,23.0,1.0,24,212,51.0,10.0,53,8,155,85.0
14,0.12315270935960591,0.0,0.40707964601769914,0.2222222222222222,25.0,0.0,25,209,46.0,12.0,48,10,167,83.0
15,0.12560386473429952,0.7777777777777778,0.41935483870967744,0.22950819672131148,26.0,7.0,33,216,52.0,14.0,54,12,185,99.0
16,0.14150943396226415,0.3076923076923077,0.5396825396825397,0.08928571428571429,30.0,4.0,34,225,68.0,5.0,63,10,182,107.0
