,total_prev,ci_lower,ci_upper
0,0.0,0.0,0.0
1,0.0,0.0,0.0
2,0.0,0.0,0.0
3,0.0,0.0,0.0
4,0.0,0.0,0.0
5,0.0,0.0,0.0
6,0.0,0.0,0.0
7,0.0,0.0,0.0
8,0.0,0.0,0.0
9,0.0,0.0,0.0
10,0.0,0.0,0.0
11,0.0,0.0,0.0
12,0.0,0.0,0.0
13,0.0,0.0,0.0
14,0.0,0.0,0.0
15,0.0,0.0,0.0
16,0.0,0.0,0.0
17,0.0,0.0,0.0
18,0.0,0.0,0.0
19,0.0,0.0,0.0
20,0.0,0.0,0.0
21,0.0,0.0,0.0
22,0.0,0.0,0.0
23,0.0,0.0,0.0
24,0.0,0.0,0.0
25,0.0,0.0,0.0
26,0.0,0.0,0.0
27,0.0,0.0,0.0
28,0.0,0.0,0.0
29,0.0,0.0,0.0
30,0.0,0.0,0.0
31,0.0,0.0,0.0
32,0.0,0.0,0.0
33,0.0,0.0,0.0
34,0.0,0.0,0.0
35,0.0,0.0,0.0
36,0.0,0.0,0.0
37,0.0,0.0,0.0
38,0.0,0.0,0.0
39,0.0,0.0,0.0
40,0.0,0.0,0.0
41,0.0,0.0,0.0
42,0.0,0.0,0.0
43,0.0,0.0,0.0
44,0.0,0.0,0.0
45,0.0,0.0,0.0
46,0.0,0.0,0.0
47,0.0,0.0,0.0
48,0.0,0.0,0.0
49,0.0,0.0,0.0
50,0.0,0.0,0.0
51,0.0,0.0,0.0
52,0.0,0.0,0.0
53,0.0,0.0,0.0
54,0.0,0.0,0.0
55,0.0,0.0,0.0
56,0.0,0.0,0.0
57,0.0,0.0,0.0
58,0.0,0.0,0.0
59,0.004309532639621659,0.0038449020652108925,0.004819885730211795
60,0.004358335305046191,0.0037502464719303325,0.004953431372549007
61,0.0043955260295303585,0.0038461538461538,0.00533306899286274
62,0.004533883101558519,0.00383728298994893,0.008679980424634798
63,0.004798863374922418,0.0038307398708161476,0.010947756324133386
64,0.004932119100269513,0.0038080551523947126,0.00911270236612698
65,0.005191580076936247,0.0037862155064789225,0.00963977146042359
66,0.005401846330151243,0.00385166646863113,0.009401803629307835
67,0.006039931929879633,0.003882495777026995,0.01359139784946233
68,0.006607360640897274,0.0039362938851429125,0.018767276899806954
69,0.007826402633615398,0.003958823529411722,0.019223332259104046
70,0.008308425492070903,0.00397455965594659,0.018662543728135885
71,0.009020486778193556,0.003944399489589433,0.022249351596693064
72,0.010400590877652416,0.0039525691699604,0.02460900095754863
73,0.011818110973421406,0.004015322580645147,0.023532310213482087
74,0.012482579685422426,0.0040802385831625225,0.02691488444291131
75,0.013848762277034566,0.00406316624522779,0.0292887029288702
76,0.014908229282457585,0.004210101762223862,0.030810357782787075
77,0.03771027133976152,0.02356950963438733,0.055033003300329966
78,0.04364411810446772,0.028220574606116718,0.06307854635472672
79,0.061120777033939415,0.04527600354328871,0.08306037833635649
80,0.07473698376832828,0.05641977928692698,0.10134146341463406
81,0.07615609865354436,0.05811272932088823,0.09649217485159198
82,0.09089767370281193,0.07377952221518408,0.11327333004548186
83,0.11356586926251472,0.09449494949494942,0.1384140550807217
84,0.12464163480575303,0.10351187866498598,0.145748987854251
85,0.13857519837959031,0.11804054054054049,0.15861635220125783
86,0.15756054316780513,0.13542275720059993,0.18089211735996816
87,0.17788348939530327,0.15408414824554192,0.20203811453974893
88,0.18542684361533165,0.15921123621862537,0.2138349514563106
89,0.21465689763128576,0.19039554531490008,0.24156175059952034
90,0.21214294139813825,0.1885536753040719,0.2387716086901211
91,0.21871155559457203,0.19402696488294313,0.2514237154715901
92,0.23789735113041452,0.21209490740740738,0.26911473847972117
93,0.23859667520896286,0.2179230453146799,0.27178174438448405
94,0.25538471283078673,0.23073153899240847,0.28590494440246134
95,0.24892954410236834,0.21883783284023667,0.281525987998183
96,0.23565090279187417,0.2098461538461538,0.2643716124661246
97,0.2263428095226208,0.19836647022640233,0.25258107389686335
98,0.21526211093584394,0.18873055355439158,0.2428019031141868
99,0.22438997462451238,0.19781448314091288,0.24920302013422818
100,0.22051942767461027,0.1962889169199013,0.24665665985594754
101,0.20752407700864786,0.18440018404394745,0.2373415096575423
102,0.20311564785239114,0.17918612271647413,0.22986863488624046
103,0.1978814499650879,0.17520602140652697,0.2258087301784869
104,0.20794487103026388,0.18566840767927717,0.2352941176470588
105,0.2014279414784899,0.18105603632023184,0.22917336279630365
106,0.20276421409053394,0.18260594852827858,0.22896472824556457
107,0.19549464917391504,0.17674390243902435,0.22162731926615037
108,0.1863222630734099,0.16579485680888364,0.2084907074340527
109,0.17523352841907802,0.15458891955835957,0.20085143206189754
110,0.16012098203949793,0.1415812024249054,0.18599410052099286
111,0.1625228765148223,0.14576749760859287,0.18723563802745294
112,0.14805543363846213,0.1291390728476821,0.1736844216268249
113,0.13649414436535123,0.1186443932411674,0.15861463903743314
114,0.13002758995124933,0.1140921745206992,0.1488351254480286
115,0.1195548523398849,0.1047297297297297,0.1380597014925373
116,0.11052307418981924,0.09547872340425528,0.13059607742597099
117,0.10631281395278848,0.08723270440251567,0.1264403367765255
118,0.10500083712165653,0.08694922328687568,0.1302657342657342
119,0.10367153008918795,0.08639330916687143,0.12602266736953077
120,0.08791300887615053,0.07142948512951708,0.11014413759689914
121,0.08678852878568476,0.07060961620852156,0.10953484654731453
122,0.0759872218646183,0.05814602653825289,0.0985800536672629
123,0.06839088939370071,0.0526315789473684,0.08936073886273084
124,0.06044674093769383,0.045434586077747606,0.08177010995370367
125,0.05608494432938221,0.04287491462581708,0.07444426011944255
126,0.05715513164397218,0.04329923273657284,0.07569666857306251
127,0.05025537861223564,0.03691981682815504,0.06699983410749827
128,0.04800801899228749,0.03454014265082963,0.06530702560077478
129,0.04724220782653286,0.031545692231075666,0.06440473873698543
