,num_contacts_traced,num_positive_contacts,contact_tracing_time,num_sympt_patients_traced,hcw_time_of_infection,hcw_current_ward,num_sympt_hcws_traced,day,sim,prevalence,n_total,n_pos,pos_rate
0,6,0,102.03472222222224,0.0,93.0,13.0,0.0,102.0,0.0,0.1821192052980132,1182.0,92.0,0.0
1,10,0,96.61111111111111,0.0,92.0,21.0,1.0,96.0,0.0,0.2305194805194805,1189.0,126.0,0.0
2,9,0,99.51388888888889,0.0,95.04166666666669,21.0,0.0,99.0,0.0,0.2140575079872204,1195.0,111.0,0.0
3,3,0,82.81944444444444,1.0,79.0,15.0,1.0,82.0,0.0,0.1011673151750972,1133.0,79.0,0.0
4,1,0,93.13194444444444,10.0,84.0,4.0,0.0,93.0,0.0,0.2208588957055214,1222.0,136.0,0.0
6,7,0,104.94444444444444,1.0,100.0,13.0,0.0,104.0,0.0,0.1926910299003322,1176.0,87.0,0.0
7,5,1,83.55555555555556,0.0,78.0,12.0,1.0,83.0,0.0,0.1254752851711026,1139.0,87.0,20.0
8,4,2,84.14583333333333,2.0,80.0,6.0,0.0,84.0,0.0,0.1360294117647058,1150.0,92.0,50.0
9,6,0,89.42361111111111,1.0,87.0,19.0,0.0,89.0,0.0,0.2096774193548387,1202.0,138.0,0.0
10,9,0,124.97916666666669,0.0,116.0,14.0,0.0,124.0,0.0,0.0606060606060606,1101.0,26.0,0.0
11,7,0,108.77083333333331,0.0,100.0,16.0,0.0,108.0,0.0,0.1798561151079136,1149.0,71.0,0.0
12,9,0,93.81944444444444,0.0,90.0,24.0,0.0,93.0,0.0,0.2208588957055214,1214.0,136.0,0.0
13,4,0,78.29861111111111,0.0,71.0,25.0,0.0,78.0,0.0,0.051063829787234,1109.0,41.0,0.0
14,7,1,92.5625,0.0,83.0,17.0,0.0,92.0,0.0,0.2278481012658227,1207.0,138.0,14.285714285714285
15,4,1,234.48611111111111,1.0,229.0,22.0,0.0,234.0,0.0,0.0090497737556561,1088.0,6.0,25.0
16,7,0,110.44444444444444,0.0,106.5,13.0,0.0,110.0,0.0,0.1408450704225352,1156.0,60.0,0.0
17,7,0,120.17361111111111,0.0,114.29166666666669,17.0,0.0,120.0,0.0,0.0867924528301886,1136.0,35.0,0.0
18,6,0,64.82638888888889,1.0,62.0,16.0,0.0,64.0,0.0,0.008695652173913,1094.0,4.0,0.0
19,8,0,95.56944444444444,0.0,89.0,26.0,0.0,95.0,0.0,0.2445141065830721,1205.0,135.0,0.0
20,5,0,106.30555555555556,0.0,101.0,27.0,0.0,106.0,0.0,0.1971830985915492,1155.0,81.0,0.0
21,7,0,84.41666666666667,0.0,81.0,25.0,0.0,84.0,0.0,0.1360294117647058,1147.0,94.0,0.0
22,6,0,134.13888888888889,0.0,124.0,25.0,0.0,134.0,0.0,0.0281124497991967,1115.0,18.0,0.0
23,5,0,86.94444444444444,0.0,80.5,17.0,0.0,86.0,0.0,0.1672473867595819,1172.0,113.0,0.0
24,7,0,80.11805555555556,0.0,76.0,22.0,0.0,80.0,0.0,0.0902255639097744,1137.0,63.0,0.0
25,5,0,102.78472222222224,0.0,97.0,25.0,0.0,102.0,0.0,0.1821192052980132,1183.0,92.0,0.0
26,6,0,110.20833333333331,0.0,101.0,13.0,0.0,110.0,0.0,0.1408450704225352,1157.0,60.0,0.0
27,3,0,93.8125,0.0,86.0,20.0,0.0,93.0,0.0,0.2208588957055214,1220.0,136.0,0.0
28,4,0,100.9375,2.0,95.0,5.0,0.0,100.0,0.0,0.1962616822429906,1205.0,104.0,0.0
29,6,0,218.59027777777777,0.0,216.0,18.0,0.0,218.0,0.0,0.0045454545454545,1085.0,3.0,0.0
30,4,0,96.70833333333331,1.0,92.36111111111111,17.0,0.0,96.0,0.0,0.2305194805194805,1195.0,126.0,0.0
31,4,1,92.70833333333331,1.0,89.0,19.0,0.0,92.0,0.0,0.2278481012658227,1210.0,138.0,25.0
32,6,0,111.13888888888889,0.0,106.38888888888889,10.0,0.0,111.0,0.0,0.1492537313432835,1141.0,58.0,0.0
33,5,0,112.54861111111111,0.0,104.61805555555556,13.0,0.0,112.0,0.0,0.1310861423220973,1142.0,53.0,0.0
34,11,0,90.89583333333331,0.0,86.0,16.0,0.0,90.0,0.0,0.2147651006711409,1185.0,132.0,0.0
35,1,0,93.92361111111111,4.0,88.0,5.0,0.0,93.0,0.0,0.2208588957055214,1222.0,136.0,0.0
36,5,0,92.5,0.0,81.5625,15.0,0.0,92.0,0.0,0.2278481012658227,1209.0,139.0,0.0
