exposed mean,exposed stdv,symptomatic mean,symptomatic stdv,asymptomatic mean,saymptomatic stdv
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.01,0.09999999999999999,0.0,0.0,0.01,0.09999999999999999
0.01,0.09999999999999999,0.0,0.0,0.01,0.09999999999999999
0.02,0.19999999999999998,0.0,0.0,0.01,0.09999999999999999
0.23,0.5478147589295218,0.0,0.0,0.12,0.3265986323710904
0.5,0.7719841941125453,0.0,0.0,0.14,0.37658754867650873
0.7,1.0396191999035418,0.12,0.4329835418058606,0.24,0.49482166974424724
1.0,1.2390938363794468,0.13,0.4416452253228886,0.45,0.6723244767373876
1.34,1.640522212989855,0.21,0.5373898759633259,0.63,0.8836906081367455
1.81,1.65569113403229,0.38,0.861992055085372,0.99,1.0395706184319902
2.38,1.9887562734411464,0.53,0.9476712552783313,1.3,1.2673044646258476
2.99,2.2629872096658237,0.8,1.0917505172516258,1.69,1.5615001851690022
3.83,2.6402287932692654,1.03,1.2264344312442528,2.09,1.7871313280893446
3.39,2.215168096774982,2.68,2.4073960113690385,2.77,2.1828301525193106
4.7,2.9966311050574745,2.91,2.542944288922912,3.52,2.439075830943128
6.18,3.782949519978699,3.16,2.5848040779161816,4.32,2.762958449549937
7.65,4.279089396192379,3.56,2.637415324889046,5.28,3.4144079747712945
9.75,5.195909424487184,4.14,2.981491728865423,6.54,3.898769554667734
11.59,5.85359252549624,4.81,3.341490020268736,7.75,4.3817228289218555
13.49,6.194645781934296,6.05,3.731858474911351,9.23,4.956079829131818
10.27,4.51228401928636,11.21,5.581888098795492,10.09,4.934101086860051
13.87,5.616812784719272,11.71,5.992073889309903,12.04,5.583018987080467
17.63,6.717465551407274,12.68,6.628496790145538,14.43,6.158274387711499
21.18,7.9281877889062145,13.94,7.032134035334444,16.72,6.6758724319202445
24.5,8.387701434453621,15.59,7.507699751292373,19.11,7.205350144654367
27.82,8.960496919842395,17.78,8.240795293581018,21.97,7.8192394163694106
30.92,9.802782536328419,19.89,8.53500812163431,24.5,7.956320148349381
20.77,6.865011568699927,30.43,10.569878108678607,23.85,7.101536325459314
26.55,7.8783362341411785,31.44,10.3663402462494,26.7,7.295356209413097
31.84,9.232923084639486,32.73,10.355162670832069,30.48,7.612430026548086
35.91,9.983921417393411,34.54,10.645262615906486,33.8,8.26578685445205
39.61,10.990257393517114,36.76,11.440774149126149,37.29,8.88341434950833
42.11,11.34660096836729,39.66,11.565553173195834,40.31,9.67000464834376
44.85,11.521061083287792,42.16,12.248867191489484,43.17,9.803168937242754
26.42,7.003866176201643,51.71,13.37893338745128,36.73,8.216582149666745
32.14,8.744429684379108,52.15,13.467037948677174,39.6,9.067647005823629
36.87,9.727244878653613,53.4,14.115683662243402,43.15,9.551957861606121
40.69,10.371576348829329,54.36,14.626335732838111,46.47,10.13091578019749
42.45,10.930797008101615,55.45,14.381086765806558,49.18,10.415974522459493
43.4,11.506695459776468,56.38,13.730287982442615,51.19,10.943098927699326
43.85,11.823939933691964,57.71,13.32294671200441,52.15,10.789421493371002
23.65,7.502693119167546,57.85,13.474536404386287,39.57,8.830908758160142
28.73,8.930545698032482,58.0,13.834519846888051,41.24,9.153152572758852
31.87,9.88586890669728,57.43,13.77030548431345,43.96,9.548303567131757
33.33,10.52467519113003,57.08,13.523402835175187,45.99,9.96103012806011
34.08,11.274965564685706,56.49,14.117468940746045,47.25,10.281271587432435
33.46,11.870870892970563,55.7,14.028470329939035,47.72,10.732825133837565
32.47,11.43135418862781,54.48,14.527911137538048,46.97,10.624400161321052
15.93,6.143494547285385,48.29,14.708820276942468,31.32,8.540905731072712
19.01,7.124428029496456,47.38,14.678218591167695,32.34,8.637737264498444
21.03,8.10094769365619,46.36,14.407153105525762,33.8,9.08989893377603
21.76,8.636450823589678,44.96,14.05610690817843,34.96,9.185979655008072
21.62,8.54551687060874,43.35,14.060026437896317,34.98,9.459087875389647
20.93,8.387406384490133,40.97,14.041392632880367,34.43,9.719557499176492
20.06,8.098908767996047,38.49,13.063554824260686,33.04,9.622070589236104
9.61,4.306197084822447,30.52,11.189352803518897,19.61,7.275106302809033
11.9,5.326700420873824,30.0,11.064548902880878,19.73,7.510067317348834
12.87,5.878663697532533,29.11,10.853380053506768,20.5,7.872083394483125
13.49,6.259530107900845,28.04,10.809573011311256,20.98,8.060353151648687
13.53,6.044372957093601,26.49,10.51261387596113,21.08,8.18680880342508
13.29,5.898630212501745,25.07,9.91504825092555,20.49,7.906645970640807
12.44,5.784549256511704,23.78,9.405113588690018,19.42,7.60007974439822
5.97,3.170109770906358,18.98,7.8018127911584,11.63,5.448853090330111
6.91,3.5564566408693694,18.71,7.849975873346442,11.76,5.48481834915545
7.88,4.2812251621339525,18.08,7.910713870403476,12.26,5.730690017860684
7.99,4.6067473570971105,17.43,7.609477078889285,12.51,5.742795222685289
7.85,4.714848669872446,16.84,7.319159856848395,12.59,5.750880477164019
7.61,4.87188387846555,15.87,6.911642936437622,12.29,5.912313806409006
7.54,5.190161633107179,14.9,6.77711538409174,11.75,5.802080783145079
3.75,2.739073794647609,11.52,6.022650847618782,7.35,4.443528946113607
4.3,3.2082595426382348,11.31,6.028040537958644,7.5,4.59578199235039
4.47,3.36786657285072,11.18,6.181399272793901,7.81,4.794135727504737
4.58,3.358029725354384,10.7,6.201172909582949,7.97,4.936884471286348
4.38,3.3447682651380717,10.04,5.993127377052465,7.81,4.8797561621478796
4.27,3.057876070184346,9.45,5.864419335400065,7.71,4.872713138830701
4.12,2.9687939257781726,8.93,5.761689917643149,7.33,4.552843489335411
1.96,1.722811889929022,6.87,4.419093101348266,4.52,3.06982709347585
2.54,2.0715484863534166,6.58,4.318576271191816,4.59,3.127250704644092
2.95,2.306665790856376,6.16,4.054477509962027,4.86,3.324290765096984
3.1,2.4515507357795006,5.9,4.008828640726249,4.98,3.3544181629786727
3.26,2.56873195144683,5.64,3.942823681812134,4.92,3.3384203607470564
3.19,2.4358227199926366,5.46,3.7883926924118088,4.8,3.290635626787449
3.34,2.6062085934021537,5.04,3.428696486415733,4.61,3.110409372517782
1.78,1.7090371794692125,4.36,3.189376304565081,2.98,1.9744836941807995
2.17,2.188376087191116,4.4,3.1940601437700264,2.98,1.9795928568238161
2.51,2.508551032534177,4.42,3.266542978487047,3.12,2.0805982045769644
2.66,2.6446821045909155,4.39,3.3147817089180664,3.22,2.222838298439655
2.81,2.631184393601352,4.43,3.2481696477564195,3.3,2.267468663821871
2.75,2.622262882752724,4.28,3.203785639558681,3.4,2.265240192852213
2.62,2.4278685002580875,4.24,3.3788408747032848,3.46,2.4920884917083206
1.42,1.6525462447112003,3.91,3.2847827903528084,2.29,2.001489344453174
1.84,2.0386170792867397,3.81,3.356570520124023,2.33,2.1084486134491294
2.05,2.2934910093787177,3.88,3.423861603924476,2.46,2.1197484127446193
2.14,2.291926982460238,3.73,3.320748972351529,2.51,2.1578842986742006
2.13,2.2412793965352322,3.59,3.219558285783246,2.57,2.2076771466494787
2.17,2.486549676344571,3.51,3.04343970739117,2.58,2.1981626854987764
2.09,2.474496173593993,3.42,2.9376689721442393,2.56,2.152377121400261
0.93,1.2733079483428709,3.05,2.9894595977983522,1.82,1.7887414457086743
1.11,1.5947831618540915,3.09,2.991891398666426,1.89,1.8689109884711692
1.23,1.6868774571839993,2.97,2.986349414968521,1.98,1.9331243356208871
1.2,1.7523433084607223,2.97,2.9523317270020026,1.96,1.943234832994102
1.07,1.689270956251946,2.86,2.902524154016029,1.94,2.0734979959946767
1.13,1.8567648632973852,2.63,2.8907899727698423,1.95,2.2978909961751954
0.9,1.6422453217986945,2.51,2.9421870515765387,1.69,2.1019231213535874
0.42,1.1736156685106658,1.77,2.3,0.98,1.6016405730539311
0.41,0.9959006887326575,1.73,2.3946700074215745,1.02,1.6695732231545721
0.44,1.1310136688793462,1.63,2.3426437624999235,1.07,1.8216154446761883
0.44,1.1918917990346527,1.47,2.2982426312117683,1.11,1.927446628327359
0.49,1.1414592822038343,1.32,2.224201139076839,1.14,1.9437545673725933
0.44,1.0666666666666667,1.25,2.12429429755537,1.1,2.0175993335414915
0.37,0.8122173167921068,1.09,2.1839404661290476,1.08,2.097039760609168
0.26,0.5617433182117572,0.64,1.6238126975632616,0.59,1.3787345977051173
0.27,0.6005889365506749,0.6,1.4213381090374029,0.61,1.4695220139538399
0.29,0.7148497051899096,0.58,1.3720146655281211,0.63,1.4678714060320355
0.3,0.7587869106393282,0.59,1.3565776904781497,0.65,1.4520970554979644
0.35,0.7017294652672371,0.6,1.2792042981336627,0.72,1.4569928904522091
0.41,0.6976873775321415,0.54,1.20955789569177,0.69,1.3535960336164636
0.45,0.7703468981143129,0.49,1.0683225783035437,0.68,1.293964232250426
0.3,0.611340636419152,0.49,1.0199524647271705,0.49,0.9265445744727279
0.41,0.7533762390570582,0.48,0.9896433394884944,0.56,1.0378688342809592
0.49,0.8586458683722452,0.51,0.9586922911398157,0.61,1.1272116307978999
0.51,0.8932406102942185,0.51,0.9691712590109807,0.64,1.1679214031947545
0.6,1.0636320469566207,0.47,0.892788164723697,0.66,1.224497423187954
0.66,1.0937840903778207,0.5,0.8932971498777985,0.67,1.2395421116140615
0.65,1.0576799462440747,0.53,0.9687542766279014,0.63,1.1604161566290159
0.29,0.5558685986722932,0.77,1.254124508503156,0.46,1.0290723487636324
0.33,0.6365151334819269,0.78,1.3071674983286834,0.51,1.12362148988227
0.36,0.6593538312222618,0.76,1.2722365576361412,0.53,1.1322187032191229
0.33,0.6674994798166929,0.78,1.2758835322547226,0.53,1.1322187032191229
0.44,0.7429126408395486,0.8,1.2949006435891814,0.55,1.07661084384791
0.51,0.8468002757856818,0.78,1.2438129710976271,0.56,1.0947071929899053
0.48,0.8584693919818558,0.76,1.1901956379375858,0.56,1.085440840479949
0.25,0.5573204290227127,0.62,0.9511290473150658,0.35,0.7833494518006403
0.3,0.611340636419152,0.59,0.8772661851433461,0.42,0.9231041177035296
0.33,0.6824643402827548,0.59,0.8656754238130706,0.45,0.94681816969503
0.34,0.6547418336160205,0.55,0.9031370691409835,0.49,0.9586922911398156
0.41,0.7925792188682582,0.52,0.8816880045536161,0.5,0.9795896894087645
0.41,0.7925792188682582,0.55,0.9987365756167877,0.54,1.0676132163840892
0.39,0.8396127053287695,0.56,1.0182178925788314,0.55,1.0859525446781408
0.33,0.8047209190618557,0.47,0.8698658900466594,0.43,0.9770601131181563
0.38,0.8137703743822469,0.48,0.9154123649917549,0.45,0.9987365756167877
0.34,0.7415517445863032,0.5,0.9898474527915803,0.46,0.9991915924305201
0.42,0.9231041177035297,0.49,0.9586922911398156,0.5,1.1849221088495243
0.42,0.9447355463436594,0.55,1.0187633620614691,0.5,1.1236664374387368
0.49,0.9691712590109806,0.52,1.019803902718557,0.47,1.1051303684693186
0.49,1.0492421507493352,0.5,0.9795896894087645,0.51,1.0963207522979723
0.29,0.7425726505966547,0.61,1.2704488986340237,0.35,0.8572330399888265
0.4,0.9101004495564368,0.61,1.3172898410192515,0.41,0.8887057892227213
0.48,1.0586822378825862,0.62,1.324058651696107,0.46,0.9257265778671891
0.5,1.1055415967851334,0.66,1.2888018082739103,0.46,0.869459369930301
0.55,1.1492202011394816,0.58,1.1649771316089073,0.49,0.8468002757856818
0.57,1.0941072648834331,0.65,1.2175069742400793,0.54,1.0192094381371668
0.53,0.9687542766279014,0.7,1.4177803109441924,0.57,1.017572869849892
0.25,0.5573204290227127,0.76,1.4779182738711987,0.52,0.9263810329350544
0.42,0.7808309482192478,0.74,1.411496805636921,0.57,0.94553709818304
0.54,0.8338786094831402,0.69,1.2846805207537166,0.63,1.0313764461812058
0.52,0.7585206228927039,0.7,1.3962431555767605,0.68,1.081338489693643
0.61,0.8633385983225443,0.76,1.5050084734148526,0.77,1.1534314198963196
0.69,0.9177816909936874,0.7,1.3142574813455419,0.87,1.284365975723415
0.76,0.9961542211541506,0.69,1.2447465362048369,0.94,1.462114146630754
0.55,0.9031370691409835,0.68,1.013843571700678,0.76,1.3190140180445316
0.66,1.0072464715974212,0.72,1.0452393278695806,0.84,1.48881350630818
0.73,1.0811049342167847,0.79,1.1127815725841386,1.0,1.5954480704349312
0.82,1.1753357568857257,0.81,1.1520293907586374,1.06,1.6006311886315978
0.77,1.108780383752319,0.88,1.2413742791801758,1.11,1.6990490507244564
0.8,1.2143918126978106,0.93,1.2573420739437182,1.14,1.7116357584769517
0.79,1.2001262559843568,0.97,1.266945742781243,1.17,1.8093751362938488
0.46,0.7709367252527501,1.18,1.6659392351924291,0.92,1.2845625753932775
0.67,1.06415423808029,1.15,1.6104143390551213,0.96,1.3402849086532447
0.83,1.310832875801804,1.13,1.5741279452061032,1.02,1.3852031904337638
0.89,1.4417651919389884,1.07,1.5059142664102023,1.11,1.5168747775967173
0.87,1.4747367510333784,1.09,1.5115381155457095,1.21,1.5524174696260022
0.83,1.4288159963813225,1.15,1.559428799855313,1.2,1.4425006345953821
0.94,1.361965306074092,1.19,1.7390058694959638,1.23,1.448475339134501
0.54,0.8338786094831402,1.25,1.9507833184532708,0.9,1.087114613009218
0.8,0.9744203145947593,1.31,2.008542363068906,1.0,1.1806521053804944
