,susceptible_mean,exposed_mean,mild_mean,severe_mean,recovered_mean,asymptomatic_mean,symptomatic_mean,susceptible_ci_lower,exposed_ci_lower,mild_ci_lower,severe_ci_lower,recovered_ci_lower,asymptomatic_ci_lower,symptomatic_ci_lower,susceptible_ci_upper,exposed_ci_upper,mild_ci_upper,severe_ci_upper,recovered_ci_upper,asymptomatic_ci_upper,symptomatic_ci_upper
0,217.36,0.0,0.0,0.0,0.0,0.0,0.0,204.475,0.0,0.0,0.0,0.0,0.0,0.0,232.0,0.0,0.0,0.0,0.0,0.0,0.0
1,219.44,0.0,0.0,0.0,0.0,0.0,0.0,195.0,0.0,0.0,0.0,0.0,0.0,0.0,239.52499999999998,0.0,0.0,0.0,0.0,0.0,0.0
2,218.41,0.0,0.0,0.0,0.0,0.0,0.0,192.425,0.0,0.0,0.0,0.0,0.0,0.0,240.52499999999998,0.0,0.0,0.0,0.0,0.0,0.0
3,220.11,0.0,0.0,0.0,0.0,0.0,0.0,196.95,0.0,0.0,0.0,0.0,0.0,0.0,246.0,0.0,0.0,0.0,0.0,0.0,0.0
4,222.39,0.0,0.0,0.0,0.0,0.0,0.0,195.325,0.0,0.0,0.0,0.0,0.0,0.0,247.575,0.0,0.0,0.0,0.0,0.0,0.0
5,224.8,0.0,0.0,0.0,0.0,0.0,0.0,198.95,0.0,0.0,0.0,0.0,0.0,0.0,249.52499999999998,0.0,0.0,0.0,0.0,0.0,0.0
6,225.9,0.0,0.0,0.0,0.0,0.0,0.0,195.475,0.0,0.0,0.0,0.0,0.0,0.0,250.0,0.0,0.0,0.0,0.0,0.0,0.0
7,225.37,0.0,0.0,0.0,0.0,0.0,0.0,199.0,0.0,0.0,0.0,0.0,0.0,0.0,250.0,0.0,0.0,0.0,0.0,0.0,0.0
8,227.97,0.0,0.0,0.0,0.0,0.0,0.0,203.95,0.0,0.0,0.0,0.0,0.0,0.0,260.04999999999995,0.0,0.0,0.0,0.0,0.0,0.0
9,228.39,0.0,0.0,0.0,0.0,0.0,0.0,197.9,0.0,0.0,0.0,0.0,0.0,0.0,264.15,0.0,0.0,0.0,0.0,0.0,0.0
10,227.98,0.0,0.0,0.0,0.0,0.0,0.0,199.95,0.0,0.0,0.0,0.0,0.0,0.0,260.575,0.0,0.0,0.0,0.0,0.0,0.0
11,227.4,0.0,0.0,0.0,0.0,0.0,0.0,200.475,0.0,0.0,0.0,0.0,0.0,0.0,255.04999999999998,0.0,0.0,0.0,0.0,0.0,0.0
12,227.52,0.0,0.0,0.0,0.0,0.0,0.0,201.425,0.0,0.0,0.0,0.0,0.0,0.0,258.19999999999993,0.0,0.0,0.0,0.0,0.0,0.0
13,228.02,0.0,0.0,0.0,0.0,0.0,0.0,203.375,0.0,0.0,0.0,0.0,0.0,0.0,258.15,0.0,0.0,0.0,0.0,0.0,0.0
14,228.28,0.0,0.0,0.0,0.0,0.0,0.0,200.0,0.0,0.0,0.0,0.0,0.0,0.0,259.575,0.0,0.0,0.0,0.0,0.0,0.0
15,229.65,0.0,0.0,0.0,0.0,0.0,0.0,204.475,0.0,0.0,0.0,0.0,0.0,0.0,259.0,0.0,0.0,0.0,0.0,0.0,0.0
16,229.82,0.0,0.0,0.0,0.0,0.0,0.0,204.425,0.0,0.0,0.0,0.0,0.0,0.0,259.0,0.0,0.0,0.0,0.0,0.0,0.0
17,230.27,0.0,0.0,0.0,0.0,0.0,0.0,206.0,0.0,0.0,0.0,0.0,0.0,0.0,254.0,0.0,0.0,0.0,0.0,0.0,0.0
18,229.69,0.0,0.0,0.0,0.0,0.0,0.0,207.475,0.0,0.0,0.0,0.0,0.0,0.0,252.575,0.0,0.0,0.0,0.0,0.0,0.0
19,231.12,0.0,0.0,0.0,0.0,0.0,0.0,205.475,0.0,0.0,0.0,0.0,0.0,0.0,261.0,0.0,0.0,0.0,0.0,0.0,0.0
20,232.8,0.0,0.0,0.0,0.0,0.0,0.0,207.95,0.0,0.0,0.0,0.0,0.0,0.0,263.575,0.0,0.0,0.0,0.0,0.0,0.0
21,234.42,0.0,0.0,0.0,0.0,0.0,0.0,209.425,0.0,0.0,0.0,0.0,0.0,0.0,266.62499999999994,0.0,0.0,0.0,0.0,0.0,0.0
22,235.05,0.0,0.0,0.0,0.0,0.0,0.0,209.425,0.0,0.0,0.0,0.0,0.0,0.0,262.04999999999995,0.0,0.0,0.0,0.0,0.0,0.0
23,234.37,0.0,0.0,0.0,0.0,0.0,0.0,209.425,0.0,0.0,0.0,0.0,0.0,0.0,266.09999999999997,0.0,0.0,0.0,0.0,0.0,0.0
24,234.45,0.0,0.0,0.0,0.0,0.0,0.0,206.8,0.0,0.0,0.0,0.0,0.0,0.0,264.04999999999995,0.0,0.0,0.0,0.0,0.0,0.0
25,234.04,0.0,0.0,0.0,0.0,0.0,0.0,206.375,0.0,0.0,0.0,0.0,0.0,0.0,263.19999999999993,0.0,0.0,0.0,0.0,0.0,0.0
26,233.97,0.0,0.0,0.0,0.0,0.0,0.0,200.0,0.0,0.0,0.0,0.0,0.0,0.0,264.04999999999995,0.0,0.0,0.0,0.0,0.0,0.0
27,234.24,0.0,0.0,0.0,0.0,0.0,0.0,202.95,0.0,0.0,0.0,0.0,0.0,0.0,264.0,0.0,0.0,0.0,0.0,0.0,0.0
28,233.37,0.0,0.0,0.0,0.0,0.0,0.0,208.0,0.0,0.0,0.0,0.0,0.0,0.0,259.04999999999995,0.0,0.0,0.0,0.0,0.0,0.0
29,233.69,0.0,0.0,0.0,0.0,0.0,0.0,208.0,0.0,0.0,0.0,0.0,0.0,0.0,260.525,0.0,0.0,0.0,0.0,0.0,0.0
30,236.29,0.0,0.0,0.0,0.0,0.0,0.0,204.95,0.0,0.0,0.0,0.0,0.0,0.0,264.0,0.0,0.0,0.0,0.0,0.0,0.0
31,237.34,0.0,0.0,0.0,0.0,0.0,0.0,208.425,0.0,0.0,0.0,0.0,0.0,0.0,263.575,0.0,0.0,0.0,0.0,0.0,0.0
32,238.09,0.0,0.0,0.0,0.0,0.0,0.0,210.0,0.0,0.0,0.0,0.0,0.0,0.0,263.575,0.0,0.0,0.0,0.0,0.0,0.0
33,236.44,0.0,0.0,0.0,0.0,0.0,0.0,206.425,0.0,0.0,0.0,0.0,0.0,0.0,263.04999999999995,0.0,0.0,0.0,0.0,0.0,0.0
34,236.08,0.0,0.0,0.0,0.0,0.0,0.0,207.475,0.0,0.0,0.0,0.0,0.0,0.0,260.04999999999995,0.0,0.0,0.0,0.0,0.0,0.0
35,235.24,0.0,0.0,0.0,0.0,0.0,0.0,206.0,0.0,0.0,0.0,0.0,0.0,0.0,264.575,0.0,0.0,0.0,0.0,0.0,0.0
36,235.21,0.0,0.0,0.0,0.0,0.0,0.0,203.475,0.0,0.0,0.0,0.0,0.0,0.0,265.525,0.0,0.0,0.0,0.0,0.0,0.0
37,234.75,0.0,0.0,0.0,0.0,0.0,0.0,208.475,0.0,0.0,0.0,0.0,0.0,0.0,266.09999999999997,0.0,0.0,0.0,0.0,0.0,0.0
38,234.83,0.0,0.0,0.0,0.0,0.0,0.0,206.425,0.0,0.0,0.0,0.0,0.0,0.0,258.525,0.0,0.0,0.0,0.0,0.0,0.0
39,234.84,0.0,0.0,0.0,0.0,0.0,0.0,204.475,0.0,0.0,0.0,0.0,0.0,0.0,259.62499999999994,0.0,0.0,0.0,0.0,0.0,0.0
40,233.73,0.0,0.0,0.0,0.0,0.0,0.0,210.0,0.0,0.0,0.0,0.0,0.0,0.0,260.09999999999997,0.0,0.0,0.0,0.0,0.0,0.0
41,233.25,0.0,0.0,0.0,0.0,0.0,0.0,208.95,0.0,0.0,0.0,0.0,0.0,0.0,257.575,0.0,0.0,0.0,0.0,0.0,0.0
42,232.8,0.0,0.0,0.0,0.0,0.0,0.0,207.0,0.0,0.0,0.0,0.0,0.0,0.0,261.04999999999995,0.0,0.0,0.0,0.0,0.0,0.0
43,233.21,0.0,0.0,0.0,0.0,0.0,0.0,203.95,0.0,0.0,0.0,0.0,0.0,0.0,265.09999999999997,0.0,0.0,0.0,0.0,0.0,0.0
44,233.31,0.0,0.0,0.0,0.0,0.0,0.0,204.95,0.0,0.0,0.0,0.0,0.0,0.0,260.0,0.0,0.0,0.0,0.0,0.0,0.0
45,232.9,0.0,0.0,0.0,0.0,0.0,0.0,204.475,0.0,0.0,0.0,0.0,0.0,0.0,258.575,0.0,0.0,0.0,0.0,0.0,0.0
46,234.15,0.0,0.0,0.0,0.0,0.0,0.0,208.475,0.0,0.0,0.0,0.0,0.0,0.0,261.525,0.0,0.0,0.0,0.0,0.0,0.0
47,233.51,0.0,0.0,0.0,0.0,0.0,0.0,209.475,0.0,0.0,0.0,0.0,0.0,0.0,262.525,0.0,0.0,0.0,0.0,0.0,0.0
48,234.26,0.0,0.0,0.0,0.0,0.0,0.0,204.95,0.0,0.0,0.0,0.0,0.0,0.0,268.62499999999994,0.0,0.0,0.0,0.0,0.0,0.0
49,234.22,0.0,0.0,0.0,0.0,0.0,0.0,205.95,0.0,0.0,0.0,0.0,0.0,0.0,262.525,0.0,0.0,0.0,0.0,0.0,0.0
50,234.28,0.0,0.0,0.0,0.0,0.0,0.0,201.475,0.0,0.0,0.0,0.0,0.0,0.0,267.575,0.0,0.0,0.0,0.0,0.0,0.0
51,233.1,0.0,0.0,0.0,0.0,0.0,0.0,203.475,0.0,0.0,0.0,0.0,0.0,0.0,259.525,0.0,0.0,0.0,0.0,0.0,0.0
52,233.11,0.0,0.0,0.0,0.0,0.0,0.0,207.475,0.0,0.0,0.0,0.0,0.0,0.0,263.0,0.0,0.0,0.0,0.0,0.0,0.0
