,Total_transmission,P-N_count,P-HC_count,N-P_count,N-HC_count,N-N_count,HC-P_count,HC-N_count,HC-HC_count,HCW_community_trans_count,Total_trans_non_covid_wards,Total_trans_covid_wards,Asympt_patient_admission_count,Exposed_patient_admission_count,Total_patients_admitted,Num_susceptible_patients,num_replacement_hcw,trans_counts_from_pre_symptomatic,trans_counts_from_symptomatic,trans_counts_from_assymptomatic,Trans_count_patients,P-N,P-HC,N-P,N-HC,N-N,HC-P,HC-N,HC-HC
0,583.0,175.0,58.0,184.0,19.0,45.0,76.0,22.0,4.0,130.0,556.0,27.0,0.0,4.0,9904.0,9742.0,372.0,482.0,7.0,94.0,260.0,30.01715265866209,9.948542024013722,31.56089193825043,3.2590051457975986,7.718696397941681,13.036020583190394,3.7735849056603774,0.6861063464837049
1,615.0,164.0,71.0,213.0,24.0,38.0,72.0,30.0,3.0,114.0,596.0,19.0,0.0,1.0,9777.0,9618.0,368.0,518.0,8.0,89.0,285.0,26.666666666666668,11.544715447154472,34.63414634146341,3.902439024390244,6.178861788617886,11.707317073170731,4.878048780487805,0.4878048780487805
2,615.0,167.0,62.0,213.0,20.0,54.0,70.0,26.0,3.0,111.0,591.0,24.0,0.0,5.0,10087.0,9924.0,375.0,526.0,13.0,76.0,283.0,27.15447154471545,10.08130081300813,34.63414634146341,3.252032520325203,8.78048780487805,11.382113821138212,4.227642276422764,0.4878048780487805
3,625.0,172.0,67.0,215.0,15.0,63.0,77.0,15.0,1.0,102.0,604.0,21.0,1.0,3.0,9933.0,9771.0,355.0,481.0,11.0,133.0,292.0,27.52,10.72,34.4,2.4,10.08,12.32,2.4,0.16
4,648.0,175.0,69.0,240.0,18.0,47.0,68.0,26.0,5.0,128.0,630.0,18.0,1.0,3.0,9992.0,9830.0,393.0,532.0,7.0,109.0,308.0,27.006172839506174,10.648148148148149,37.03703703703704,2.7777777777777777,7.253086419753086,10.493827160493828,4.012345679012346,0.7716049382716049
5,536.0,171.0,50.0,184.0,16.0,26.0,68.0,14.0,7.0,116.0,524.0,12.0,3.0,2.0,9839.0,9676.0,338.0,455.0,7.0,74.0,252.0,31.902985074626866,9.328358208955224,34.32835820895522,2.985074626865672,4.850746268656716,12.686567164179104,2.611940298507463,1.3059701492537314
6,647.0,195.0,60.0,226.0,22.0,53.0,74.0,13.0,4.0,108.0,627.0,20.0,3.0,4.0,9902.0,9737.0,385.0,539.0,7.0,101.0,300.0,30.139103554868626,9.273570324574962,34.93044822256569,3.400309119010819,8.191653786707883,11.437403400309119,2.009273570324575,0.6182380216383307
7,699.0,201.0,78.0,251.0,23.0,48.0,76.0,20.0,2.0,107.0,671.0,28.0,0.0,0.0,9972.0,9814.0,401.0,583.0,8.0,108.0,327.0,28.755364806866954,11.158798283261802,35.908440629470675,3.290414878397711,6.866952789699571,10.872675250357654,2.8612303290414878,0.2861230329041488
8,583.0,163.0,54.0,201.0,19.0,56.0,67.0,18.0,5.0,109.0,565.0,18.0,0.0,6.0,9974.0,9810.0,363.0,491.0,6.0,86.0,268.0,27.958833619210978,9.262435677530018,34.476843910806174,3.2590051457975986,9.60548885077187,11.492281303602057,3.0874785591766725,0.8576329331046312
9,553.0,162.0,49.0,195.0,18.0,54.0,52.0,21.0,2.0,110.0,533.0,20.0,1.0,2.0,9924.0,9763.0,336.0,458.0,5.0,90.0,247.0,29.29475587703436,8.860759493670885,35.2622061482821,3.2549728752260396,9.764918625678119,9.403254972875226,3.7974683544303796,0.3616636528028933
10,693.0,200.0,69.0,263.0,30.0,37.0,69.0,21.0,4.0,98.0,680.0,13.0,0.0,4.0,10009.0,9847.0,391.0,583.0,10.0,100.0,332.0,28.86002886002886,9.956709956709958,37.95093795093795,4.329004329004329,5.339105339105339,9.956709956709958,3.0303030303030303,0.5772005772005772
11,510.0,140.0,61.0,180.0,14.0,37.0,48.0,24.0,6.0,98.0,500.0,10.0,0.0,2.0,9964.0,9804.0,316.0,435.0,4.0,71.0,228.0,27.45098039215686,11.96078431372549,35.294117647058826,2.7450980392156863,7.254901960784314,9.411764705882353,4.705882352941177,1.1764705882352942
12,598.0,168.0,68.0,214.0,22.0,47.0,62.0,16.0,1.0,122.0,573.0,25.0,2.0,3.0,9953.0,9790.0,373.0,498.0,8.0,92.0,276.0,28.093645484949832,11.37123745819398,35.785953177257525,3.678929765886288,7.8595317725752505,10.367892976588628,2.6755852842809364,0.16722408026755853
13,569.0,175.0,49.0,198.0,25.0,52.0,52.0,13.0,5.0,107.0,551.0,18.0,1.0,4.0,9833.0,9670.0,370.0,505.0,8.0,56.0,250.0,30.755711775043938,8.611599297012303,34.797891036906854,4.393673110720562,9.13884007029877,9.13884007029877,2.2847100175746924,0.8787346221441125
14,630.0,184.0,70.0,217.0,19.0,50.0,68.0,20.0,2.0,96.0,617.0,13.0,1.0,6.0,9886.0,9721.0,364.0,539.0,3.0,88.0,285.0,29.206349206349206,11.11111111111111,34.44444444444444,3.015873015873016,7.936507936507937,10.793650793650794,3.1746031746031744,0.31746031746031744
15,661.0,184.0,75.0,236.0,29.0,38.0,73.0,21.0,5.0,111.0,642.0,19.0,0.0,2.0,10020.0,9860.0,376.0,534.0,10.0,117.0,309.0,27.83661119515885,11.346444780635402,35.703479576399396,4.387291981845689,5.748865355521937,11.043872919818456,3.177004538577912,0.75642965204236
16,620.0,176.0,61.0,208.0,19.0,50.0,79.0,20.0,7.0,103.0,608.0,12.0,0.0,4.0,9914.0,9752.0,355.0,517.0,5.0,98.0,287.0,28.387096774193548,9.838709677419354,33.54838709677419,3.064516129032258,8.064516129032258,12.741935483870968,3.225806451612903,1.1290322580645162
17,512.0,157.0,41.0,169.0,23.0,52.0,55.0,10.0,5.0,112.0,498.0,14.0,0.0,4.0,9870.0,9708.0,337.0,424.0,7.0,81.0,224.0,30.6640625,8.0078125,33.0078125,4.4921875,10.15625,10.7421875,1.953125,0.9765625
18,535.0,162.0,47.0,186.0,24.0,41.0,58.0,12.0,5.0,117.0,519.0,16.0,0.0,2.0,9757.0,9597.0,329.0,442.0,10.0,83.0,244.0,30.2803738317757,8.785046728971963,34.76635514018692,4.485981308411215,7.663551401869159,10.841121495327103,2.2429906542056073,0.9345794392523364
19,554.0,172.0,62.0,194.0,16.0,40.0,51.0,18.0,1.0,100.0,536.0,18.0,0.0,2.0,9879.0,9719.0,340.0,474.0,13.0,67.0,245.0,31.04693140794224,11.191335740072201,35.018050541516246,2.888086642599278,7.2202166064981945,9.205776173285198,3.2490974729241877,0.18050541516245489
20,615.0,182.0,60.0,216.0,24.0,45.0,63.0,22.0,3.0,109.0,597.0,18.0,0.0,0.0,9779.0,9621.0,360.0,479.0,7.0,129.0,279.0,29.59349593495935,9.75609756097561,35.1219512195122,3.902439024390244,7.317073170731708,10.24390243902439,3.5772357723577235,0.4878048780487805
