,total_prev,nosocomial_prev
0,0.0,0.0
1,0.0,0.0
2,0.0,0.0
3,0.0,0.0
4,0.0,0.0
5,0.0,0.0
6,0.0,0.0
7,0.0,0.0
8,0.0,0.0
9,0.0,0.0
10,0.0,0.0
11,0.0,0.0
12,0.0,0.0
13,0.0,0.0
14,0.0,0.0
15,0.0,0.0
16,0.0,0.0
17,0.0,0.0
18,0.0,0.0
19,0.0,0.0
20,0.0,0.0
21,0.0,0.0
22,0.0,0.0
23,0.0,0.0
24,0.0,0.0
25,0.0,0.0
26,0.0,0.0
27,0.0,0.0
28,0.0,0.0
29,0.0,0.0
30,0.0,0.0
31,0.0,0.0
32,0.0,0.0
33,0.0,0.0
34,0.0,0.0
35,0.0,0.0
36,0.0,0.0
37,0.0,0.0
38,0.0,0.0
39,0.0,0.0
40,0.0,0.0
41,0.0,0.0
42,0.0,0.0
43,0.0,0.0
44,0.0,0.0
45,0.0,0.0
46,0.0,0.0
47,0.0,0.0
48,0.0,0.0
49,0.0,0.0
50,0.0,0.0
51,0.0,0.0
52,0.0,0.0
53,0.0,0.0
54,0.0,0.0
55,0.0,0.0
56,0.0,0.0
57,0.0,0.0
58,0.0,0.0
59,0.004132231404958678,0.0
60,0.004098360655737705,0.0
61,0.004347826086956522,0.0
62,0.0041841004184100415,0.0
63,0.004310344827586207,0.0
64,0.004484304932735426,0.0
65,0.004545454545454545,0.0
66,0.004464285714285714,0.0
67,0.004807692307692308,0.0
68,0.004784688995215311,0.0
69,0.004608294930875576,0.0
70,0.004545454545454545,0.0
71,0.004629629629629629,0.0
72,0.004629629629629629,0.0
73,0.0043859649122807015,0.0
74,0.004149377593360996,0.0
75,0.008333333333333333,0.0
76,0.008130081300813009,0.0
77,0.023255813953488372,0.0
78,0.027559055118110236,0.0
79,0.043478260869565216,0.0
80,0.05952380952380952,0.003968253968253968
81,0.06172839506172839,0.00411522633744856
82,0.07818930041152264,0.00411522633744856
83,0.10416666666666667,0.004166666666666667
84,0.1125,0.004166666666666667
85,0.12749003984063745,0.00796812749003984
86,0.13768115942028986,0.007246376811594203
87,0.1423841059602649,0.0033112582781456954
88,0.16271186440677965,0.013559322033898305
89,0.19093851132686085,0.016181229773462782
90,0.19536423841059603,0.016556291390728478
91,0.20333333333333334,0.013333333333333334
92,0.2440677966101695,0.020338983050847456
93,0.24829931972789115,0.017006802721088437
94,0.272108843537415,0.017006802721088437
95,0.26174496644295303,0.020134228187919462
96,0.24579124579124578,0.016835016835016835
97,0.23776223776223776,0.017482517482517484
98,0.21993127147766323,0.013745704467353952
99,0.22635135135135134,0.013513513513513514
100,0.21548821548821548,0.013468013468013467
101,0.19865319865319866,0.006734006734006734
102,0.18151815181518152,0.006600660066006601
103,0.17532467532467533,0.006493506493506494
104,0.1838006230529595,0.009345794392523364
105,0.18791946308724833,0.010067114093959731
106,0.1830065359477124,0.00980392156862745
107,0.1762820512820513,0.009615384615384616
108,0.16720257234726688,0.00964630225080386
109,0.1617161716171617,0.009900990099009901
110,0.15333333333333332,0.013333333333333334
111,0.15771812080536912,0.013422818791946308
112,0.14285714285714285,0.010452961672473868
113,0.13945578231292516,0.017006802721088437
114,0.1284722222222222,0.013888888888888888
115,0.10726643598615918,0.010380622837370242
116,0.11702127659574468,0.024822695035460994
117,0.11702127659574468,0.024822695035460994
118,0.11764705882352941,0.02422145328719723
119,0.12371134020618557,0.027491408934707903
120,0.10211267605633803,0.02112676056338028
121,0.1070110701107011,0.02214022140221402
122,0.11507936507936507,0.031746031746031744
123,0.09448818897637795,0.027559055118110236
124,0.08076923076923077,0.026923076923076925
125,0.07894736842105263,0.03383458646616541
126,0.0683453237410072,0.025179856115107913
127,0.0528169014084507,0.014084507042253521
128,0.05415162454873646,0.018050541516245487
129,0.05970149253731343,0.018656716417910446
130,0.05791505791505792,0.015444015444015444
131,0.04814814814814815,0.014814814814814815
132,0.04797047970479705,0.014760147601476014
133,0.03717472118959108,0.007434944237918215
134,0.04263565891472868,0.011627906976744186
135,0.042801556420233464,0.011673151750972763
136,0.031007751937984496,0.007751937984496124
137,0.038314176245210725,0.011494252873563218
138,0.04081632653061224,0.012244897959183673
139,0.036585365853658534,0.008130081300813009
140,0.03829787234042553,0.00851063829787234
141,0.03292181069958848,0.00823045267489712
142,0.016877637130801686,0.0
143,0.016194331983805668,0.0
144,0.02145922746781116,0.0
145,0.017391304347826087,0.0
146,0.012875536480686695,0.0
147,0.012658227848101266,0.0
148,0.016877637130801686,0.0
149,0.016129032258064516,0.0
150,0.01639344262295082,0.0
151,0.016260162601626018,0.0
152,0.013043478260869565,0.0
153,0.00847457627118644,0.0
154,0.004405286343612335,0.0
155,0.00881057268722467,0.0
156,0.00975609756097561,0.0
157,0.009302325581395349,0.0
158,0.009174311926605505,0.0
159,0.004672897196261682,0.0
160,0.004651162790697674,0.0
161,0.004545454545454545,0.0
162,0.0045045045045045045,0.0
163,0.004081632653061225,0.0
164,0.004219409282700422,0.0
165,0.004347826086956522,0.0
166,0.0041841004184100415,0.0
167,0.0,0.0
168,0.0,0.0
169,0.0,0.0
170,0.0,0.0
171,0.0,0.0
172,0.004081632653061225,0.004081632653061225
173,0.004219409282700422,0.004219409282700422
174,0.0,0.0
175,0.003952569169960474,0.003952569169960474
176,0.012244897959183673,0.012244897959183673
177,0.008130081300813009,0.008130081300813009
178,0.00819672131147541,0.00819672131147541
179,0.004347826086956522,0.004347826086956522
180,0.0045871559633027525,0.0045871559633027525
181,0.004524886877828055,0.004524886877828055
182,0.004405286343612335,0.004405286343612335
183,0.004524886877828055,0.004524886877828055
184,0.004784688995215311,0.004784688995215311
185,0.009433962264150943,0.009433962264150943
186,0.009259259259259259,0.009259259259259259
187,0.009259259259259259,0.009259259259259259
188,0.009174311926605505,0.009174311926605505
189,0.008695652173913044,0.008695652173913044
190,0.008695652173913044,0.008695652173913044
191,0.00881057268722467,0.00881057268722467
192,0.008733624454148471,0.008733624454148471
193,0.008438818565400843,0.008438818565400843
194,0.008438818565400843,0.008438818565400843
195,0.00847457627118644,0.00847457627118644
196,0.008849557522123894,0.008849557522123894
197,0.009174311926605505,0.009174311926605505
198,0.004219409282700422,0.004219409282700422
199,0.0040650406504065045,0.0040650406504065045
200,0.003875968992248062,0.003875968992248062
201,0.0037313432835820895,0.0037313432835820895
202,0.0037735849056603774,0.0037735849056603774
203,0.0038910505836575876,0.0038910505836575876
204,0.007633587786259542,0.003816793893129771
205,0.007407407407407408,0.003703703703703704
206,0.007380073800738007,0.0036900369003690036
207,0.007326007326007326,0.003663003663003663
208,0.010869565217391304,0.007246376811594203
209,0.015503875968992248,0.011627906976744186
210,0.011673151750972763,0.007782101167315175
211,0.00796812749003984,0.00398406374501992
212,0.004,0.004
213,0.003968253968253968,0.003968253968253968
214,0.0038461538461538464,0.0038461538461538464
215,0.003937007874015748,0.003937007874015748
216,0.007905138339920948,0.003952569169960474
217,0.008064516129032258,0.0
218,0.008264462809917356,0.0
219,0.004166666666666667,0.0
220,0.004424778761061947,0.0
221,0.004784688995215311,0.0
222,0.004545454545454545,0.0
223,0.004273504273504274,0.0
224,0.004310344827586207,0.0
225,0.004273504273504274,0.0
226,0.0,0.0
227,0.0,0.0
228,0.0,0.0
229,0.0,0.0
230,0.0,0.0
231,0.0,0.0
232,0.0,0.0
233,0.0,0.0
234,0.0,0.0
235,0.0,0.0
236,0.0,0.0
237,0.0,0.0
238,0.0,0.0
