,transmission_time,incubation_time,infection_time,disease_state
0,10464,551,10080,State.EXPOSED
1,10584,664,10368,State.EXPOSED
2,11340,842,11232,State.EXPOSED
3,11592,359,11520,State.EXPOSED
4,11592,81,11088,State.EXPOSED
5,11742,154,11088,State.EXPOSED
6,11840,398,11664,State.EXPOSED
7,12024,484,11808,State.EXPOSED
8,13338,0,12575,State.SEVERE
9,13480,247,13248,State.EXPOSED
10,14272,0,13906,State.MILD
11,14673,82,14112,State.EXPOSED
12,15608,331,15120,State.EXPOSED
13,16264,150,15608,State.EXPOSED
14,16644,80,16272,State.EXPOSED
15,16768,730,16272,State.EXPOSED
16,17320,181,16768,State.EXPOSED
17,18000,,17424,State.ASYMPTOMATIC
18,25278,427,24912,State.EXPOSED
19,29560,,29232,State.ASYMPTOMATIC
20,29592,0,29263,State.MILD
21,29761,1274,29560,State.EXPOSED
22,33294,,33120,State.ASYMPTOMATIC
