,Daily_absent_hcw
0,0.0
1,0.0
2,0.0
3,0.0
4,0.0
5,0.0
6,0.0
7,0.0
8,0.0
9,0.0
10,0.0
11,0.0
12,0.0
13,0.0
14,0.0
15,0.0
16,0.0
17,0.0
18,0.0
19,0.0
20,0.0
21,0.0
22,0.0
23,0.0
24,0.0
25,0.0
26,0.0
27,0.0
28,0.0
29,0.0
30,0.0
31,0.0
32,0.0
33,0.0
34,0.0
35,0.0
36,0.0
37,0.0
38,0.0
39,0.0
40,0.0
41,0.0
42,0.0
43,0.0
44,0.0
45,0.0
46,0.0
47,0.0
48,0.0
49,0.0
50,0.0
51,0.0
52,0.0
53,0.0
54,0.0
55,0.0
56,0.0
57,0.0
58,0.0
59,0.0
60,0.0
61,0.0
62,0.0
63,0.0
64,0.0
65,0.0
66,1.0
67,1.0
68,1.0
69,1.0
70,1.0
71,2.0
72,4.0
73,3.0
74,3.0
75,3.0
76,3.0
77,4.0
78,4.0
79,2.0
80,3.0
81,6.0
82,6.0
83,10.0
84,10.0
85,9.0
86,10.0
87,11.0
88,9.0
89,10.0
90,9.0
91,14.0
92,16.0
93,20.0
94,21.0
95,27.0
96,31.0
97,31.0
98,28.0
99,28.0
100,26.0
101,25.0
102,20.0
103,15.0
104,13.0
105,11.0
106,10.0
107,9.0
108,8.0
109,6.0
110,8.0
111,8.0
112,9.0
113,12.0
114,11.0
115,11.0
116,15.0
117,13.0
118,12.0
119,10.0
120,7.0
121,7.0
122,8.0
123,4.0
124,5.0
125,5.0
126,5.0
127,4.0
128,3.0
129,2.0
130,2.0
131,1.0
132,1.0
133,2.0
134,2.0
135,2.0
136,1.0
137,2.0
138,2.0
139,3.0
140,3.0
141,3.0
142,4.0
143,4.0
144,3.0
145,3.0
146,2.0
147,2.0
148,2.0
149,2.0
150,3.0
151,3.0
152,3.0
153,3.0
154,2.0
155,2.0
156,5.0
157,4.0
158,4.0
159,4.0
160,4.0
161,4.0
162,4.0
163,0.0
164,0.0
165,0.0
166,0.0
167,0.0
168,0.0
169,0.0
170,0.0
171,0.0
172,1.0
173,1.0
174,1.0
175,1.0
176,1.0
177,1.0
178,1.0
179,1.0
180,2.0
181,2.0
182,2.0
183,2.0
184,2.0
185,2.0
186,1.0
187,0.0
188,0.0
189,0.0
190,0.0
191,0.0
192,0.0
193,0.0
194,0.0
195,0.0
196,0.0
197,0.0
198,0.0
199,0.0
200,0.0
201,0.0
202,1.0
203,1.0
204,1.0
205,1.0
206,1.0
207,1.0
208,1.0
209,0.0
210,0.0
211,2.0
212,2.0
213,2.0
214,2.0
215,2.0
216,2.0
217,2.0
218,0.0
219,0.0
220,0.0
221,0.0
222,0.0
223,0.0
224,0.0
225,0.0
226,0.0
227,0.0
228,0.0
229,0.0
230,0.0
231,0.0
232,1.0
233,1.0
234,1.0
235,1.0
236,1.0
237,1.0
238,1.0
