,Daily_absent_hcw
0,0.0
1,0.0
2,0.0
3,0.0
4,0.0
5,0.0
6,0.0
7,0.0
8,0.0
9,0.0
10,0.0
11,0.0
12,0.0
13,0.0
14,0.0
15,0.0
16,0.0
17,0.0
18,0.0
19,0.0
20,0.0
21,0.0
22,0.0
23,0.0
24,0.0
25,0.0
26,0.0
27,0.0
28,0.0
29,0.0
30,0.0
31,0.0
32,0.0
33,0.0
34,0.0
35,0.0
36,0.0
37,0.0
38,0.0
39,0.0
40,0.0
41,0.0
42,0.0
43,0.0
44,0.0
45,0.0
46,0.0
47,0.0
48,0.0
49,0.0
50,0.0
51,0.0
52,0.0
53,0.0
54,0.0
55,0.0
56,0.0
57,0.0
58,0.0
59,0.0
60,0.0
61,0.0
62,0.0
63,0.0
64,0.0
65,0.0
66,0.0
67,1.0
68,1.0
69,1.0
70,2.0
71,3.0
72,3.0
73,3.0
74,2.0
75,2.0
76,2.0
77,3.0
78,5.0
79,6.0
80,9.0
81,12.0
82,13.0
83,14.0
84,15.0
85,12.0
86,14.0
87,13.0
88,10.0
89,10.0
90,11.0
91,9.0
92,11.0
93,10.0
94,8.0
95,12.0
96,15.0
97,14.0
98,13.0
99,14.0
100,14.0
101,14.0
102,12.0
103,10.0
104,10.0
105,10.0
106,9.0
107,9.0
108,11.0
109,11.0
110,10.0
111,9.0
112,10.0
113,8.0
114,9.0
115,8.0
116,6.0
117,6.0
118,6.0
119,6.0
120,6.0
121,3.0
122,2.0
123,2.0
124,1.0
125,2.0
126,1.0
127,2.0
128,2.0
129,3.0
130,3.0
131,3.0
132,3.0
133,3.0
134,2.0
135,2.0
136,2.0
137,2.0
138,2.0
139,1.0
140,1.0
141,1.0
142,1.0
143,0.0
144,0.0
145,0.0
146,0.0
147,0.0
148,0.0
149,0.0
150,1.0
151,1.0
152,1.0
153,1.0
154,2.0
155,2.0
156,2.0
157,2.0
158,3.0
159,3.0
160,3.0
161,2.0
162,2.0
163,2.0
164,1.0
165,0.0
166,0.0
167,0.0
168,0.0
169,0.0
170,0.0
171,0.0
172,0.0
173,0.0
174,0.0
175,1.0
176,1.0
177,1.0
178,1.0
179,1.0
180,1.0
181,1.0
182,0.0
183,1.0
184,1.0
185,2.0
186,2.0
187,2.0
188,2.0
189,2.0
190,1.0
191,1.0
192,0.0
193,1.0
194,1.0
195,2.0
196,2.0
197,2.0
198,3.0
199,3.0
200,2.0
201,2.0
202,1.0
203,1.0
204,1.0
205,0.0
206,0.0
207,1.0
208,1.0
209,2.0
210,2.0
211,2.0
212,2.0
213,2.0
214,1.0
215,2.0
216,2.0
217,2.0
218,2.0
219,2.0
220,2.0
221,2.0
222,1.0
223,0.0
224,0.0
225,0.0
226,0.0
227,0.0
228,1.0
229,1.0
230,1.0
231,1.0
232,2.0
233,2.0
234,2.0
235,1.0
236,2.0
237,3.0
238,3.0
