,transmission_time,incubation_time,infection_time,disease_state
0,10404,518,10080,State.EXPOSED
1,10802,861,10512,State.EXPOSED
2,10818,,10512,State.ASYMPTOMATIC
3,10854,491,10656,State.EXPOSED
4,11298,698,10944,State.EXPOSED
5,11346,833,10944,State.EXPOSED
6,11592,378,11376,State.EXPOSED
7,11794,411,11520,State.EXPOSED
8,11825,727,11520,State.EXPOSED
9,11984,0,11629,State.MILD
10,12084,121,11520,State.EXPOSED
11,12462,483,12384,State.EXPOSED
12,12560,0,12255,State.MILD
13,13134,419,12672,State.EXPOSED
14,13370,0,12620,State.MILD
15,13371,271,12960,State.EXPOSED
16,14312,,13968,State.ASYMPTOMATIC
17,14668,0,14175,State.SEVERE
18,14862,,14400,State.ASYMPTOMATIC
19,14994,141,14688,State.EXPOSED
20,15001,986,14862,State.EXPOSED
21,15258,1303,15120,State.EXPOSED
22,15522,1039,15120,State.EXPOSED
23,15654,275,15258,State.EXPOSED
24,15804,655,15522,State.EXPOSED
25,16104,327,15654,State.EXPOSED
26,18688,388,18432,State.EXPOSED
27,21888,620,21456,State.EXPOSED
28,22321,571,21888,State.EXPOSED
29,25800,71,25200,State.EXPOSED
