,num_contacts_traced,num_positive_contacts,contact_tracing_time,num_sympt_patients_traced,hcw_time_of_infection,hcw_current_ward,num_sympt_hcws_traced,day,sim,prevalence,n_total,n_pos,pos_rate
0,12,0,91.20833333333331,4.0,89.0,18.0,1.0,91.0,0.0,0.25,1182.0,146.0,0.0
1,11,0,109.04861111111111,0.0,102.0,12.0,0.0,109.0,0.0,0.2013888888888889,1180.0,108.0,0.0
2,7,1,90.02777777777777,1.0,87.0,24.0,0.0,90.0,0.0,0.2340425531914893,1182.0,136.0,14.285714285714285
3,14,0,114.15972222222224,1.0,111.20833333333331,24.0,1.0,114.0,0.0,0.1503496503496503,1170.0,75.0,0.0
4,13,1,86.53472222222223,0.0,80.25,10.0,1.0,86.0,0.0,0.1608391608391608,1170.0,114.0,7.6923076923076925
5,4,0,83.70833333333333,1.0,77.70833333333333,6.0,2.0,83.0,0.0,0.1226053639846743,1146.0,94.0,0.0
6,8,0,88.53472222222223,3.0,84.0,5.0,0.0,88.0,0.0,0.1959459459459459,1193.0,128.0,0.0
7,6,0,95.93055555555556,1.0,92.85416666666669,24.0,0.0,95.0,0.0,0.2826086956521739,1218.0,158.0,0.0
8,13,1,83.13194444444444,1.0,79.0,18.0,0.0,83.0,0.0,0.1226053639846743,1137.0,93.0,7.6923076923076925
9,11,1,112.90972222222224,0.0,109.02083333333331,8.0,1.0,112.0,0.0,0.1672240802675585,1185.0,84.0,9.090909090909092
10,9,1,97.13194444444444,3.0,92.125,8.0,2.0,97.0,0.0,0.255591054313099,1210.0,150.0,11.11111111111111
11,13,0,123.95833333333331,0.0,117.0,12.0,0.0,123.0,0.0,0.0726643598615917,1159.0,38.0,0.0
12,12,0,156.61111111111111,0.0,151.0,15.0,0.0,156.0,0.0,0.0134529147982062,1094.0,6.0,0.0
13,12,1,88.63194444444444,1.0,84.35416666666667,11.0,1.0,88.0,0.0,0.1959459459459459,1189.0,127.0,8.333333333333332
14,13,1,99.45833333333331,4.0,92.0,5.0,0.0,99.0,0.0,0.25,1215.0,152.0,7.6923076923076925
15,6,0,98.00694444444444,0.0,90.00694444444444,24.0,3.0,98.0,0.0,0.2403846153846154,1212.0,147.0,0.0
16,9,0,119.47222222222224,5.0,118.0,3.0,0.0,119.0,0.0,0.1003344481605351,1180.0,51.0,0.0
17,12,0,125.29166666666669,4.0,115.0,2.0,0.0,125.0,0.0,0.0659340659340659,1145.0,34.0,0.0
18,14,0,150.0625,0.0,148.0,17.0,0.0,150.0,0.0,0.0217391304347826,1099.0,10.0,0.0
19,8,0,150.90972222222223,0.0,145.0,8.0,0.0,150.0,0.0,0.0217391304347826,1105.0,10.0,0.0
20,13,0,113.50694444444444,0.0,106.5,13.0,1.0,113.0,0.0,0.1548821548821548,1183.0,79.0,0.0
21,11,1,138.67361111111111,1.0,130.6875,14.0,0.0,138.0,0.0,0.0701754385964912,1103.0,36.0,9.090909090909092
22,7,0,108.31944444444444,16.0,104.0,7.0,0.0,108.0,0.0,0.2167832167832167,1180.0,110.0,0.0
23,7,0,91.75,11.0,83.0,4.0,0.0,91.0,0.0,0.25,1187.0,146.0,0.0
24,8,0,220.57638888888889,1.0,214.52777777777777,4.0,0.0,220.0,0.0,0.0086580086580086,1103.0,2.0,0.0
25,8,0,90.90277777777776,0.0,86.45833333333333,25.0,1.0,90.0,0.0,0.2340425531914893,1181.0,137.0,0.0
26,10,2,133.00694444444446,1.0,128.625,11.0,1.0,133.0,0.0,0.0630252100840336,1112.0,34.0,20.0
27,17,0,72.43055555555556,0.0,67.0,17.0,0.0,72.0,0.0,0.0133333333333333,1078.0,18.0,0.0
28,5,0,103.04861111111111,2.0,98.04166666666669,8.0,1.0,103.0,0.0,0.2075471698113207,1224.0,132.0,0.0
29,10,0,104.10416666666669,3.0,98.79166666666669,25.0,1.0,104.0,0.0,0.2078313253012048,1230.0,124.0,0.0
30,10,1,91.59722222222224,3.0,85.34027777777777,18.0,1.0,91.0,0.0,0.25,1184.0,145.0,10.0
31,13,1,102.96527777777776,2.0,97.67361111111111,13.0,3.0,102.0,0.0,0.2218844984802431,1221.0,139.0,7.6923076923076925
32,8,0,128.13194444444446,0.0,121.91666666666669,27.0,1.0,128.0,0.0,0.0674157303370786,1144.0,37.0,0.0
33,13,1,189.75694444444449,3.0,185.86111111111111,17.0,1.0,189.0,0.0,0.032258064516129,1115.0,16.0,7.6923076923076925
34,5,1,107.38194444444444,2.0,103.0,18.0,0.0,107.0,0.0,0.2152317880794702,1199.0,111.0,20.0
35,6,0,120.10416666666669,9.0,117.0,2.0,0.0,120.0,0.0,0.0968858131487889,1171.0,46.0,0.0
36,7,0,100.64583333333331,12.0,94.33333333333331,2.0,0.0,100.0,0.0,0.246875,1220.0,148.0,0.0
37,5,0,99.36805555555556,3.0,92.0,7.0,0.0,99.0,0.0,0.25,1223.0,153.0,0.0
38,10,1,100.375,0.0,95.68055555555556,28.0,1.0,100.0,0.0,0.246875,1217.0,147.0,10.0
39,10,1,118.66666666666669,4.0,112.70833333333331,1.0,0.0,118.0,0.0,0.1091549295774647,1166.0,51.0,10.0
40,7,1,100.19444444444444,0.0,97.66666666666669,16.0,1.0,100.0,0.0,0.246875,1220.0,147.0,14.285714285714285
41,10,2,79.52777777777777,1.0,73.0,6.0,0.0,79.0,0.0,0.0669291338582677,1122.0,62.0,20.0
42,8,1,85.46527777777777,0.0,83.0,8.0,0.0,85.0,0.0,0.1529411764705882,1144.0,108.0,12.5
43,12,0,85.43055555555556,1.0,82.0,20.0,0.0,85.0,0.0,0.1529411764705882,1140.0,109.0,0.0
44,12,3,125.27083333333331,0.0,119.0,13.0,0.0,125.0,0.0,0.0659340659340659,1145.0,31.0,25.0
45,9,0,114.84027777777776,0.0,110.0,23.0,0.0,114.0,0.0,0.1503496503496503,1175.0,75.0,0.0
46,6,0,103.55555555555556,10.0,97.0,1.0,0.0,103.0,0.0,0.2075471698113207,1223.0,132.0,0.0
47,10,0,106.71527777777776,3.0,104.0,6.0,0.0,106.0,0.0,0.2182410423452769,1201.0,118.0,0.0
48,13,2,89.40972222222223,0.0,80.0,10.0,0.0,89.0,0.0,0.2222222222222222,1190.0,135.0,15.384615384615385
49,5,1,137.64583333333334,2.0,127.17361111111111,10.0,0.0,137.0,0.0,0.0686695278969957,1112.0,36.0,20.0
50,6,0,97.85416666666669,9.0,94.75,2.0,1.0,97.0,0.0,0.255591054313099,1213.0,151.0,0.0
51,15,0,87.96527777777777,1.0,84.0,20.0,0.0,87.0,0.0,0.1741935483870967,1196.0,123.0,0.0
52,13,0,82.21527777777777,1.0,78.16666666666667,11.0,1.0,82.0,0.0,0.1075697211155378,1124.0,82.0,0.0
54,6,0,127.83333333333331,0.0,119.70833333333331,1.0,1.0,127.0,0.0,0.0697674418604651,1136.0,35.0,0.0
55,6,0,97.49305555555556,10.0,93.79166666666669,2.0,1.0,97.0,0.0,0.255591054313099,1213.0,151.0,0.0
56,11,1,115.54166666666669,1.0,109.61805555555556,24.0,2.0,115.0,0.0,0.1428571428571428,1174.0,70.0,9.090909090909092
57,5,0,81.4375,2.0,78.0,2.0,0.0,81.0,0.0,0.0830039525691699,1132.0,73.0,0.0
58,3,0,105.29861111111111,9.0,100.0,3.0,0.0,105.0,0.0,0.2154340836012861,1215.0,119.0,0.0
59,8,0,93.85416666666669,1.0,91.0,6.0,0.0,93.0,0.0,0.2702702702702703,1197.0,156.0,0.0
60,7,0,89.84027777777777,6.0,85.0,4.0,0.0,89.0,0.0,0.2222222222222222,1196.0,137.0,0.0
61,15,2,110.77083333333331,0.0,107.0,24.0,0.0,110.0,0.0,0.1743421052631578,1188.0,93.0,13.333333333333334
62,9,0,142.09027777777777,0.0,139.0,13.0,0.0,142.0,0.0,0.0234375,1138.0,22.0,0.0
63,14,0,116.1875,3.0,111.41666666666669,24.0,1.0,116.0,0.0,0.1345454545454545,1156.0,62.0,0.0
64,13,1,108.70138888888889,1.0,100.38888888888889,13.0,0.0,108.0,0.0,0.2167832167832167,1174.0,109.0,7.6923076923076925
65,12,0,99.25,0.0,92.08333333333331,19.0,0.0,99.0,0.0,0.25,1216.0,153.0,0.0
66,6,0,93.77083333333331,5.0,90.0,8.0,0.0,93.0,0.0,0.2702702702702703,1199.0,156.0,0.0
67,7,1,89.79166666666667,1.0,87.0,3.0,0.0,89.0,0.0,0.2222222222222222,1196.0,136.0,14.285714285714285
68,14,0,107.5625,1.0,100.22222222222224,13.0,0.0,107.0,0.0,0.2152317880794702,1190.0,112.0,0.0
69,7,0,91.97222222222224,5.0,86.5,2.0,0.0,91.0,0.0,0.25,1187.0,146.0,0.0
70,5,0,80.47916666666667,2.0,77.0,5.0,0.0,80.0,0.0,0.0714285714285714,1142.0,71.0,0.0
71,5,0,92.125,5.0,87.16666666666667,8.0,1.0,92.0,0.0,0.2598684210526316,1206.0,152.0,0.0
72,7,0,82.25,0.0,78.0,3.0,1.0,82.0,0.0,0.1075697211155378,1130.0,82.0,0.0
73,10,0,90.97222222222224,0.0,84.0,25.0,1.0,90.0,0.0,0.2340425531914893,1179.0,137.0,0.0
74,13,1,86.61111111111111,1.0,80.0,11.0,0.0,86.0,0.0,0.1608391608391608,1170.0,114.0,7.6923076923076925
75,9,1,93.02777777777776,2.0,88.66666666666667,13.0,0.0,93.0,0.0,0.2702702702702703,1196.0,155.0,11.11111111111111
76,7,0,98.06944444444444,0.0,94.0,9.0,0.0,98.0,0.0,0.2403846153846154,1211.0,147.0,0.0
77,13,3,109.36111111111111,4.0,102.61111111111111,25.0,0.0,109.0,0.0,0.2013888888888889,1178.0,105.0,23.076923076923077
78,10,0,118.95138888888889,0.0,115.0,20.0,0.0,118.0,0.0,0.1091549295774647,1166.0,52.0,0.0
79,11,3,191.15972222222223,2.0,189.0625,17.0,0.0,191.0,0.0,0.0204918032786885,1118.0,11.0,27.27272727272727
80,6,0,98.36111111111111,6.0,94.0,5.0,0.0,98.0,0.0,0.2403846153846154,1212.0,147.0,0.0
81,6,0,151.125,3.0,146.125,4.0,1.0,151.0,0.0,0.0213675213675213,1112.0,10.0,0.0
82,13,2,110.09027777777776,0.0,103.91666666666669,13.0,0.0,110.0,0.0,0.1743421052631578,1190.0,93.0,15.384615384615385
83,8,0,97.75694444444444,12.0,94.0625,1.0,1.0,97.0,0.0,0.255591054313099,1211.0,151.0,0.0
84,11,0,76.77777777777777,1.0,71.34722222222223,11.0,0.0,76.0,0.0,0.0271493212669683,1084.0,33.0,0.0
85,11,0,113.17361111111111,1.0,109.00694444444444,25.0,2.0,113.0,0.0,0.1548821548821548,1185.0,79.0,0.0
86,6,0,85.36805555555556,1.0,81.0,9.0,0.0,85.0,0.0,0.1529411764705882,1146.0,109.0,0.0
87,8,0,103.46527777777776,3.0,97.0,25.0,1.0,103.0,0.0,0.2075471698113207,1221.0,132.0,0.0
88,14,2,132.23611111111111,1.0,126.34027777777776,11.0,1.0,132.0,0.0,0.0646551724137931,1101.0,31.0,14.285714285714285
89,9,1,140.27777777777777,1.0,136.77777777777777,10.0,1.0,140.0,0.0,0.0534979423868312,1121.0,29.0,11.11111111111111
90,6,0,101.32638888888889,2.0,93.0,7.0,0.0,101.0,0.0,0.2317073170731707,1228.0,144.0,0.0
91,8,1,136.16666666666666,1.0,129.39583333333334,14.0,0.0,136.0,0.0,0.0635593220338983,1111.0,36.0,12.5
92,7,0,86.625,2.0,80.0,5.0,0.0,86.0,0.0,0.1608391608391608,1176.0,115.0,0.0
93,7,1,88.34027777777777,3.0,85.0,4.0,0.0,88.0,0.0,0.1959459459459459,1194.0,127.0,14.285714285714285
94,5,0,98.74305555555556,14.0,94.0,4.0,0.0,98.0,0.0,0.2403846153846154,1213.0,147.0,0.0
95,5,0,92.90277777777776,3.0,87.0,6.0,0.0,92.0,0.0,0.2598684210526316,1206.0,152.0,0.0
96,10,0,105.41666666666669,1.0,96.77777777777776,24.0,0.0,105.0,0.0,0.2154340836012861,1208.0,119.0,0.0
97,14,1,142.70833333333334,1.0,135.95138888888889,14.0,1.0,142.0,0.0,0.0234375,1133.0,21.0,7.142857142857142
98,9,0,97.71527777777776,5.0,94.0,7.0,0.0,97.0,0.0,0.255591054313099,1210.0,151.0,0.0
99,13,1,82.21527777777777,1.0,79.0,26.0,0.0,82.0,0.0,0.1075697211155378,1124.0,81.0,7.6923076923076925
100,10,0,104.91666666666669,0.0,99.91666666666669,9.0,1.0,104.0,0.0,0.2078313253012048,1230.0,124.0,0.0
101,5,0,99.34027777777776,14.0,95.0,4.0,0.0,99.0,0.0,0.25,1223.0,153.0,0.0
102,7,0,96.54861111111111,3.0,89.55555555555556,18.0,1.0,96.0,0.0,0.2681388012618296,1211.0,154.0,0.0
103,16,3,104.79861111111111,1.0,99.0,20.0,1.0,104.0,0.0,0.2078313253012048,1224.0,121.0,18.75
104,3,0,149.36111111111111,0.0,144.0,3.0,0.0,149.0,0.0,0.0230414746543778,1095.0,9.0,0.0
105,9,0,102.47222222222224,2.0,96.0,5.0,1.0,102.0,0.0,0.2218844984802431,1225.0,140.0,0.0
106,8,0,190.77083333333331,2.0,185.84722222222223,17.0,1.0,190.0,0.0,0.0211864406779661,1111.0,14.0,0.0
107,14,0,94.08333333333331,0.0,90.0,25.0,0.0,94.0,0.0,0.2870967741935484,1202.0,161.0,0.0
108,7,0,137.63888888888889,2.0,132.95833333333334,10.0,2.0,137.0,0.0,0.0686695278969957,1110.0,37.0,0.0
109,5,1,85.89583333333333,2.0,84.55555555555556,7.0,0.0,85.0,0.0,0.1529411764705882,1147.0,108.0,20.0
110,9,0,80.25,0.0,76.0,3.0,0.0,80.0,0.0,0.0714285714285714,1138.0,71.0,0.0
111,8,0,213.92361111111111,1.0,210.0,16.0,0.0,213.0,0.0,0.0126582278481012,1109.0,3.0,0.0
112,6,0,90.42361111111111,2.0,88.0,8.0,0.0,90.0,0.0,0.2340425531914893,1183.0,137.0,0.0
113,11,1,79.22916666666667,0.0,76.0,3.0,0.0,79.0,0.0,0.0669291338582677,1121.0,63.0,9.090909090909092
114,5,1,81.70833333333333,1.0,77.0,6.0,2.0,81.0,0.0,0.0830039525691699,1132.0,72.0,20.0
