,n_contacts_traced,n_pos_contacts,positivity_rate
0,1644.0,96.0,5.839416058394161
1,1464.0,113.0,7.718579234972678
2,1749.0,117.0,6.689536878216123
3,1441.0,74.0,5.135322692574601
4,1464.0,87.0,5.942622950819672
5,1566.0,99.0,6.32183908045977
6,1570.0,84.0,5.350318471337579
7,1473.0,76.0,5.159538357094365
8,1638.0,88.0,5.372405372405372
9,1314.0,103.0,7.838660578386606
10,1701.0,83.0,4.879482657260435
11,1831.0,117.0,6.38995084653195
12,1504.0,85.0,5.651595744680851
13,1850.0,101.0,5.45945945945946
14,1308.0,66.0,5.045871559633028
15,1173.0,59.0,5.029838022165388
16,1305.0,62.0,4.75095785440613
17,1421.0,94.0,6.615059817030261
18,1171.0,73.0,6.23398804440649
19,1697.0,120.0,7.071302298173247
20,1688.0,103.0,6.101895734597156
21,1863.0,99.0,5.314009661835748
22,1620.0,96.0,5.925925925925926
23,1457.0,92.0,6.314344543582704
24,1541.0,96.0,6.229720960415315
25,1501.0,101.0,6.7288474350433045
26,1652.0,91.0,5.508474576271187
27,1279.0,83.0,6.489444878811572
28,1629.0,71.0,4.358502148557397
29,1432.0,73.0,5.097765363128492
30,1788.0,95.0,5.313199105145414
31,1631.0,114.0,6.989576946658492
32,1259.0,67.0,5.321683876092137
33,1350.0,78.0,5.777777777777778
34,1731.0,101.0,5.834777585210861
35,1565.0,90.0,5.7507987220447285
36,1187.0,73.0,6.149957877000842
37,1782.0,97.0,5.4433221099887765
38,1495.0,70.0,4.682274247491639
39,1423.0,82.0,5.762473647224175
40,1451.0,78.0,5.375603032391454
41,1183.0,61.0,5.156382079459003
42,1664.0,65.0,3.90625
43,1659.0,104.0,6.268836648583484
44,1686.0,81.0,4.804270462633452
45,1254.0,60.0,4.784688995215311
46,1702.0,136.0,7.990599294947121
47,1596.0,97.0,6.0776942355889725
48,1544.0,97.0,6.282383419689119
49,1722.0,74.0,4.29732868757259
50,1754.0,102.0,5.815279361459521
51,1892.0,108.0,5.708245243128964
52,1501.0,70.0,4.663557628247835
53,1633.0,107.0,6.552357624004899
54,1359.0,54.0,3.9735099337748343
55,1824.0,102.0,5.592105263157895
56,1395.0,89.0,6.379928315412187
57,1621.0,97.0,5.983960518198643
58,1313.0,73.0,5.55978674790556
59,1558.0,112.0,7.188703465982028
60,1801.0,103.0,5.719044975013881
61,1554.0,67.0,4.311454311454312
62,1128.0,61.0,5.407801418439717
63,1352.0,88.0,6.508875739644971
64,1495.0,79.0,5.2842809364548495
65,1761.0,86.0,4.88358886996025
66,1868.0,124.0,6.638115631691649
67,1601.0,94.0,5.871330418488444
68,1396.0,62.0,4.441260744985673
69,2063.0,117.0,5.671352399418323
70,1680.0,120.0,7.142857142857143
71,1563.0,95.0,6.078055022392834
72,1710.0,76.0,4.444444444444445
73,1354.0,71.0,5.2437223042836045
74,1651.0,100.0,6.0569351907934585
75,2056.0,125.0,6.07976653696498
76,1515.0,73.0,4.818481848184819
77,1632.0,97.0,5.943627450980392
78,1438.0,68.0,4.728789986091794
79,1386.0,86.0,6.204906204906205
80,1382.0,77.0,5.571635311143271
81,2033.0,128.0,6.296114117068372
82,1895.0,140.0,7.387862796833773
83,1855.0,119.0,6.415094339622642
84,1774.0,90.0,5.0732807215332585
85,1730.0,138.0,7.976878612716763
86,1601.0,95.0,5.933791380387258
87,1313.0,51.0,3.8842345773038844
88,1269.0,56.0,4.412923561859732
89,1542.0,104.0,6.744487678339818
90,1586.0,88.0,5.548549810844893
91,1306.0,73.0,5.5895865237366005
92,1353.0,64.0,4.730229120473023
93,1747.0,81.0,4.636519748139668
94,1647.0,104.0,6.314511232544019
95,1495.0,73.0,4.882943143812709
96,1463.0,81.0,5.536568694463432
97,1693.0,99.0,5.847607796810395
98,1706.0,87.0,5.0996483001172335
99,1642.0,85.0,5.176613885505481
