,mean,ci_lower,ci_upper
0,0.0,0.0,0.0
1,0.0,0.0,0.0
2,0.0,0.0,0.0
3,0.0,0.0,0.0
4,0.0,0.0,0.0
5,0.0,0.0,0.0
6,0.0,0.0,0.0
7,0.0,0.0,0.0
8,0.0,0.0,0.0
9,0.0,0.0,0.0
10,0.0,0.0,0.0
11,0.0,0.0,0.0
12,0.0,0.0,0.0
13,0.0,0.0,0.0
14,0.0,0.0,0.0
15,0.0,0.0,0.0
16,0.0,0.0,0.0
17,0.0,0.0,0.0
18,0.0,0.0,0.0
19,0.0,0.0,0.0
20,0.0,0.0,0.0
21,0.0,0.0,0.0
22,0.0,0.0,0.0
23,0.0,0.0,0.0
24,0.0,0.0,0.0
25,0.0,0.0,0.0
26,0.0,0.0,0.0
27,0.0,0.0,0.0
28,0.0,0.0,0.0
29,0.0,0.0,0.0
30,0.0,0.0,0.0
31,0.0,0.0,0.0
32,0.0,0.0,0.0
33,0.0,0.0,0.0
34,0.0,0.0,0.0
35,0.0,0.0,0.0
36,0.0,0.0,0.0
37,0.0,0.0,0.0
38,0.0,0.0,0.0
39,0.0,0.0,0.0
40,0.0,0.0,0.0
41,0.0,0.0,0.0
42,0.0,0.0,0.0
43,0.0,0.0,0.0
44,0.0,0.0,0.0
45,0.0,0.0,0.0
46,0.0,0.0,0.0
47,0.0,0.0,0.0
48,0.0,0.0,0.0
49,0.0,0.0,0.0
50,0.0,0.0,0.0
51,0.0,0.0,0.0
52,0.0,0.0,0.0
53,0.0,0.0,0.0
54,0.0,0.0,0.0
55,0.0,0.0,0.0
56,0.0,0.0,0.0
57,0.0,0.0,0.0
58,0.0,0.0,0.0
59,0.02,0.0,0.009499999999999887
60,0.1,0.0,1.0
61,0.12,0.0,1.0
62,0.18,0.0,2.0
63,0.27,0.0,2.0
64,0.38,0.0,2.4749999999999943
65,0.51,0.0,3.4749999999999943
66,0.67,0.0,4.474999999999994
67,1.07,0.0,5.0
68,1.56,0.0,5.474999999999994
69,2.21,0.0,7.949999999999989
70,2.86,0.0,10.474999999999994
71,3.48,0.0,13.0
72,4.24,0.0,14.424999999999983
73,5.1,0.0,16.899999999999977
74,6.25,0.0,18.799999999999955
75,7.37,0.0,20.799999999999955
76,8.92,0.0,24.32499999999996
77,10.47,1.0,27.899999999999977
78,12.25,2.0,34.474999999999994
79,13.97,2.5,36.89999999999998
80,16.14,4.5,38.0
81,18.38,7.0,39.94999999999999
82,20.6,7.5,43.42499999999998
83,22.82,10.0,46.474999999999994
84,25.38,11.0,47.89999999999998
85,27.68,13.0,50.42499999999998
86,29.46,12.5,53.37499999999997
87,32.09,14.0,54.474999999999994
88,34.21,14.5,58.0
89,35.84,15.5,57.474999999999994
90,38.29,17.0,56.94999999999999
91,39.47,18.5,59.474999999999994
92,40.3,18.5,61.42499999999998
93,40.71,17.5,62.474999999999994
94,40.61,20.5,64.42499999999998
95,40.9,20.5,65.475
96,40.1,18.5,63.0
97,39.5,17.0,62.0
98,38.22,14.5,62.474999999999994
99,36.91,14.0,61.42499999999998
100,35.72,12.5,59.474999999999994
101,34.37,12.5,55.474999999999994
102,32.88,12.5,53.94999999999999
103,31.4,12.5,52.474999999999994
104,29.35,11.5,52.42499999999998
105,27.93,10.5,50.32499999999996
106,26.47,8.5,48.94999999999999
107,25.15,7.0,49.37499999999997
108,24.25,6.5,48.799999999999955
109,23.31,6.5,47.89999999999998
110,22.28,5.5,45.474999999999994
111,21.32,5.5,43.474999999999994
112,20.49,4.0,42.474999999999994
113,19.89,4.0,40.94999999999999
114,18.88,3.5,38.474999999999994
115,17.88,3.5,37.42499999999998
116,16.9,3.0,35.474999999999994
117,15.76,3.0,34.0
118,14.88,2.5,31.0
119,13.97,3.0,29.0
120,13.09,3.0,28.94999999999999
121,12.24,2.0,27.474999999999994
122,11.24,2.0,25.474999999999994
123,10.66,1.5,25.0
124,9.97,1.0,25.94999999999999
125,9.42,1.0,22.94999999999999
126,8.9,1.0,22.94999999999999
127,8.3,1.0,21.849999999999966
128,7.73,0.0,20.37499999999997
129,7.09,0.0,19.0
130,6.82,0.0,17.0
131,6.65,0.0,17.474999999999994
132,6.34,0.0,19.0
133,6.13,0.0,19.0
134,5.9,0.0,19.0
135,5.72,0.0,17.94999999999999
136,5.64,0.0,19.0
137,5.47,0.0,18.474999999999994
138,5.44,0.0,18.474999999999994
139,5.38,0.0,17.474999999999994
140,5.15,0.0,17.0
141,4.79,0.0,15.474999999999994
142,4.6,0.0,15.0
143,4.37,0.0,14.0
144,4.19,0.0,14.0
145,3.96,0.0,14.0
146,3.72,0.0,12.474999999999994
147,3.54,0.0,12.474999999999994
148,3.47,0.0,12.0
149,3.28,0.0,12.0
150,3.16,0.0,10.949999999999989
151,3.06,0.0,12.0
152,2.99,0.0,12.424999999999983
153,2.88,0.0,13.474999999999994
154,2.65,0.0,13.0
155,2.62,0.0,11.474999999999994
156,2.59,0.0,10.949999999999989
157,2.43,0.0,12.0
158,2.38,0.0,12.0
159,2.18,0.0,12.0
160,2.01,0.0,10.949999999999989
161,1.91,0.0,10.474999999999994
162,1.77,0.0,10.0
163,1.55,0.0,9.474999999999994
164,1.48,0.0,9.474999999999994
165,1.34,0.0,7.949999999999989
166,1.16,0.0,7.474999999999994
167,1.04,0.0,6.0
168,0.85,0.0,5.0
169,0.74,0.0,5.0
170,0.64,0.0,4.474999999999994
171,0.58,0.0,4.474999999999994
172,0.54,0.0,4.949999999999989
173,0.5,0.0,4.949999999999989
174,0.51,0.0,4.949999999999989
175,0.47,0.0,4.474999999999994
176,0.45,0.0,4.474999999999994
177,0.47,0.0,4.474999999999994
178,0.44,0.0,4.474999999999994
179,0.42,0.0,4.0
180,0.46,0.0,3.0
181,0.45,0.0,3.0
182,0.44,0.0,3.0
