,transmission_time,incubation_time,infection_time,disease_state
0,10216,1188,9792,State.EXPOSED
1,10440,,10368,State.ASYMPTOMATIC
2,10512,5,9792,State.EXPOSED
3,10744,798,10360,State.EXPOSED
4,10760,782,10360,State.EXPOSED
5,10785,,10512,State.ASYMPTOMATIC
6,10899,453,10512,State.EXPOSED
7,11057,249,10860,State.EXPOSED
8,11064,456,10800,State.EXPOSED
9,11136,58,10744,State.EXPOSED
10,11141,165,10860,State.EXPOSED
11,11160,,10800,State.ASYMPTOMATIC
12,11161,,10800,State.ASYMPTOMATIC
13,11185,1083,10944,State.EXPOSED
14,11235,,11088,State.ASYMPTOMATIC
15,11313,,10800,State.ASYMPTOMATIC
16,11333,695,10944,State.EXPOSED
17,11370,249,11057,State.EXPOSED
18,11484,,11064,State.ASYMPTOMATIC
19,11642,996,11376,State.EXPOSED
20,11753,623,11376,State.EXPOSED
21,11814,269,11376,State.EXPOSED
22,11880,607,11664,State.EXPOSED
23,11898,0,11363,State.SEVERE
24,11968,0,11444,State.MILD
25,12008,991,11808,State.EXPOSED
26,12041,74,11520,State.EXPOSED
27,12144,855,11808,State.EXPOSED
28,12208,806,12008,State.EXPOSED
29,12234,457,11952,State.EXPOSED
30,12240,774,12008,State.EXPOSED
31,12288,726,12008,State.EXPOSED
32,12339,,12096,State.ASYMPTOMATIC
33,12344,347,11952,State.EXPOSED
34,12361,490,12240,State.EXPOSED
35,12472,405,12144,State.EXPOSED
36,12553,168,12361,State.EXPOSED
37,12560,161,12361,State.EXPOSED
38,12576,,11952,State.ASYMPTOMATIC
39,12664,3,12208,State.EXPOSED
40,12697,265,12553,State.EXPOSED
41,12801,0,12496,State.SEVERE
42,12840,143,12344,State.EXPOSED
43,12841,88,12576,State.EXPOSED
44,12857,185,12664,State.EXPOSED
45,12865,,12672,State.ASYMPTOMATIC
46,12894,,12384,State.ASYMPTOMATIC
47,12962,80,12664,State.EXPOSED
48,12993,0,12627,State.SEVERE
49,13049,,12894,State.ASYMPTOMATIC
50,13056,,12697,State.ASYMPTOMATIC
51,13128,331,12960,State.EXPOSED
52,13253,232,12841,State.EXPOSED
53,13288,1408,12857,State.EXPOSED
54,13290,293,12840,State.EXPOSED
55,13304,159,12960,State.EXPOSED
56,13360,245,13104,State.EXPOSED
57,13368,237,13104,State.EXPOSED
