,Num_contacts,num_contacts_traced,num_positive_contacts,num_sympt_patients_traced,contact_tracing_time,tracing_round,hcw_id,hcw_time_of_infection,hcw_current_ward,num_sympt_hcws_traced,hcws_put_on_ppe,patients_put_in_isolation
0,13,6,0,3,114.04861111111111,1,115,107.0,8,1,5,0
1,28,9,0,0,103.88888888888889,1,194,101.0,22,0,7,3
2,6,3,0,3,89.30555555555556,1,143,83.0,8,0,3,0
3,39,13,0,1,127.34027777777777,1,93,122.02777777777777,11,0,5,10
4,43,20,0,1,88.54861111111111,1,171,86.0,22,2,10,9
5,5,5,0,0,118.90277777777777,1,59,113.0,6,0,4,0
6,43,19,0,1,82.33333333333333,1,89,78.0,26,1,14,12
7,37,10,1,0,111.96527777777777,1,125,107.0,22,0,8,16
8,28,11,1,2,154.54166666666666,1,26,150.66666666666666,13,1,1,3
9,5,5,0,0,170.875,1,23,162.0,6,0,4,0
10,31,9,0,0,99.40277777777777,1,162,95.0,13,1,6,8
11,5,4,0,1,74.40972222222223,1,27,66.0,5,0,4,0
12,36,18,0,4,89.91666666666667,1,96,80.84722222222223,28,0,7,13
13,26,9,0,0,152.97916666666666,1,74,145.0,28,0,5,8
14,27,9,0,2,104.88194444444444,1,210,101.84027777777777,11,1,6,7
15,28,13,2,0,116.53472222222223,1,102,110.0,19,0,8,12
16,34,13,1,0,99.41666666666667,1,98,94.35416666666667,16,0,8,6
17,17,6,0,10,95.5625,1,7,87.0,1,0,5,0
18,24,10,1,0,116.69444444444444,1,91,113.66666666666667,19,1,7,3
19,4,4,0,0,204.93055555555554,1,76,200.0,4,0,3,0
20,26,11,0,1,108.20833333333333,1,190,101.04166666666667,28,1,6,5
21,27,9,0,0,88.94444444444444,1,51,80.0,20,0,5,6
22,25,5,0,0,92.18055555555556,1,5,87.36805555555556,11,0,3,6
23,26,8,4,1,71.60416666666667,1,46,68.02083333333333,19,0,6,8
24,31,15,1,3,91.24305555555556,1,165,88.5,16,0,7,11
25,31,11,1,0,90.47916666666667,1,199,81.0,10,0,6,12
26,23,7,0,0,77.96527777777777,1,103,70.51388888888889,26,1,6,8
27,18,3,0,14,100.69444444444444,1,97,97.0,2,0,2,0
28,20,11,1,2,82.22222222222223,1,151,74.0,5,0,4,0
29,34,13,0,1,221.17361111111111,1,77,217.1875,25,1,6,7
30,32,16,1,0,87.29861111111111,1,155,83.00694444444444,11,1,7,21
31,8,8,0,0,79.18055555555556,1,153,75.0,2,0,8,0
32,31,7,0,1,99.86111111111111,1,95,93.0,27,2,6,9
33,27,12,0,0,157.16666666666666,1,52,155.0,26,0,4,9
34,40,16,1,1,74.04861111111111,1,186,68.67361111111111,18,1,13,15
35,21,9,0,1,110.27777777777777,1,107,104.0,7,0,2,0
36,27,8,0,1,78.49305555555556,1,128,72.0,11,0,6,7
37,23,15,0,1,144.20833333333334,1,135,139.0,25,0,6,7
38,29,10,0,0,126.19444444444444,1,18,125.0,10,0,6,8
39,27,10,0,1,95.89583333333333,1,1214,88.11111111111111,23,0,6,4
40,23,8,1,1,76.34027777777777,1,1430,71.34027777777777,19,1,4,5
41,29,8,1,2,217.5625,1,1783,214.0,25,0,5,7
42,6,6,0,0,167.46527777777777,1,1149,163.0,2,0,2,0
43,5,5,0,0,165.90972222222223,1,1530,160.0,2,0,4,0
44,4,4,0,0,69.3125,1,1253,67.0,2,0,2,0
45,36,17,0,0,117.52083333333333,1,1196,112.0,26,0,3,12
46,26,11,1,0,111.96527777777777,1,1118,109.84027777777777,24,0,6,6
47,8,7,0,1,155.20138888888889,1,1079,154.44444444444446,6,0,6,0
48,28,13,0,0,114.66666666666667,1,1106,107.0,28,0,7,6
49,14,6,0,3,93.32638888888889,1,1246,90.0,5,0,3,0
50,42,16,1,0,92.0625,1,1414,87.375,17,1,6,11
51,27,8,0,0,111.42361111111111,1,1664,109.5625,17,0,6,7
52,5,4,1,1,76.19444444444444,1,1288,73.29166666666667,1,0,4,0
53,20,9,0,7,103.46527777777777,1,1449,97.0,3,0,8,0
54,8,6,1,1,139.03472222222223,1,1416,134.0,4,0,2,0
55,38,15,0,1,97.34027777777777,1,1539,93.51388888888889,9,0,6,4
56,26,9,0,1,113.97916666666667,1,1480,110.34027777777777,27,0,6,3
57,29,16,2,6,98.36805555555556,1,1058,94.66666666666667,27,2,5,9
58,25,6,0,1,113.40972222222223,1,1040,107.0,5,0,4,3
59,30,10,0,2,101.79861111111111,1,1681,94.23611111111111,20,0,6,5
60,14,11,0,1,126.24305555555556,1,1636,122.0,2,0,4,0
61,30,14,0,1,84.55555555555556,1,1009,80.0,26,1,5,10
62,15,10,1,2,110.5,1,1138,106.0,8,0,7,0
63,26,11,1,1,156.47916666666666,1,1322,153.40277777777777,13,0,4,8
64,30,14,1,0,223.73611111111111,1,1191,214.72916666666666,10,0,5,13
65,27,11,2,0,114.00694444444444,1,1625,110.0,28,1,9,6
66,35,13,0,1,215.18055555555554,1,1321,211.0,10,0,5,13
67,27,12,2,2,153.96527777777777,1,1457,148.66666666666666,13,1,11,12
68,42,12,0,3,104.29861111111111,1,1410,97.91666666666667,11,2,6,8
69,19,7,0,6,98.61111111111111,1,1629,97.22222222222223,8,0,5,0
70,28,11,1,0,118.09722222222223,1,1350,114.94444444444444,19,1,6,8
71,26,11,0,1,80.95138888888889,1,1402,73.375,26,1,4,10
72,26,10,1,1,99.11805555555556,1,1544,94.95833333333333,26,0,5,3
73,39,16,1,0,120.66666666666667,1,1649,114.38888888888889,25,1,7,7
74,30,12,1,1,98.10416666666667,1,1298,88.91666666666667,10,0,6,8
75,31,13,0,1,96.54861111111111,1,1692,93.17361111111111,26,0,7,10
76,10,3,0,4,128.06944444444446,1,1507,124.0,3,1,2,0
77,33,12,0,2,83.99305555555556,1,1476,80.22916666666667,11,1,2,4
78,12,4,0,3,91.47222222222223,1,1587,85.0,6,1,3,0
79,22,9,0,11,101.4375,1,1442,93.0,4,0,7,0
80,29,10,1,2,92.5,1,1452,88.27777777777777,16,0,6,6
81,28,9,1,0,103.61805555555556,1,1151,100.0,22,0,7,10
82,16,7,0,2,75.61111111111111,1,1484,70.83333333333333,5,1,2,0
83,23,8,2,1,74.20833333333333,1,1085,71.22222222222223,3,1,5,1
84,16,3,0,5,101.32638888888889,1,1581,98.0,8,0,3,0
85,25,8,0,15,99.5,1,1595,96.0,4,0,4,0
86,25,10,1,1,74.11805555555556,1,1295,67.0,26,0,6,9
87,28,9,0,1,117.0625,1,1217,110.28472222222223,24,1,7,11
88,15,6,1,5,115.3125,1,1731,108.0,3,0,5,0
89,27,10,0,0,158.65277777777777,1,1443,149.66666666666666,28,0,7,9
90,33,10,2,10,97.25694444444444,1,1548,90.44444444444444,4,0,6,4
91,8,6,0,2,87.3125,1,1435,84.0,3,0,3,0
92,28,12,0,3,124.10416666666667,1,1256,121.45138888888889,11,0,5,9
93,13,3,0,7,118.42361111111111,1,1148,113.0,3,1,0,0
94,17,7,0,5,97.67361111111111,1,1054,90.0,5,0,2,0
95,29,8,0,0,67.73611111111111,1,1042,65.0,28,0,5,7
96,9,6,0,3,90.90277777777777,1,1105,88.0,3,0,4,0
97,27,9,1,1,118.67361111111111,1,1057,111.11805555555556,24,1,4,5
98,4,4,0,0,75.125,1,1332,72.0,3,0,3,0
99,9,8,0,1,78.29166666666667,1,1168,70.0,1,1,5,0
100,28,8,0,0,97.63194444444444,1,1455,84.27777777777777,25,0,5,9
101,19,10,0,8,114.56944444444444,1,1068,111.0,2,0,5,0
102,3,2,0,1,82.5,1,1039,76.0,4,0,2,0
103,26,11,2,2,101.13888888888889,1,1381,94.84027777777777,20,0,5,7
104,38,13,2,0,103.63194444444444,1,1538,98.0,20,0,8,11
105,8,5,0,3,87.86805555555556,1,1568,83.0,4,0,2,0
106,32,14,1,1,109.30555555555556,1,1700,107.0,13,1,11,6
107,33,10,1,2,83.11805555555556,1,1586,77.00694444444444,11,1,8,11
108,22,7,2,1,111.00694444444444,1,1547,105.94444444444444,28,1,4,7
109,33,13,1,1,87.69444444444444,1,1347,81.44444444444444,11,0,10,5
110,18,9,0,9,94.07638888888889,1,1682,83.5625,1,0,6,0
111,33,17,2,1,154.86111111111111,1,1027,146.0,12,0,6,9
