,count
0,0
1,0
2,0
3,0
4,0
5,0
6,0
7,0
8,0
9,0
10,0
11,0
12,0
13,0
14,0
15,0
16,0
17,0
18,0
19,0
20,0
21,0
22,0
23,0
24,0
25,0
26,0
27,0
28,0
29,0
30,0
31,0
32,0
33,0
34,0
35,0
36,0
37,0
38,0
39,0
40,0
41,0
42,0
43,0
44,0
45,0
46,0
47,0
48,0
49,0
50,0
51,0
52,0
53,0
54,0
55,0
56,0
57,0
58,0
59,0
60,0
61,0
62,0
63,0
64,0
65,0
66,0
67,0
68,0
69,1
70,1
71,3
72,4
73,4
74,5
75,5
76,5
77,7
78,9
79,10
80,12
81,13
82,15
83,16
84,20
85,24
86,25
87,28
88,29
89,34
90,37
91,41
92,42
93,42
94,43
95,44
96,45
97,47
98,47
99,50
100,50
101,50
102,50
103,50
104,51
105,52
106,53
107,53
108,54
109,54
110,58
111,59
112,61
113,64
114,65
115,65
116,66
117,67
118,68
119,68
120,68
121,68
122,68
123,68
124,68
125,68
126,68
127,68
128,68
129,68
130,68
131,68
132,68
133,68
134,68
135,68
136,68
137,68
138,68
139,68
140,68
141,68
142,68
143,68
144,69
145,69
146,69
147,69
148,70
149,70
150,70
151,70
152,70
153,70
154,70
155,71
156,71
157,73
158,73
159,74
160,75
161,75
162,75
163,76
164,76
165,76
166,76
167,76
168,76
169,76
170,76
171,76
172,76
173,76
174,76
175,76
176,76
177,76
178,76
179,76
180,76
181,76
182,76
183,76
184,76
185,76
186,76
187,76
188,76
189,76
190,76
191,76
192,76
193,76
194,76
195,76
196,76
197,76
198,76
199,76
200,76
201,76
202,76
203,76
204,76
205,76
206,76
207,76
208,76
209,76
210,76
211,76
212,76
213,76
214,76
215,76
216,76
217,76
218,76
219,76
220,76
221,76
222,76
223,76
224,76
225,76
226,77
227,77
228,77
229,77
230,77
231,78
232,79
233,79
234,79
235,80
236,80
237,80
238,81
