,num_contacts_traced,num_positive_contacts,contact_tracing_time,num_sympt_patients_traced,hcw_time_of_infection,hcw_current_ward,num_sympt_hcws_traced,day,sim,prevalence,n_total,n_pos,pos_rate
0,7,2,91.23611111111111,0.0,86.01388888888889,13.0,0.0,91.0,0.0,0.2545454545454545,1170.0,141.0,28.57142857142857
1,9,2,98.46527777777776,0.0,93.36805555555556,19.0,0.0,98.0,0.0,0.2430555555555555,1178.0,131.0,22.22222222222222
2,5,0,78.01388888888889,1.0,72.89583333333333,2.0,0.0,78.0,0.0,0.0528455284552845,1120.0,44.0,0.0
3,8,3,91.15972222222224,1.0,85.50694444444444,24.0,1.0,91.0,0.0,0.2545454545454545,1169.0,140.0,37.5
4,3,0,88.88194444444444,3.0,83.16666666666667,6.0,0.0,88.0,0.0,0.230188679245283,1161.0,135.0,0.0
5,7,1,80.40277777777777,0.0,73.33333333333333,21.0,1.0,80.0,0.0,0.0933852140077821,1133.0,63.0,14.285714285714285
6,2,0,102.09722222222224,9.0,97.0,3.0,0.0,102.0,0.0,0.2419354838709677,1207.0,131.0,0.0
7,10,2,85.75694444444444,1.0,81.01388888888889,15.0,0.0,85.0,0.0,0.1672862453531598,1152.0,109.0,20.0
8,13,1,102.08333333333331,1.0,98.0,20.0,1.0,102.0,0.0,0.2419354838709677,1196.0,130.0,7.6923076923076925
9,6,0,227.83333333333331,0.0,223.0,15.0,0.0,227.0,0.0,0.0,1097.0,2.0,0.0
10,10,0,120.30555555555556,0.0,111.34722222222224,22.0,0.0,120.0,0.0,0.119047619047619,1126.0,48.0,0.0
11,3,0,103.09027777777776,3.0,98.08333333333331,6.0,0.0,103.0,0.0,0.2354838709677419,1211.0,130.0,0.0
12,7,0,202.96527777777777,0.0,193.84722222222223,27.0,0.0,202.0,0.0,0.0134529147982062,1095.0,10.0,0.0
13,9,1,105.58333333333331,2.0,101.02083333333331,11.0,0.0,105.0,0.0,0.223728813559322,1189.0,117.0,11.11111111111111
14,7,0,200.31944444444449,0.0,193.27083333333331,27.0,0.0,200.0,0.0,0.0164609053497942,1117.0,16.0,0.0
15,11,0,105.34027777777776,0.0,101.35416666666669,17.0,0.0,105.0,0.0,0.223728813559322,1187.0,118.0,0.0
16,9,0,138.9375,0.0,133.0,14.0,0.0,138.0,0.0,0.0347826086956521,1098.0,15.0,0.0
17,1,0,83.31944444444444,1.0,78.0,8.0,0.0,83.0,0.0,0.1335877862595419,1152.0,97.0,0.0
18,10,2,86.5,0.0,83.0,17.0,0.0,86.0,0.0,0.1961538461538461,1142.0,120.0,20.0
19,9,2,89.90277777777777,0.0,84.0,15.0,0.0,89.0,0.0,0.2565055762081784,1158.0,142.0,22.22222222222222
20,1,0,95.27083333333331,8.0,91.85416666666669,1.0,0.0,95.0,0.0,0.2703583061889251,1207.0,148.0,0.0
21,11,1,233.69444444444449,0.0,231.16666666666663,27.0,0.0,233.0,0.0,0.0203252032520325,1112.0,14.0,9.090909090909092
22,6,0,194.98611111111111,0.0,187.85416666666663,5.0,0.0,194.0,0.0,0.0177777777777777,1099.0,17.0,0.0
23,3,0,115.6875,1.0,111.0,5.0,0.0,115.0,0.0,0.1557377049180328,1131.0,65.0,0.0
24,2,0,194.66666666666663,1.0,188.04166666666663,3.0,0.0,194.0,0.0,0.0177777777777777,1103.0,17.0,0.0
