,mean,ci_lower,ci_upper
0,0.0,0.0,0.0
1,0.0,0.0,0.0
2,0.0,0.0,0.0
3,0.0,0.0,0.0
4,0.0,0.0,0.0
5,0.0,0.0,0.0
6,0.0,0.0,0.0
7,0.0,0.0,0.0
8,0.0,0.0,0.0
9,0.0,0.0,0.0
10,0.0,0.0,0.0
11,0.0,0.0,0.0
12,0.0,0.0,0.0
13,0.0,0.0,0.0
14,0.0,0.0,0.0
15,0.0,0.0,0.0
16,0.0,0.0,0.0
17,0.0,0.0,0.0
18,0.0,0.0,0.0
19,0.0,0.0,0.0
20,0.0,0.0,0.0
21,0.0,0.0,0.0
22,0.0,0.0,0.0
23,0.0,0.0,0.0
24,0.0,0.0,0.0
25,0.0,0.0,0.0
26,0.0,0.0,0.0
27,0.0,0.0,0.0
28,0.0,0.0,0.0
29,0.0,0.0,0.0
30,0.0,0.0,0.0
31,0.0,0.0,0.0
32,0.0,0.0,0.0
33,0.0,0.0,0.0
34,0.0,0.0,0.0
35,0.0,0.0,0.0
36,0.0,0.0,0.0
37,0.0,0.0,0.0
38,0.0,0.0,0.0
39,0.0,0.0,0.0
40,0.0,0.0,0.0
41,0.0,0.0,0.0
42,0.0,0.0,0.0
43,0.0,0.0,0.0
44,0.0,0.0,0.0
45,0.0,0.0,0.0
46,0.0,0.0,0.0
47,0.0,0.0,0.0
48,0.0,0.0,0.0
49,0.0,0.0,0.0
50,0.0,0.0,0.0
51,0.0,0.0,0.0
52,0.0,0.0,0.0
53,0.0,0.0,0.0
54,0.0,0.0,0.0
55,0.0,0.0,0.0
56,0.0,0.0,0.0
57,0.0,0.0,0.0
58,0.0,0.0,0.0
59,0.0,0.0,0.0
60,0.01,0.0,0.0
61,0.0,0.0,0.0
62,0.04,0.0,0.4959999999999945
63,0.13,0.0,1.0
64,0.23,0.0,2.0
65,0.25,0.0,1.4749999999999943
66,0.44,0.0,2.4749999999999943
67,0.53,0.0,3.0
68,0.56,0.0,3.0
69,0.8,0.0,4.474999999999994
70,0.88,0.0,5.0
71,0.94,0.0,4.0
72,0.98,0.0,4.0
73,1.26,0.0,4.474999999999994
74,1.31,0.0,4.474999999999994
75,1.6,0.0,6.0
76,1.37,0.0,4.0
77,1.76,0.0,4.474999999999994
78,1.91,0.0,6.0
79,1.92,0.0,5.0
80,2.06,0.0,6.0
81,2.36,0.0,7.0
82,2.15,0.0,5.949999999999989
83,2.13,0.0,5.0
84,2.59,0.0,6.474999999999994
85,2.4,0.0,6.0
86,2.95,0.0,9.0
87,2.54,0.0,7.0
88,2.49,0.0,6.0
89,2.02,0.0,5.474999999999994
90,2.49,0.0,6.474999999999994
91,2.62,0.0,6.0
92,2.34,0.0,6.474999999999994
93,2.38,0.0,6.0
94,2.25,0.0,6.0
95,2.42,0.0,6.474999999999994
96,2.05,0.0,5.474999999999994
97,1.82,0.0,4.474999999999994
98,1.92,0.0,6.0
99,1.87,0.0,5.474999999999994
100,1.54,0.0,5.0
101,1.62,0.0,5.0
102,1.68,0.0,5.474999999999994
103,1.69,0.0,5.0
104,1.57,0.0,5.0
105,1.5,0.0,6.0
106,1.32,0.0,4.474999999999994
107,1.44,0.0,5.0
108,1.66,0.0,5.474999999999994
109,1.41,0.0,5.0
110,1.22,0.0,4.0
111,1.31,0.0,5.0
112,1.07,0.0,4.474999999999994
113,1.07,0.0,4.0
114,1.16,0.0,4.474999999999994
115,1.15,0.0,4.0
116,0.87,0.0,3.4749999999999943
117,0.88,0.0,3.9499999999999886
118,0.93,0.0,4.0
119,0.71,0.0,3.0
120,0.64,0.0,2.0
121,0.8,0.0,3.4749999999999943
122,0.84,0.0,3.4749999999999943
123,0.63,0.0,3.4749999999999943
124,0.48,0.0,3.0
125,0.55,0.0,2.0
126,0.47,0.0,2.4749999999999943
127,0.57,0.0,3.4749999999999943
128,0.52,0.0,3.0
129,0.41,0.0,2.0
130,0.42,0.0,3.0
131,0.26,0.0,2.0
132,0.36,0.0,2.0
133,0.34,0.0,2.4749999999999943
134,0.34,0.0,3.0
135,0.42,0.0,2.4749999999999943
136,0.32,0.0,2.4749999999999943
137,0.29,0.0,2.0
138,0.32,0.0,2.0
139,0.26,0.0,2.0
140,0.35,0.0,2.0
141,0.31,0.0,2.0
142,0.28,0.0,2.0
143,0.44,0.0,3.0
144,0.24,0.0,2.0
145,0.41,0.0,2.4749999999999943
146,0.22,0.0,2.0
147,0.14,0.0,1.4749999999999943
148,0.35,0.0,3.0
149,0.26,0.0,2.0
150,0.22,0.0,2.0
151,0.18,0.0,2.0
152,0.26,0.0,2.0
153,0.22,0.0,1.4749999999999943
154,0.14,0.0,2.0
155,0.24,0.0,2.0
156,0.11,0.0,1.0
157,0.16,0.0,1.4749999999999943
158,0.11,0.0,1.0
159,0.13,0.0,1.4749999999999943
160,0.11,0.0,2.0
161,0.12,0.0,1.4749999999999943
162,0.04,0.0,1.0
163,0.07,0.0,1.0
164,0.12,0.0,1.0
165,0.07,0.0,1.0
166,0.07,0.0,1.0
167,0.07,0.0,1.0
168,0.03,0.0,0.014249999999999829
169,0.03,0.0,0.014249999999999829
170,0.03,0.0,0.49074999999999447
171,0.02,0.0,0.009499999999999887
172,0.0,0.0,0.0
173,0.05,0.0,0.5012499999999946
174,0.11,0.0,1.0
175,0.1,0.0,1.4749999999999943
176,0.08,0.0,1.0
177,0.08,0.0,1.0
178,0.09,0.0,1.0
179,0.1,0.0,1.0
180,0.12,0.0,1.0
181,0.08,0.0,1.0
182,0.04,0.0,1.0
183,0.05,0.0,1.0
184,0.1,0.0,1.0
185,0.1,0.0,1.0
186,0.15,0.0,2.0
187,0.15,0.0,1.4749999999999943
188,0.06,0.0,1.0
189,0.09,0.0,1.4749999999999943
190,0.13,0.0,2.0
191,0.08,0.0,1.0
