,n_contacts_traced,n_pos_contacts,positivity_rate
0,1081.0,85.0,7.86308973172988
1,1162.0,82.0,7.056798623063683
2,1222.0,73.0,5.973813420621931
3,1025.0,53.0,5.170731707317073
4,915.0,67.0,7.3224043715847
5,851.0,46.0,5.405405405405405
6,1254.0,82.0,6.539074960127592
7,1120.0,64.0,5.714285714285714
8,1132.0,61.0,5.3886925795053005
9,1023.0,50.0,4.887585532746823
10,1088.0,62.0,5.698529411764706
11,1027.0,43.0,4.186952288218111
12,985.0,44.0,4.467005076142132
13,1014.0,63.0,6.21301775147929
14,949.0,59.0,6.217070600632244
15,1417.0,72.0,5.081157374735357
16,1127.0,93.0,8.251996450754215
17,1299.0,107.0,8.237105465742879
18,1035.0,56.0,5.4106280193236715
19,1070.0,71.0,6.635514018691588
20,1082.0,56.0,5.175600739371534
21,859.0,36.0,4.190919674039581
22,1087.0,51.0,4.6918123275068995
23,1058.0,50.0,4.725897920604915
24,1007.0,62.0,6.156901688182721
25,991.0,40.0,4.036326942482341
26,861.0,38.0,4.413472706155633
27,956.0,63.0,6.589958158995816
28,1079.0,64.0,5.9314179796107505
29,1136.0,84.0,7.394366197183099
30,1117.0,61.0,5.461056401074306
31,1009.0,75.0,7.433102081268583
32,923.0,50.0,5.417118093174431
33,843.0,57.0,6.761565836298932
34,1064.0,57.0,5.357142857142857
35,995.0,66.0,6.633165829145729
36,1126.0,49.0,4.351687388987567
37,1168.0,96.0,8.219178082191782
38,1080.0,58.0,5.37037037037037
39,1053.0,64.0,6.077872744539412
40,935.0,61.0,6.524064171122995
41,961.0,58.0,6.035379812695109
42,1051.0,80.0,7.611798287345385
43,876.0,64.0,7.30593607305936
44,870.0,54.0,6.206896551724138
45,1069.0,75.0,7.015902712815715
46,941.0,54.0,5.738575982996812
47,970.0,65.0,6.701030927835052
48,1107.0,72.0,6.504065040650406
49,1194.0,69.0,5.778894472361809
50,1199.0,63.0,5.254378648874062
51,1014.0,65.0,6.410256410256411
52,912.0,52.0,5.701754385964913
53,1227.0,72.0,5.8679706601467
54,1132.0,59.0,5.212014134275618
55,910.0,63.0,6.923076923076923
56,1028.0,68.0,6.614785992217898
57,1203.0,78.0,6.483790523690773
58,870.0,53.0,6.091954022988506
59,846.0,30.0,3.5460992907801416
60,1023.0,55.0,5.376344086021505
61,761.0,38.0,4.993429697766097
62,1406.0,78.0,5.547652916073969
63,1048.0,85.0,8.110687022900763
64,1192.0,65.0,5.453020134228188
65,904.0,37.0,4.092920353982301
66,1012.0,56.0,5.533596837944664
67,1064.0,68.0,6.390977443609023
68,964.0,48.0,4.979253112033195
69,1141.0,87.0,7.6248904469763366
70,1152.0,68.0,5.902777777777778
71,968.0,60.0,6.198347107438017
72,896.0,37.0,4.129464285714286
73,1148.0,64.0,5.574912891986063
74,1198.0,91.0,7.595993322203673
75,1139.0,82.0,7.199297629499561
76,1079.0,64.0,5.9314179796107505
77,953.0,44.0,4.616998950682056
78,1016.0,53.0,5.216535433070866
79,1118.0,52.0,4.651162790697675
80,1175.0,54.0,4.595744680851064
81,1155.0,79.0,6.83982683982684
82,916.0,71.0,7.751091703056769
83,1035.0,66.0,6.3768115942028984
84,945.0,62.0,6.560846560846561
85,1176.0,71.0,6.037414965986395
86,1056.0,72.0,6.818181818181818
87,1060.0,67.0,6.320754716981132
88,844.0,39.0,4.62085308056872
89,1007.0,42.0,4.1708043694141015
90,930.0,58.0,6.236559139784946
91,948.0,45.0,4.746835443037975
92,945.0,36.0,3.8095238095238093
93,959.0,58.0,6.0479666319082375
94,909.0,48.0,5.2805280528052805
95,1108.0,71.0,6.407942238267148
96,1129.0,70.0,6.200177147918512
97,850.0,44.0,5.176470588235294
98,1116.0,84.0,7.526881720430108
99,1177.0,80.0,6.796941376380628
