,total_prev,ci_lower,ci_upper
0,0.0,0.0,0.0
1,0.0,0.0,0.0
2,0.0,0.0,0.0
3,0.0,0.0,0.0
4,0.0,0.0,0.0
5,0.0,0.0,0.0
6,0.0,0.0,0.0
7,0.0,0.0,0.0
8,0.0,0.0,0.0
9,0.0,0.0,0.0
10,0.0,0.0,0.0
11,0.0,0.0,0.0
12,0.0,0.0,0.0
13,0.0,0.0,0.0
14,0.0,0.0,0.0
15,0.0,0.0,0.0
16,0.0,0.0,0.0
17,0.0,0.0,0.0
18,0.0,0.0,0.0
19,0.0,0.0,0.0
20,0.0,0.0,0.0
21,0.0,0.0,0.0
22,0.0,0.0,0.0
23,0.0,0.0,0.0
24,0.0,0.0,0.0
25,0.0,0.0,0.0
26,0.0,0.0,0.0
27,0.0,0.0,0.0
28,0.0,0.0,0.0
29,0.0,0.0,0.0
30,0.0,0.0,0.0
31,0.0,0.0,0.0
32,0.0,0.0,0.0
33,0.0,0.0,0.0
34,0.0,0.0,0.0
35,0.0,0.0,0.0
36,0.0,0.0,0.0
37,0.0,0.0,0.0
38,0.0,0.0,0.0
39,0.0,0.0,0.0
40,0.0,0.0,0.0
41,0.0,0.0,0.0
42,0.0,0.0,0.0
43,0.0,0.0,0.0
44,0.0,0.0,0.0
45,0.0,0.0,0.0
46,0.0,0.0,0.0
47,0.0,0.0,0.0
48,0.0,0.0,0.0
49,0.0,0.0,0.0
50,0.0,0.0,0.0
51,0.0,0.0,0.0
52,0.0,0.0,0.0
53,0.0,0.0,0.0
54,0.0,0.0,0.0
55,0.0,0.0,0.0
56,3.7735849056603e-05,0.0,0.0
57,8.482580415218599e-05,0.0,0.0
58,8.4534441595188e-05,0.0,0.0
59,0.004421427760216664,0.0038610038610038,0.004951841776339929
60,0.0043766860156536375,0.0038237401655405678,0.0048309178743961
61,0.004352779179863808,0.00380060728744937,0.004773866484392765
62,0.004520867886865959,0.0037872157256617278,0.008396644507755582
63,0.004894384910482467,0.00379360758217379,0.00897080115830114
64,0.005754892971148105,0.0038226131976131224,0.01413893566111305
65,0.006500514857214587,0.00380718954248362,0.019095465937571155
66,0.007830354044839173,0.003852579524191325,0.022044836956521693
67,0.009281251966491058,0.0038167938931297,0.021980543318649
68,0.010285949770476678,0.0038222173467894575,0.027684659996176107
69,0.01269499934247768,0.00397455965594659,0.03836088154269962
70,0.014649419492141158,0.003966929133858242,0.04722130120837013
71,0.016191569983701238,0.00410637185455033,0.04583333333333328
72,0.017937399723068962,0.004181560134566858,0.043933333333333324
73,0.020976612426139848,0.004374042145593845,0.05324519230769222
74,0.02324328077277127,0.00420087212894794,0.05810885012919884
75,0.026118484266510363,0.00423491379310341,0.06686972172227597
76,0.027769598696486958,0.00620418555201161,0.07155541461867757
77,0.0514665639403767,0.02764398572884807,0.09190840719849579
78,0.057535429573101746,0.031680155593199005,0.09607620320855607
79,0.07483862789803791,0.04779693486590032,0.10323738345419559
80,0.08830823035720702,0.06011115679630229,0.11725670617592007
81,0.09153359141930341,0.0625,0.12454769158659472
82,0.10854544371771771,0.08044706297718339,0.13868650217706813
83,0.13126352879417472,0.10212918232241902,0.16705705383045005
84,0.1442375947980995,0.11505834370029755,0.18183745703879756
85,0.1575718293483389,0.12677196061226476,0.19152635031707846
86,0.1792402393473962,0.14845902688860427,0.20731432360742705
87,0.19808582518691437,0.16956376760425249,0.23404707409786904
88,0.2056194329938983,0.17314096794294812,0.23957865168539313
89,0.23201634128233942,0.19804140761385558,0.269669873608753
90,0.22867372363030414,0.19805874208860758,0.2635298928301149
91,0.23823079971462593,0.2038168214654282,0.27860443163751974
92,0.2584273728201877,0.22490505890505888,0.2946418292292932
93,0.2598393933330891,0.22568371943371943,0.29565173930427824
94,0.275193494059065,0.24017332691381799,0.3178157595482706
95,0.2685554401451975,0.23126157645606088,0.30550135895942526
96,0.254492024277869,0.21569621049981114,0.288235632183908
97,0.24476134938403632,0.20671038584718618,0.28065625
98,0.23357018495976278,0.2003025477707006,0.2675362131981971
99,0.24069934673006071,0.2090806686046511,0.26953929690998657
100,0.2370139115516854,0.20496628368014347,0.26982272613380104
101,0.2254984318404665,0.1943061565696302,0.26315270482924935
102,0.21946962846609222,0.188550040192926,0.2608458059653278
103,0.2140264657222092,0.18101785714285712,0.2578629666526843
104,0.22128806125067463,0.1941747572815534,0.2609429813079217
105,0.21323748034707074,0.1867599763717511,0.2588182674199622
106,0.21535262054780588,0.18552721088435373,0.26167900092506935
107,0.20879871628546134,0.17678972131740858,0.25089239294454796
108,0.19964710806425157,0.16895223655826438,0.24267211644591602
109,0.19059679880245803,0.15919508016413553,0.23520714064675838
110,0.17561596044485356,0.1488662131519274,0.21843546284224238
111,0.17984094843129747,0.14845588235294113,0.22206081081081072
112,0.16564217601041287,0.13667188925005258,0.20605809718902915
113,0.15452331074332867,0.12347457627118641,0.192468607923793
114,0.14849113749295464,0.11805148256761157,0.18914611204013373
115,0.13869149579477522,0.1076940433212996,0.1749472419834359
116,0.12715672824672533,0.09821441843180972,0.15867537313432825
117,0.12296922081153036,0.09150452576202996,0.15360016505054666
118,0.1207157903778424,0.0939640561075394,0.1538911824271693
119,0.11764264405160041,0.09385976366129131,0.14348220291889677
120,0.10187989991969083,0.07908814408396943,0.12845079787234037
121,0.10144982692981909,0.07904740608228979,0.13373832408284822
122,0.08904159857712612,0.07003603428126215,0.12311646095967262
123,0.080061761795629,0.059767488076311596,0.10734778817187242
124,0.07051453113911677,0.049970386164415945,0.0966386554621848
125,0.06537103778466906,0.04466570453220837,0.08949460016988223
126,0.06553220504973253,0.04596869402377462,0.09066070348954369
127,0.05879588309966301,0.0427506681252336,0.08082262743472847
128,0.05603286483402904,0.03925635756486,0.0801528540721279
129,0.05472901044900039,0.03890352470930231,0.07797146780591999
