,mean,ci_lower,ci_upper
0,0.0,0.0,0.0
1,0.0,0.0,0.0
2,0.0,0.0,0.0
3,0.0,0.0,0.0
4,0.0,0.0,0.0
5,0.0,0.0,0.0
6,0.0,0.0,0.0
7,0.0,0.0,0.0
8,0.0,0.0,0.0
9,0.0,0.0,0.0
10,0.0,0.0,0.0
11,0.0,0.0,0.0
12,0.0,0.0,0.0
13,0.0,0.0,0.0
14,0.0,0.0,0.0
15,0.0,0.0,0.0
16,0.0,0.0,0.0
17,0.0,0.0,0.0
18,0.0,0.0,0.0
19,0.0,0.0,0.0
20,0.0,0.0,0.0
21,0.0,0.0,0.0
22,0.0,0.0,0.0
23,0.0,0.0,0.0
24,0.0,0.0,0.0
25,0.0,0.0,0.0
26,0.0,0.0,0.0
27,0.0,0.0,0.0
28,0.0,0.0,0.0
29,0.0,0.0,0.0
30,0.0,0.0,0.0
31,0.0,0.0,0.0
32,0.0,0.0,0.0
33,0.0,0.0,0.0
34,0.0,0.0,0.0
35,0.0,0.0,0.0
36,0.0,0.0,0.0
37,0.0,0.0,0.0
38,0.0,0.0,0.0
39,0.0,0.0,0.0
40,0.0,0.0,0.0
41,0.0,0.0,0.0
42,0.0,0.0,0.0
43,0.0,0.0,0.0
44,0.0,0.0,0.0
45,0.0,0.0,0.0
46,0.0,0.0,0.0
47,0.0,0.0,0.0
48,0.0,0.0,0.0
49,0.0,0.0,0.0
50,0.0,0.0,0.0
51,0.0,0.0,0.0
52,0.0,0.0,0.0
53,0.0,0.0,0.0
54,0.0,0.0,0.0
55,0.0,0.0,0.0
56,0.0,0.0,0.0
57,0.0,0.0,0.0
58,0.01,0.0,0.0
59,1.01,1.0,1.0
60,1.02,1.0,1.0
61,1.0,1.0,1.0
62,1.0,1.0,1.0
63,1.01,1.0,1.0
64,1.02,1.0,1.0
65,1.03,1.0,1.5249999999999915
66,1.04,1.0,2.0
67,1.07,1.0,2.0
68,1.11,1.0,2.0
69,1.22,1.0,3.0
70,1.32,1.0,3.0
71,1.44,1.0,3.5249999999999915
72,1.58,1.0,4.0
73,1.78,1.0,5.0
74,1.98,1.0,5.5249999999999915
75,2.33,1.0,6.574999999999974
76,2.59,1.0,6.5249999999999915
77,7.74,6.0,12.0
78,8.91,7.0,13.524999999999991
79,13.15,11.0,18.0
80,16.53,14.0,22.0
81,19.76,17.0,24.52499999999999
82,21.01,18.0,26.0
83,27.4,24.0,32.0
84,31.57,28.0,36.0
85,36.99,33.0,42.52499999999999
86,42.41,38.475,48.0
87,49.68,46.0,54.0
88,56.05,52.0,61.0
89,64.37,60.0,70.0
90,64.72,60.0,71.52499999999999
91,70.73,66.0,76.52499999999999
92,78.09,73.0,84.0
93,82.44,77.0,88.0
94,89.5,84.0,94.52499999999999
95,90.66,85.475,96.0
96,85.9,81.475,91.52499999999999
97,81.9,76.475,87.0
98,79.77,74.475,85.0
99,78.75,73.0,84.0
100,80.73,76.0,86.04999999999998
101,79.83,74.0,87.0
102,75.81,70.475,83.0
103,67.98,63.0,75.0
104,68.86,63.475,76.52499999999999
105,67.84,62.475,74.52499999999999
106,67.7,62.475,73.52499999999999
107,67.62,62.475,73.52499999999999
108,65.63,61.0,72.52499999999999
109,62.5,57.0,70.52499999999999
110,59.47,54.0,66.04999999999998
111,58.25,53.0,65.52499999999999
112,58.04,53.0,65.57499999999997
113,50.87,46.0,58.52499999999999
114,45.81,41.0,54.0
115,43.82,39.475,52.52499999999999
116,43.84,39.475,52.0
117,39.79,35.475,47.52499999999999
118,40.71,36.0,48.52499999999999
119,39.5,35.0,47.52499999999999
120,39.47,35.0,47.52499999999999
121,37.24,33.0,45.0
122,35.95,31.475,43.0
123,33.72,29.475,41.0
124,31.6,28.0,37.0
125,29.41,25.475,34.52499999999999
126,29.28,25.475,34.0
127,26.17,22.475,30.0
128,23.02,20.0,27.0
129,21.95,19.0,26.52499999999999
130,20.85,17.475,25.52499999999999
131,19.67,16.0,24.0
132,19.57,16.0,24.0
133,19.52,16.0,24.52499999999999
134,18.4,15.0,23.0
135,18.33,15.0,23.0
136,18.23,15.0,22.0
137,18.11,15.0,22.0
138,18.02,15.0,21.52499999999999
139,16.91,14.0,21.0
140,16.81,14.0,21.0
141,16.76,14.0,21.0
142,13.7,11.0,18.0
143,12.63,10.0,16.52499999999999
144,13.6,11.0,18.0
145,13.54,11.0,17.52499999999999
146,12.5,10.0,17.0
147,12.45,10.0,16.0
148,13.31,11.0,17.0
149,13.2,11.0,17.0
150,12.18,10.0,16.0
151,11.12,9.0,15.0
152,11.04,9.0,14.524999999999991
153,9.96,8.0,13.0
154,9.85,8.0,13.0
155,9.76,8.0,12.524999999999991
156,9.75,8.0,13.0
157,9.64,8.0,12.524999999999991
158,9.68,8.0,12.524999999999991
159,8.57,7.0,11.0
160,7.46,6.0,10.524999999999991
161,7.41,6.0,10.524999999999991
162,7.41,6.0,11.0
163,7.36,6.0,10.524999999999991
164,7.32,6.0,10.524999999999991
165,6.3,5.0,9.524999999999991
166,6.23,5.0,9.0
167,6.12,5.0,9.0
168,5.1,4.0,8.0
169,5.08,4.0,8.0
170,5.03,4.0,8.0
171,5.0,4.0,8.0
172,4.9,4.0,7.5249999999999915
173,4.86,4.0,7.0
174,4.83,4.0,7.0
175,4.79,4.0,7.0
176,4.75,4.0,7.0
177,4.76,4.0,7.0
178,4.78,4.0,7.0
179,4.77,4.0,7.0
180,4.75,4.0,7.0
181,4.77,4.0,7.0
182,4.75,4.0,7.0
183,4.72,4.0,7.0
184,4.72,4.0,7.0
185,4.72,4.0,7.0
186,4.73,4.0,7.0
187,4.69,4.0,7.0
188,4.66,4.0,7.0
189,4.56,4.0,6.5249999999999915
190,4.56,4.0,6.5249999999999915
191,4.57,4.0,7.0
192,4.57,4.0,7.0
