,Num_contacts,num_contacts_traced,num_positive_contacts,num_sympt_patients_traced,contact_tracing_time,tracing_round,hcw_id,hcw_time_of_infection,hcw_current_ward,num_sympt_hcws_traced,hcws_put_on_ppe,patients_put_in_isolation
0,26,10,2,0,74.66666666666667,1,50,70.95833333333333,28,2,4,8
1,26,14,1,3,99.47222222222223,1,58,92.0,5,0,4,0
2,45,23,2,3,94.25694444444444,1,205,91.83333333333333,28,0,10,8
3,37,15,0,6,97.4375,1,86,91.03472222222223,7,1,7,0
4,26,9,1,0,189.61805555555554,1,227,184.0,26,0,7,8
5,28,3,0,1,101.125,1,17,98.0,25,2,7,6
6,9,7,0,2,95.11805555555556,1,111,89.0,5,0,2,0
7,28,6,0,0,103.10416666666667,1,36,101.33333333333333,27,3,4,8
8,29,11,0,1,92.78472222222223,1,21,88.0,11,2,6,15
9,37,18,1,1,94.70138888888889,1,133,86.0,22,0,5,5
10,28,10,0,1,90.6875,1,180,86.125,11,2,6,5
11,31,12,0,0,102.38888888888889,1,190,98.33333333333333,9,2,9,8
12,9,7,0,2,141.29861111111111,1,69,135.0,3,0,2,0
13,7,5,1,2,81.09722222222223,1,44,77.0,6,0,3,0
14,5,5,0,0,67.68055555555556,1,142,61.0,2,0,1,0
15,31,9,0,0,104.35416666666667,1,199,99.50694444444444,27,1,10,4
16,28,14,1,3,90.02083333333333,1,27,82.0,9,0,4,11
17,37,20,1,6,107.59027777777777,1,144,103.02083333333333,12,0,8,13
18,12,8,0,3,85.02777777777777,1,41,78.0,1,0,6,0
19,33,14,0,7,117.25694444444444,1,10,112.0,2,1,7,0
20,37,13,0,0,88.5,1,48,86.0,23,1,10,18
21,29,11,0,1,96.42361111111111,1,115,94.0,22,1,5,11
22,42,18,0,1,99.125,1,104,94.0,24,1,12,8
23,14,7,1,5,93.69444444444444,1,52,87.0,6,0,5,0
24,32,9,0,10,93.66666666666667,1,187,89.66666666666667,3,1,4,1
25,15,4,0,5,118.63194444444444,1,108,110.0,2,0,1,0
26,32,18,1,1,164.59027777777777,1,211,158.34027777777777,13,0,5,11
27,27,8,0,0,124.875,1,9,122.0,24,0,6,9
28,24,8,0,0,156.92361111111111,1,129,153.01388888888889,24,0,5,1
29,18,5,0,11,99.78472222222223,1,95,90.0,2,0,3,0
