,transmission_time,incubation_time,infection_time,disease_state
0,10488,243,10080,State.EXPOSED
1,10560,203,10224,State.EXPOSED
2,11128,778,10800,State.EXPOSED
3,11161,93,10800,State.EXPOSED
4,11473,514,11088,State.EXPOSED
5,11521,669,11376,State.EXPOSED
6,11552,,11376,State.ASYMPTOMATIC
7,11576,77,11088,State.EXPOSED
8,11672,313,11520,State.EXPOSED
9,11835,88,11473,State.EXPOSED
10,11905,18,11473,State.EXPOSED
11,11977,8,11520,State.EXPOSED
12,11985,,11376,State.ASYMPTOMATIC
13,12120,,11520,State.ASYMPTOMATIC
14,12366,,11835,State.ASYMPTOMATIC
15,12420,,12240,State.ASYMPTOMATIC
16,12481,,12366,State.ASYMPTOMATIC
17,12489,403,12384,State.EXPOSED
18,12507,347,12384,State.EXPOSED
19,12713,371,12528,State.EXPOSED
20,12744,531,12240,State.EXPOSED
21,12772,82,12384,State.EXPOSED
22,12792,62,12384,State.EXPOSED
23,12798,967,12672,State.EXPOSED
24,12824,0,12224,State.MILD
25,12978,729,12816,State.EXPOSED
26,13120,307,12816,State.EXPOSED
27,13233,628,12978,State.EXPOSED
28,13248,459,12816,State.EXPOSED
29,13256,171,12816,State.EXPOSED
30,13260,447,12816,State.EXPOSED
31,13266,441,12816,State.EXPOSED
32,13322,539,12978,State.EXPOSED
33,13345,516,12978,State.EXPOSED
34,13434,382,13260,State.EXPOSED
35,13468,393,12978,State.EXPOSED
36,13548,268,13260,State.EXPOSED
37,13632,0,13174,State.MILD
38,13656,1108,13233,State.EXPOSED
39,13768,0,13246,State.MILD
40,13812,922,13392,State.EXPOSED
41,14458,286,14256,State.EXPOSED
42,14472,272,14256,State.EXPOSED
43,14656,750,14112,State.EXPOSED
44,14658,748,14112,State.EXPOSED
45,14738,335,14458,State.EXPOSED
46,14789,284,14458,State.EXPOSED
47,14961,856,14658,State.EXPOSED
48,14979,295,14693,State.EXPOSED
49,15030,186,14789,State.EXPOSED
50,15072,400,14832,State.EXPOSED
51,15073,399,14832,State.EXPOSED
52,15096,721,14658,State.EXPOSED
53,15120,674,14774,State.EXPOSED
54,15192,602,14774,State.EXPOSED
55,15192,588,14976,State.EXPOSED
56,15193,190,14961,State.EXPOSED
57,15193,587,14976,State.EXPOSED
58,15241,142,14961,State.EXPOSED
59,15274,512,15120,State.EXPOSED
60,15329,451,14976,State.EXPOSED
61,15336,,15193,State.ASYMPTOMATIC
62,15361,431,15241,State.EXPOSED
63,15376,1723,15336,State.EXPOSED
64,15456,779,15192,State.EXPOSED
65,15457,,15073,State.ASYMPTOMATIC
66,15521,352,15193,State.EXPOSED
67,15554,,14976,State.ASYMPTOMATIC
68,15568,,14961,State.MILD
69,15576,12,15192,State.EXPOSED
70,15600,705,15264,State.EXPOSED
71,15626,482,15456,State.EXPOSED
72,15651,736,15329,State.EXPOSED
73,15678,444,15521,State.EXPOSED
74,15689,85,15408,State.EXPOSED
75,15700,687,15329,State.EXPOSED
76,15745,642,15329,State.EXPOSED
77,15768,467,15192,State.EXPOSED
78,15784,572,15600,State.EXPOSED
79,15953,403,15600,State.EXPOSED
80,16048,498,15768,State.EXPOSED
81,16136,220,15600,State.EXPOSED
82,16280,832,16136,State.EXPOSED
83,16494,,16128,State.ASYMPTOMATIC
84,16793,,16128,State.ASYMPTOMATIC
85,17048,658,16793,State.EXPOSED
86,17193,582,17048,State.EXPOSED
87,17208,,16494,State.ASYMPTOMATIC
88,17369,406,17048,State.EXPOSED
89,17401,338,17193,State.EXPOSED
90,17633,282,17369,State.EXPOSED
91,17745,170,17369,State.EXPOSED
92,17888,962,17745,State.EXPOSED
93,18064,470,17888,State.EXPOSED
94,18128,295,18000,State.EXPOSED
95,18352,568,18064,State.EXPOSED
96,18361,,18128,State.ASYMPTOMATIC
97,18392,31,18000,State.EXPOSED
98,18484,524,18361,State.EXPOSED
99,18604,,18484,State.ASYMPTOMATIC
100,18948,60,18361,State.EXPOSED
101,19496,1151,19296,State.EXPOSED
102,19760,926,19496,State.EXPOSED
103,19777,870,19296,State.EXPOSED
104,19897,306,19584,State.EXPOSED
105,20160,200,19777,State.EXPOSED
106,20188,172,19777,State.EXPOSED
107,20193,,19760,State.ASYMPTOMATIC
108,20289,71,19777,State.EXPOSED
109,20320,40,19777,State.EXPOSED
110,20484,214,20160,State.EXPOSED
111,20569,525,20193,State.EXPOSED
112,20585,,20289,State.ASYMPTOMATIC
113,20604,94,20160,State.EXPOSED
114,20620,,20188,State.ASYMPTOMATIC
115,20694,,20289,State.ASYMPTOMATIC
116,20736,,20188,State.ASYMPTOMATIC
117,20890,,20585,State.ASYMPTOMATIC
118,21224,95,20736,State.EXPOSED
119,21545,,21224,State.ASYMPTOMATIC
120,21713,493,21545,State.EXPOSED
121,25008,243,24768,State.EXPOSED
122,31120,,30528,State.ASYMPTOMATIC
123,31225,408,30960,State.EXPOSED
124,31352,281,30960,State.EXPOSED
125,31616,508,31248,State.EXPOSED
126,31952,289,31616,State.EXPOSED
127,32352,563,31952,State.EXPOSED
128,32521,394,31952,State.EXPOSED
