,count
0,0
1,0
2,0
3,0
4,0
5,0
6,0
7,0
8,0
9,0
10,0
11,0
12,0
13,0
14,0
15,0
16,0
17,0
18,0
19,0
20,0
21,0
22,0
23,0
24,0
25,0
26,0
27,0
28,0
29,0
30,0
31,0
32,0
33,0
34,0
35,0
36,0
37,0
38,0
39,0
40,0
41,0
42,0
43,0
44,0
45,0
46,0
47,0
48,0
49,0
50,0
51,0
52,0
53,0
54,0
55,0
56,0
57,0
58,0
59,0
60,0
61,0
62,0
63,0
64,0
65,1
66,1
67,2
68,3
69,3
70,3
71,5
72,7
73,7
74,7
75,8
76,10
77,12
78,12
79,17
80,17
81,20
82,21
83,25
84,25
85,29
86,31
87,33
88,35
89,37
90,39
91,42
92,43
93,46
94,52
95,58
96,61
97,63
98,65
99,65
100,66
101,67
102,69
103,70
104,74
105,77
106,80
107,82
108,84
109,88
110,88
111,90
112,92
113,92
114,92
115,93
116,94
117,96
118,97
119,98
120,99
121,99
122,100
123,102
124,103
125,106
126,106
127,107
128,111
129,111
130,112
131,113
132,114
133,114
134,115
135,115
136,115
137,118
138,119
139,120
140,121
141,121
142,123
143,123
144,125
145,125
146,125
147,126
148,126
149,127
150,127
151,127
152,127
153,127
154,127
155,127
156,127
157,127
158,127
159,127
160,127
161,127
162,127
163,127
164,127
165,127
166,127
167,127
168,127
169,127
170,127
171,127
172,127
173,127
174,127
175,127
176,127
177,127
178,127
179,127
180,127
181,127
182,127
183,127
184,127
185,127
186,127
187,127
188,127
189,127
190,127
191,127
192,127
193,127
194,127
195,127
196,127
197,127
198,127
199,127
200,127
201,127
202,127
203,127
204,127
205,127
206,127
207,127
208,127
209,127
210,127
211,127
212,127
213,127
214,127
215,127
216,127
217,128
218,129
219,133
220,135
221,136
222,136
223,136
224,137
225,137
226,137
227,139
228,141
229,142
230,142
231,145
232,145
233,147
234,147
235,148
236,148
237,148
238,148
