,infect_symptomatic,infect_asymptomatic,trans_counts_to_pat,trans_counts_to_hcw
0,1,,1,0
1,,0,0,0
2,1,,1,0
3,1,,1,0
4,,0,0,0
5,1,,1,0
6,,1,1,0
7,,1,1,0
8,0,,0,0
9,,1,1,0
10,,1,1,0
11,,0,0,0
12,0,,0,0
13,1,,0,1
14,1,,1,0
15,3,,2,1
16,,1,1,0
17,,0,0,0
18,,1,1,0
19,,1,1,0
20,0,,0,0
21,3,,2,1
22,,0,0,0
23,,0,0,0
24,0,,0,0
25,,0,0,0
26,1,,1,0
27,,0,0,0
28,,0,0,0
29,1,,1,0
30,1,,1,0
31,,0,0,0
32,0,,0,0
33,,1,1,0
34,0,,0,0
35,2,,2,0
36,0,,0,0
37,,0,0,0
38,1,,1,0
39,0,,0,0
40,1,,1,0
41,0,,0,0
42,,1,1,0
43,,2,2,0
44,,1,1,0
45,0,,0,0
46,,0,0,0
47,0,,0,0
48,0,,0,0
49,0,,0,0
50,0,,0,0
51,0,,0,0
52,2,,1,1
53,,1,1,0
54,1,,1,0
55,1,,1,0
56,1,,1,0
57,,1,1,0
58,0,,0,0
59,2,,2,0
60,3,,2,1
61,1,,1,0
62,0,,0,0
63,0,,0,0
64,1,,1,0
65,0,,0,0
66,0,,0,0
67,0,,0,0
68,0,,0,0
69,1,,1,0
70,0,,0,0
71,1,,1,0
72,,0,0,0
73,2,,2,0
74,1,,0,1
75,,0,0,0
76,0,,0,0
77,0,,0,0
78,0,,0,0
79,,2,1,1
80,1,,1,0
81,0,,0,0
82,,1,0,1
83,,0,0,0
84,2,,2,0
85,,0,0,0
86,0,,0,0
87,,1,1,0
88,1,,1,0
89,2,,2,0
90,0,,0,0
91,,0,0,0
92,1,,1,0
93,2,,2,0
94,0,,0,0
95,2,,1,1
96,,0,0,0
97,0,,0,0
98,1,,1,0
99,0,,0,0
100,,4,3,1
101,,0,0,0
102,0,,0,0
103,1,,1,0
104,1,,1,0
105,1,,1,0
106,0,,0,0
107,0,,0,0
108,1,,1,0
109,,0,0,0
110,,0,0,0
111,,0,0,0
112,,0,0,0
113,2,,2,0
114,1,,1,0
115,,2,2,0
116,2,,1,1
117,0,,0,0
118,1,,1,0
119,1,,1,0
120,1,,1,0
121,1,,1,0
122,2,,2,0
123,0,,0,0
124,,0,0,0
125,,0,0,0
126,,0,0,0
127,,0,0,0
128,1,,1,0
129,2,,2,0
130,1,,1,0
131,,1,1,0
132,,0,0,0
133,0,,0,0
134,1,,1,0
135,,1,0,1
136,0,,0,0
137,2,,2,0
138,0,,0,0
139,2,,2,0
140,0,,0,0
141,,0,0,0
142,0,,0,0
143,,0,0,0
144,0,,0,0
145,,1,1,0
146,,1,1,0
147,0,,0,0
148,1,,1,0
149,1,,1,0
150,0,,0,0
151,1,,0,1
152,0,,0,0
153,,2,2,0
154,0,,0,0
155,2,,2,0
156,3,,3,0
157,0,,0,0
158,1,,1,0
159,0,,0,0
160,2,,2,0
161,0,,0,0
162,1,,1,0
163,0,,0,0
164,0,,0,0
165,0,,0,0
166,1,,0,1
167,0,,0,0
168,0,,0,0
169,4,,4,0
170,4,,3,1
171,2,,1,1
172,0,,0,0
173,0,,0,0
174,,1,1,0
175,0,,0,0
176,1,,1,0
177,,0,0,0
178,0,,0,0
179,0,,0,0
180,1,,0,1
181,2,,1,1
182,0,,0,0
183,2,,2,0
184,2,,1,1
185,1,,1,0
186,1,,1,0
187,0,,0,0
188,0,,0,0
189,,0,0,0
190,1,,0,1
191,,0,0,0
192,,1,0,1
193,0,,0,0
194,,0,0,0
195,,0,0,0
196,2,,1,1
197,1,,1,0
198,3,,3,0
199,0,,0,0
200,0,,0,0
201,3,,3,0
202,0,,0,0
203,0,,0,0
204,2,,2,0
205,0,,0,0
206,2,,1,1
207,2,,2,0
208,1,,1,0
209,1,,1,0
210,0,,0,0
211,0,,0,0
212,1,,1,0
213,2,,2,0
214,1,,1,0
215,3,,2,1
216,0,,0,0
217,2,,2,0
218,0,,0,0
219,1,,1,0
220,2,,2,0
221,1,,1,0
222,0,,0,0
223,0,,0,0
224,1,,1,0
225,0,,0,0
226,0,,0,0
227,2,,2,0
228,1,,1,0
229,,0,0,0
230,4,,3,1
231,,0,0,0
232,3,,3,0
233,,1,1,0
234,1,,1,0
235,3,,2,1
236,1,,1,0
237,0,,0,0
238,0,,0,0
239,3,,2,1
240,2,,1,1
241,1,,1,0
242,1,,1,0
243,0,,0,0
244,1,,1,0
245,,2,1,1
246,0,,0,0
247,,0,0,0
248,,0,0,0
249,,1,1,0
250,0,,0,0
251,0,,0,0
252,,3,2,1
253,1,,1,0
254,0,,0,0
255,,1,1,0
256,,1,1,0
257,0,,0,0
258,1,,1,0
259,0,,0,0
260,,1,1,0
261,,0,0,0
262,2,,2,0
263,,0,0,0
264,1,,1,0
265,3,,3,0
266,2,,2,0
267,0,,0,0
268,,0,0,0
269,0,,0,0
270,0,,0,0
271,0,,0,0
272,,0,0,0
273,0,,0,0
274,1,,1,0
275,0,,0,0
276,,0,0,0
277,,0,0,0
278,2,,1,1
279,0,,0,0
280,2,,2,0
281,2,,2,0
282,0,,0,0
283,5,,4,1
284,,0,0,0
285,2,,2,0
286,0,,0,0
287,,0,0,0
288,2,,2,0
289,,0,0,0
290,2,,1,1
291,1,,0,1
292,1,,0,1
293,1,,1,0
294,2,,2,0
295,,2,2,0
296,,1,0,1
297,1,,0,1
298,1,,0,1
299,0,,0,0
300,0,,0,0
301,0,,0,0
302,0,,0,0
303,0,,0,0
304,0,,0,0
305,,1,1,0
306,1,,1,0
307,,0,0,0
308,,0,0,0
309,5,,5,0
310,0,,0,0
311,,0,0,0
312,1,,1,0
313,0,,0,0
314,1,,0,1
315,,0,0,0
316,1,,1,0
317,1,,1,0
318,3,,3,0
319,,0,0,0
320,,0,0,0
321,,2,1,1
322,1,,1,0
323,0,,0,0
324,1,,1,0
325,1,,1,0
326,,0,0,0
327,1,,1,0
328,2,,2,0
329,0,,0,0
330,1,,1,0
331,0,,0,0
332,,0,0,0
333,0,,0,0
334,0,,0,0
335,0,,0,0
336,,0,0,0
337,0,,0,0
338,1,,1,0
339,,0,0,0
340,2,,2,0
341,0,,0,0
342,1,,1,0
343,1,,1,0
344,1,,1,0
345,0,,0,0
346,,0,0,0
347,2,,1,1
348,2,,2,0
349,2,,1,1
350,,0,0,0
351,,0,0,0
352,1,,1,0
